,timestamp_leitura,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z
14,2023-04-21 20:11:02.049296,3.258508444,1.455674648,8.82263279,-0.10178867,0.019451762,-0.010658499
0,2023-04-21 20:11:02.069295,3.270479441,1.458068848,8.83699894,-0.101255737,0.017586524,-0.012523737
1,2023-04-21 20:11:02.069295,3.275267839,1.460463047,8.834604263,-0.100989282,0.017852986,-0.012523737
2,2023-04-21 20:11:02.069295,3.280056238,1.465251446,8.827422142,-0.100722812,0.018119449,-0.012523737
3,2023-04-21 20:11:02.069295,3.280056238,1.467645645,8.820239067,-0.100456357,0.018119449,-0.012523737
4,2023-04-21 20:11:02.069295,3.280056238,1.470039845,8.817844391,-0.100456357,0.018918836,-0.012257273
5,2023-04-21 20:11:02.069295,3.282450438,1.472434044,8.817844391,-0.100189894,0.019718224,-0.011990812
6,2023-04-21 20:11:02.069295,3.287238836,1.477222443,8.820239067,-0.100189894,0.019984685,-0.011724349
7,2023-04-21 20:11:02.069295,3.287238836,1.477222443,8.82263279,-0.100189894,0.02051761,-0.011457887
8,2023-04-21 20:11:02.069295,3.284844637,1.477222443,8.82263279,-0.099923424,0.021050537,-0.011191424
9,2023-04-21 20:11:02.069295,3.282450438,1.479616642,8.827422142,-0.100456357,0.02158346,-0.010924961
10,2023-04-21 20:11:02.069295,3.280056238,1.477222443,8.829815865,-0.100456357,0.021849923,-0.011191424
11,2023-04-21 20:11:02.069295,3.280056238,1.474828243,8.839392662,-0.100989282,0.022116385,-0.011191424
12,2023-04-21 20:11:02.069295,3.275267839,1.465251446,8.839392662,-0.100989282,0.022649311,-0.011191424
13,2023-04-21 20:11:02.069295,3.263296843,1.453280449,8.844181061,-0.101522207,0.022649311,-0.011457887
14,2023-04-21 20:11:02.069295,3.253720045,1.453280449,8.853757858,-0.101522207,0.022649311,-0.011724349
0,2023-04-21 20:11:02.099294,3.253720045,1.44849205,8.827422142,-0.10285452,0.019718224,-0.011457887
1,2023-04-21 20:11:02.099294,3.253720045,1.44849205,8.820239067,-0.10258805,0.019984685,-0.011457887
2,2023-04-21 20:11:02.099294,3.253720045,1.446097851,8.817844391,-0.102321595,0.020251149,-0.011457887
3,2023-04-21 20:11:02.099294,3.253720045,1.443703651,8.817844391,-0.102321595,0.02051761,-0.011457887
4,2023-04-21 20:11:02.099294,3.248931646,1.443703651,8.820239067,-0.102321595,0.02051761,-0.011457887
5,2023-04-21 20:11:02.099294,3.246537447,1.441309452,8.82263279,-0.102055125,0.020784073,-0.011457887
6,2023-04-21 20:11:02.099294,3.246537447,1.441309452,8.827422142,-0.102055125,0.02051761,-0.011457887
7,2023-04-21 20:11:02.099294,3.246537447,1.441309452,8.832210541,-0.102055125,0.02051761,-0.011724349
8,2023-04-21 20:11:02.099294,3.244143248,1.441309452,8.834604263,-0.102055125,0.02051761,-0.011724349
9,2023-04-21 20:11:02.099294,3.244143248,1.441309452,8.841787338,-0.10178867,0.020251149,-0.011724349
10,2023-04-21 20:11:02.099294,3.246537447,1.446097851,8.846575737,-0.101255737,0.019984685,-0.011724349
11,2023-04-21 20:11:02.099294,3.246537447,1.44849205,8.846575737,-0.100989282,0.019984685,-0.011724349
12,2023-04-21 20:11:02.099294,3.246537447,1.45088625,8.844181061,-0.101255737,0.019718224,-0.011990812
13,2023-04-21 20:11:02.099294,3.246537447,1.45088625,8.841787338,-0.100989282,0.019451762,-0.011990812
14,2023-04-21 20:11:02.099294,3.251325846,1.453280449,8.839392662,-0.100989282,0.018918836,-0.011990812
0,2023-04-21 20:11:02.232108,3.265691042,1.458068848,8.827422142,-0.102055125,0.018652374,-0.011990812
1,2023-04-21 20:11:02.232108,3.265691042,1.458068848,8.820239067,-0.102321595,0.019185297,-0.012257273
2,2023-04-21 20:11:02.232108,3.265691042,1.458068848,8.820239067,-0.102321595,0.019185297,-0.012257273
3,2023-04-21 20:11:02.232108,3.265691042,1.460463047,8.817844391,-0.10258805,0.019718224,-0.011990812
4,2023-04-21 20:11:02.232108,3.263296843,1.458068848,8.815450668,-0.10258805,0.019984685,-0.011990812
5,2023-04-21 20:11:02.232108,3.260902643,1.458068848,8.815450668,-0.10258805,0.019984685,-0.012257273
6,2023-04-21 20:11:02.232108,3.258508444,1.455674648,8.817844391,-0.10285452,0.019984685,-0.012257273
7,2023-04-21 20:11:02.232108,3.256114244,1.455674648,8.820239067,-0.10285452,0.019984685,-0.011990812
8,2023-04-21 20:11:02.232108,3.258508444,1.458068848,8.82263279,-0.103120975,0.019984685,-0.011724349
9,2023-04-21 20:11:02.232108,3.258508444,1.458068848,8.82263279,-0.103120975,0.019718224,-0.011724349
10,2023-04-21 20:11:02.232108,3.260902643,1.455674648,8.820239067,-0.103120975,0.019984685,-0.011724349
11,2023-04-21 20:11:02.232108,3.256114244,1.455674648,8.820239067,-0.103387438,0.019984685,-0.011724349
12,2023-04-21 20:11:02.232108,3.253720045,1.455674648,8.825027466,-0.103387438,0.019718224,-0.011990812
13,2023-04-21 20:11:02.232108,3.251325846,1.455674648,8.82263279,-0.103653908,0.019718224,-0.011990812
14,2023-04-21 20:11:02.232108,3.248931646,1.44849205,8.825027466,-0.104186833,0.019451762,-0.011990812
0,2023-04-21 20:11:02.398276,3.248931646,1.472434044,8.846575737,-0.100456357,0.015987748,-0.012257273
1,2023-04-21 20:11:02.398276,3.251325846,1.472434044,8.84896946,-0.100456357,0.015987748,-0.011990812
2,2023-04-21 20:11:02.398276,3.251325846,1.474828243,8.846575737,-0.100722812,0.015987748,-0.012257273
3,2023-04-21 20:11:02.398276,3.253720045,1.477222443,8.84896946,-0.100722812,0.015987748,-0.012257273
4,2023-04-21 20:11:02.398276,3.256114244,1.479616642,8.84896946,-0.100722812,0.015721286,-0.011990812
5,2023-04-21 20:11:02.398276,3.258508444,1.477222443,8.846575737,-0.100722812,0.015721286,-0.011990812
6,2023-04-21 20:11:02.398276,3.263296843,1.479616642,8.844181061,-0.100989282,0.015987748,-0.011990812
7,2023-04-21 20:11:02.398276,3.260902643,1.479616642,8.839392662,-0.100989282,0.015987748,-0.011990812
8,2023-04-21 20:11:02.398276,3.263296843,1.477222443,8.832210541,-0.101522207,0.016254211,-0.011724349
9,2023-04-21 20:11:02.398276,3.268085241,1.474828243,8.829815865,-0.10178867,0.016520673,-0.011724349
10,2023-04-21 20:11:02.398276,3.268085241,1.474828243,8.825027466,-0.10178867,0.016520673,-0.011724349
11,2023-04-21 20:11:02.398276,3.270479441,1.470039845,8.820239067,-0.10178867,0.016520673,-0.011724349
12,2023-04-21 20:11:02.398276,3.275267839,1.470039845,8.820239067,-0.101522207,0.016787136,-0.011457887
13,2023-04-21 20:11:02.398276,3.275267839,1.467645645,8.825027466,-0.10178867,0.016787136,-0.011457887
14,2023-04-21 20:11:02.398276,3.275267839,1.467645645,8.82263279,-0.10178867,0.017320061,-0.011724349
0,2023-04-21 20:11:02.528268,3.253720045,1.453280449,8.825027466,-0.103387438,0.018918836,-0.011191424
1,2023-04-21 20:11:02.528268,3.251325846,1.44849205,8.825027466,-0.103653908,0.018652374,-0.011191424
2,2023-04-21 20:11:02.528268,3.251325846,1.446097851,8.827422142,-0.103653908,0.018385911,-0.011191424
3,2023-04-21 20:11:02.528268,3.248931646,1.446097851,8.832210541,-0.103920363,0.018119449,-0.011191424
4,2023-04-21 20:11:02.528268,3.248931646,1.446097851,8.829815865,-0.103920363,0.018119449,-0.011457887
5,2023-04-21 20:11:02.528268,3.248931646,1.443703651,8.827422142,-0.103920363,0.018119449,-0.011457887
6,2023-04-21 20:11:02.528268,3.248931646,1.441309452,8.832210541,-0.103653908,0.017852986,-0.011457887
7,2023-04-21 20:11:02.528268,3.248931646,1.441309452,8.834604263,-0.103387438,0.017586524,-0.011457887
8,2023-04-21 20:11:02.528268,3.248931646,1.438915253,8.834604263,-0.103387438,0.017586524,-0.011724349
9,2023-04-21 20:11:02.528268,3.248931646,1.441309452,8.839392662,-0.103120975,0.017586524,-0.011724349
10,2023-04-21 20:11:02.528268,3.246537447,1.441309452,8.834604263,-0.10285452,0.017320061,-0.011724349
11,2023-04-21 20:11:02.528268,3.244143248,1.441309452,8.834604263,-0.10285452,0.017586524,-0.011724349
12,2023-04-21 20:11:02.528268,3.244143248,1.44849205,8.83699894,-0.10285452,0.017586524,-0.011990812
13,2023-04-21 20:11:02.528268,3.244143248,1.45088625,8.841787338,-0.10285452,0.017320061,-0.011990812
14,2023-04-21 20:11:02.528268,3.244143248,1.45088625,8.844181061,-0.103120975,0.017053599,-0.011990812
0,2023-04-21 20:11:02.668283,3.270479441,1.453280449,8.825027466,-0.102055125,0.017852986,-0.010924961
1,2023-04-21 20:11:02.668283,3.265691042,1.45088625,8.82263279,-0.102055125,0.017852986,-0.010658499
2,2023-04-21 20:11:02.668283,3.263296843,1.45088625,8.82263279,-0.102321595,0.017852986,-0.010658499
3,2023-04-21 20:11:02.668283,3.260902643,1.44849205,8.82263279,-0.102321595,0.017852986,-0.010924961
4,2023-04-21 20:11:02.668283,3.260902643,1.44849205,8.82263279,-0.102321595,0.017852986,-0.010658499
5,2023-04-21 20:11:02.668283,3.256114244,1.45088625,8.82263279,-0.102321595,0.017852986,-0.010924961
6,2023-04-21 20:11:02.668283,3.256114244,1.45088625,8.820239067,-0.102321595,0.017852986,-0.010924961
7,2023-04-21 20:11:02.668283,3.256114244,1.45088625,8.82263279,-0.10258805,0.017586524,-0.011191424
8,2023-04-21 20:11:02.668283,3.253720045,1.45088625,8.825027466,-0.10258805,0.017586524,-0.010924961
9,2023-04-21 20:11:02.668283,3.251325846,1.44849205,8.829815865,-0.10258805,0.017320061,-0.010924961
10,2023-04-21 20:11:02.668283,3.256114244,1.44849205,8.834604263,-0.10285452,0.017320061,-0.010924961
11,2023-04-21 20:11:02.668283,3.253720045,1.45088625,8.839392662,-0.10285452,0.017320061,-0.011191424
12,2023-04-21 20:11:02.668283,3.251325846,1.44849205,8.844181061,-0.10258805,0.017053599,-0.010924961
13,2023-04-21 20:11:02.668283,3.253720045,1.44849205,8.844181061,-0.10258805,0.017053599,-0.010924961
14,2023-04-21 20:11:02.668283,3.256114244,1.45088625,8.839392662,-0.10258805,0.016787136,-0.010924961
0,2023-04-21 20:11:02.823434,3.277662039,1.45088625,8.815450668,-0.101255737,0.019451762,-0.010924961
1,2023-04-21 20:11:02.823434,3.275267839,1.45088625,8.82263279,-0.101255737,0.019984685,-0.010924961
2,2023-04-21 20:11:02.823434,3.27287364,1.44849205,8.825027466,-0.101255737,0.019984685,-0.010924961
3,2023-04-21 20:11:02.823434,3.270479441,1.455674648,8.832210541,-0.100989282,0.020251149,-0.010924961
4,2023-04-21 20:11:02.823434,3.265691042,1.460463047,8.832210541,-0.101255737,0.020251149,-0.010924961
5,2023-04-21 20:11:02.823434,3.265691042,1.458068848,8.834604263,-0.101255737,0.020784073,-0.010924961
6,2023-04-21 20:11:02.823434,3.265691042,1.458068848,8.832210541,-0.100989282,0.020784073,-0.010924961
7,2023-04-21 20:11:02.823434,3.265691042,1.458068848,8.827422142,-0.100989282,0.02051761,-0.010658499
8,2023-04-21 20:11:02.823434,3.263296843,1.462857246,8.827422142,-0.101255737,0.020784073,-0.010658499
9,2023-04-21 20:11:02.823434,3.265691042,1.465251446,8.825027466,-0.100989282,0.021050537,-0.010658499
10,2023-04-21 20:11:02.823434,3.265691042,1.462857246,8.817844391,-0.101255737,0.021316998,-0.010658499
11,2023-04-21 20:11:02.823434,3.263296843,1.465251446,8.817844391,-0.101255737,0.021316998,-0.010658499
12,2023-04-21 20:11:02.823434,3.263296843,1.462857246,8.815450668,-0.101255737,0.021316998,-0.010658499
13,2023-04-21 20:11:02.823434,3.260902643,1.460463047,8.813055992,-0.101255737,0.021316998,-0.010658499
14,2023-04-21 20:11:02.823434,3.260902643,1.460463047,8.815450668,-0.101255737,0.02158346,-0.010658499
0,2023-04-21 20:11:02.963433,3.265691042,1.438915253,8.860940933,-0.10285452,0.018918836,-0.011457887
1,2023-04-21 20:11:02.963433,3.265691042,1.438915253,8.856152534,-0.10285452,0.018652374,-0.011457887
2,2023-04-21 20:11:02.963433,3.268085241,1.441309452,8.84896946,-0.10258805,0.018918836,-0.011457887
3,2023-04-21 20:11:02.963433,3.265691042,1.441309452,8.846575737,-0.10258805,0.018918836,-0.011191424
4,2023-04-21 20:11:02.963433,3.270479441,1.443703651,8.839392662,-0.10258805,0.019185297,-0.011191424
5,2023-04-21 20:11:02.963433,3.27287364,1.443703651,8.832210541,-0.10258805,0.019185297,-0.010924961
6,2023-04-21 20:11:02.963433,3.27287364,1.443703651,8.827422142,-0.10258805,0.019451762,-0.010924961
7,2023-04-21 20:11:02.963433,3.27287364,1.44849205,8.825027466,-0.102321595,0.019718224,-0.010924961
8,2023-04-21 20:11:02.963433,3.275267839,1.446097851,8.825027466,-0.102055125,0.019718224,-0.010924961
9,2023-04-21 20:11:02.963433,3.27287364,1.446097851,8.820239067,-0.102055125,0.019984685,-0.010924961
10,2023-04-21 20:11:02.963433,3.270479441,1.446097851,8.82263279,-0.102055125,0.019984685,-0.010924961
11,2023-04-21 20:11:02.963433,3.270479441,1.44849205,8.82263279,-0.10178867,0.019984685,-0.010924961
12,2023-04-21 20:11:02.963433,3.268085241,1.45088625,8.82263279,-0.101522207,0.019984685,-0.010924961
13,2023-04-21 20:11:02.963433,3.265691042,1.45088625,8.82263279,-0.101522207,0.019984685,-0.010924961
14,2023-04-21 20:11:02.963433,3.263296843,1.45088625,8.82263279,-0.101522207,0.019984685,-0.011191424
0,2023-04-21 20:11:03.143418,3.258508444,1.45088625,8.841787338,-0.103120975,0.018652374,-0.011191424
1,2023-04-21 20:11:03.143418,3.260902643,1.45088625,8.83699894,-0.103120975,0.018652374,-0.011191424
2,2023-04-21 20:11:03.143418,3.263296843,1.455674648,8.832210541,-0.103120975,0.018918836,-0.011457887
3,2023-04-21 20:11:03.143418,3.258508444,1.458068848,8.829815865,-0.103120975,0.018918836,-0.011457887
4,2023-04-21 20:11:03.143418,3.258508444,1.458068848,8.829815865,-0.103120975,0.018918836,-0.011191424
5,2023-04-21 20:11:03.143418,3.258508444,1.458068848,8.829815865,-0.103120975,0.018918836,-0.011191424
6,2023-04-21 20:11:03.143418,3.256114244,1.455674648,8.829815865,-0.103120975,0.018918836,-0.011191424
7,2023-04-21 20:11:03.143418,3.258508444,1.455674648,8.834604263,-0.103120975,0.018918836,-0.011191424
8,2023-04-21 20:11:03.143418,3.256114244,1.453280449,8.83699894,-0.103120975,0.018918836,-0.011191424
9,2023-04-21 20:11:03.143418,3.256114244,1.45088625,8.844181061,-0.103120975,0.018918836,-0.011191424
10,2023-04-21 20:11:03.143418,3.256114244,1.453280449,8.851364136,-0.103120975,0.018918836,-0.010924961
11,2023-04-21 20:11:03.143418,3.256114244,1.455674648,8.851364136,-0.10285452,0.018918836,-0.010924961
12,2023-04-21 20:11:03.143418,3.253720045,1.455674648,8.853757858,-0.10285452,0.018652374,-0.011191424
13,2023-04-21 20:11:03.143418,3.253720045,1.453280449,8.851364136,-0.10285452,0.018652374,-0.010658499
14,2023-04-21 20:11:03.143418,3.251325846,1.455674648,8.858546257,-0.10285452,0.018385911,-0.010658499
0,2023-04-21 20:11:03.247515,3.248931646,1.465251446,8.808267593,-0.102321595,0.017852986,-0.011724349
1,2023-04-21 20:11:03.247515,3.248931646,1.462857246,8.808267593,-0.10258805,0.018119449,-0.011724349
2,2023-04-21 20:11:03.247515,3.251325846,1.462857246,8.81066227,-0.10285452,0.018385911,-0.011724349
3,2023-04-21 20:11:03.247515,3.256114244,1.462857246,8.815450668,-0.10285452,0.018385911,-0.011990812
4,2023-04-21 20:11:03.247515,3.258508444,1.462857246,8.815450668,-0.10285452,0.018652374,-0.011990812
5,2023-04-21 20:11:03.247515,3.258508444,1.465251446,8.82263279,-0.10285452,0.018652374,-0.011724349
6,2023-04-21 20:11:03.247515,3.258508444,1.462857246,8.827422142,-0.10285452,0.018652374,-0.011724349
7,2023-04-21 20:11:03.247515,3.258508444,1.462857246,8.834604263,-0.10285452,0.018652374,-0.011724349
8,2023-04-21 20:11:03.247515,3.258508444,1.462857246,8.83699894,-0.10285452,0.018652374,-0.011724349
9,2023-04-21 20:11:03.247515,3.256114244,1.460463047,8.834604263,-0.103120975,0.018652374,-0.011724349
10,2023-04-21 20:11:03.247515,3.258508444,1.455674648,8.832210541,-0.10285452,0.018385911,-0.011724349
11,2023-04-21 20:11:03.247515,3.260902643,1.455674648,8.829815865,-0.10285452,0.018385911,-0.011457887
12,2023-04-21 20:11:03.247515,3.258508444,1.453280449,8.832210541,-0.10285452,0.018385911,-0.011457887
13,2023-04-21 20:11:03.247515,3.260902643,1.453280449,8.834604263,-0.10285452,0.018385911,-0.011191424
14,2023-04-21 20:11:03.247515,3.260902643,1.455674648,8.834604263,-0.10285452,0.018385911,-0.011457887
0,2023-04-21 20:11:03.393248,3.265691042,1.44849205,8.825027466,-0.102055125,0.019185297,-0.011457887
1,2023-04-21 20:11:03.393248,3.265691042,1.45088625,8.827422142,-0.102055125,0.019451762,-0.011457887
2,2023-04-21 20:11:03.393248,3.265691042,1.45088625,8.829815865,-0.102055125,0.019185297,-0.011457887
3,2023-04-21 20:11:03.393248,3.268085241,1.453280449,8.83699894,-0.102055125,0.019185297,-0.011724349
4,2023-04-21 20:11:03.393248,3.268085241,1.45088625,8.834604263,-0.102055125,0.019185297,-0.011724349
5,2023-04-21 20:11:03.393248,3.270479441,1.45088625,8.834604263,-0.102055125,0.019185297,-0.011457887
6,2023-04-21 20:11:03.393248,3.270479441,1.453280449,8.834604263,-0.102055125,0.018918836,-0.011724349
7,2023-04-21 20:11:03.393248,3.268085241,1.453280449,8.829815865,-0.102055125,0.019185297,-0.011457887
8,2023-04-21 20:11:03.393248,3.268085241,1.453280449,8.829815865,-0.10178867,0.019185297,-0.011457887
9,2023-04-21 20:11:03.393248,3.268085241,1.45088625,8.827422142,-0.102055125,0.019185297,-0.011457887
10,2023-04-21 20:11:03.393248,3.263296843,1.44849205,8.827422142,-0.102321595,0.019451762,-0.011457887
11,2023-04-21 20:11:03.393248,3.263296843,1.45088625,8.827422142,-0.102321595,0.019185297,-0.011191424
12,2023-04-21 20:11:03.393248,3.263296843,1.45088625,8.829815865,-0.102321595,0.019185297,-0.011457887
13,2023-04-21 20:11:03.393248,3.263296843,1.453280449,8.827422142,-0.102321595,0.019185297,-0.011457887
14,2023-04-21 20:11:03.393248,3.265691042,1.453280449,8.825027466,-0.102321595,0.018918836,-0.011457887
0,2023-04-21 20:11:03.530350,3.260902643,1.45088625,8.841787338,-0.10285452,0.018385911,-0.011990812
1,2023-04-21 20:11:03.530350,3.258508444,1.45088625,8.846575737,-0.10285452,0.018385911,-0.011990812
2,2023-04-21 20:11:03.530350,3.258508444,1.453280449,8.846575737,-0.10285452,0.018385911,-0.011724349
3,2023-04-21 20:11:03.530350,3.258508444,1.455674648,8.844181061,-0.10285452,0.018385911,-0.011990812
4,2023-04-21 20:11:03.530350,3.258508444,1.453280449,8.844181061,-0.10258805,0.018385911,-0.011990812
5,2023-04-21 20:11:03.530350,3.256114244,1.453280449,8.84896946,-0.10258805,0.018385911,-0.011724349
6,2023-04-21 20:11:03.530350,3.256114244,1.44849205,8.853757858,-0.10258805,0.018385911,-0.011724349
7,2023-04-21 20:11:03.530350,3.256114244,1.44849205,8.853757858,-0.10258805,0.018385911,-0.011724349
8,2023-04-21 20:11:03.530350,3.258508444,1.45088625,8.851364136,-0.10258805,0.018385911,-0.011724349
9,2023-04-21 20:11:03.530350,3.258508444,1.45088625,8.851364136,-0.10258805,0.018385911,-0.011724349
10,2023-04-21 20:11:03.530350,3.260902643,1.453280449,8.84896946,-0.102321595,0.018385911,-0.011457887
11,2023-04-21 20:11:03.530350,3.258508444,1.453280449,8.84896946,-0.102321595,0.018385911,-0.011457887
12,2023-04-21 20:11:03.530350,3.258508444,1.453280449,8.84896946,-0.102321595,0.018119449,-0.011457887
13,2023-04-21 20:11:03.530350,3.258508444,1.453280449,8.844181061,-0.102321595,0.018119449,-0.011724349
14,2023-04-21 20:11:03.530350,3.260902643,1.455674648,8.839392662,-0.102321595,0.018119449,-0.011724349
0,2023-04-21 20:11:03.680340,3.265691042,1.438915253,8.827422142,-0.101255737,0.019451762,-0.011724349
1,2023-04-21 20:11:03.680340,3.265691042,1.441309452,8.827422142,-0.101255737,0.019451762,-0.011724349
2,2023-04-21 20:11:03.680340,3.265691042,1.443703651,8.827422142,-0.101255737,0.019451762,-0.011724349
3,2023-04-21 20:11:03.680340,3.258508444,1.446097851,8.832210541,-0.101255737,0.019451762,-0.011724349
4,2023-04-21 20:11:03.680340,3.256114244,1.446097851,8.839392662,-0.101255737,0.019451762,-0.011724349
5,2023-04-21 20:11:03.680340,3.260902643,1.44849205,8.83699894,-0.101255737,0.019451762,-0.011724349
6,2023-04-21 20:11:03.680340,3.260902643,1.45088625,8.834604263,-0.101255737,0.019185297,-0.011724349
7,2023-04-21 20:11:03.680340,3.260902643,1.458068848,8.83699894,-0.101255737,0.019185297,-0.011724349
8,2023-04-21 20:11:03.680340,3.260902643,1.458068848,8.83699894,-0.101255737,0.018918836,-0.011724349
9,2023-04-21 20:11:03.680340,3.260902643,1.460463047,8.83699894,-0.101255737,0.018918836,-0.011724349
10,2023-04-21 20:11:03.680340,3.263296843,1.462857246,8.83699894,-0.101255737,0.018918836,-0.011724349
11,2023-04-21 20:11:03.680340,3.265691042,1.462857246,8.841787338,-0.101522207,0.018918836,-0.011724349
12,2023-04-21 20:11:03.680340,3.265691042,1.462857246,8.839392662,-0.10178867,0.018652374,-0.011724349
13,2023-04-21 20:11:03.680340,3.263296843,1.460463047,8.83699894,-0.10178867,0.018652374,-0.011724349
14,2023-04-21 20:11:03.680340,3.260902643,1.458068848,8.832210541,-0.10178867,0.018652374,-0.011724349
0,2023-04-21 20:11:03.794804,3.263296843,1.44849205,8.834604263,-0.100456357,0.018918836,-0.011457887
1,2023-04-21 20:11:03.794804,3.263296843,1.44849205,8.829815865,-0.100456357,0.018918836,-0.011457887
2,2023-04-21 20:11:03.794804,3.260902643,1.45088625,8.825027466,-0.100456357,0.019185297,-0.011457887
3,2023-04-21 20:11:03.794804,3.263296843,1.453280449,8.820239067,-0.100456357,0.019185297,-0.011457887
4,2023-04-21 20:11:03.794804,3.265691042,1.455674648,8.817844391,-0.100722812,0.019451762,-0.011457887
5,2023-04-21 20:11:03.794804,3.265691042,1.455674648,8.82263279,-0.100989282,0.019451762,-0.011457887
6,2023-04-21 20:11:03.794804,3.265691042,1.455674648,8.827422142,-0.100989282,0.019185297,-0.011724349
7,2023-04-21 20:11:03.794804,3.268085241,1.453280449,8.832210541,-0.100989282,0.019185297,-0.011457887
8,2023-04-21 20:11:03.794804,3.268085241,1.453280449,8.829815865,-0.100989282,0.019451762,-0.011724349
9,2023-04-21 20:11:03.794804,3.268085241,1.453280449,8.829815865,-0.100989282,0.019451762,-0.011990812
10,2023-04-21 20:11:03.794804,3.270479441,1.455674648,8.832210541,-0.101255737,0.019451762,-0.011724349
11,2023-04-21 20:11:03.794804,3.277662039,1.458068848,8.829815865,-0.101255737,0.019451762,-0.011724349
12,2023-04-21 20:11:03.794804,3.280056238,1.455674648,8.829815865,-0.101255737,0.019451762,-0.011724349
13,2023-04-21 20:11:03.794804,3.280056238,1.455674648,8.827422142,-0.101255737,0.019451762,-0.011724349
14,2023-04-21 20:11:03.794804,3.280056238,1.455674648,8.827422142,-0.101255737,0.019451762,-0.011724349
0,2023-04-21 20:11:03.974797,3.265691042,1.441309452,8.829815865,-0.10178867,0.019451762,-0.011457887
1,2023-04-21 20:11:03.974797,3.265691042,1.443703651,8.832210541,-0.10178867,0.019451762,-0.011457887
2,2023-04-21 20:11:03.974797,3.263296843,1.441309452,8.829815865,-0.10178867,0.019451762,-0.011457887
3,2023-04-21 20:11:03.974797,3.265691042,1.438915253,8.827422142,-0.102055125,0.019185297,-0.011457887
4,2023-04-21 20:11:03.974797,3.265691042,1.438915253,8.832210541,-0.102055125,0.019185297,-0.011457887
5,2023-04-21 20:11:03.974797,3.268085241,1.441309452,8.834604263,-0.102321595,0.019185297,-0.011457887
6,2023-04-21 20:11:03.974797,3.263296843,1.443703651,8.829815865,-0.102055125,0.019185297,-0.011457887
7,2023-04-21 20:11:03.974797,3.263296843,1.443703651,8.834604263,-0.102055125,0.019185297,-0.011724349
8,2023-04-21 20:11:03.974797,3.265691042,1.443703651,8.83699894,-0.102055125,0.019185297,-0.011724349
9,2023-04-21 20:11:03.974797,3.265691042,1.446097851,8.834604263,-0.102055125,0.019185297,-0.011457887
10,2023-04-21 20:11:03.974797,3.268085241,1.446097851,8.834604263,-0.102055125,0.019451762,-0.011457887
11,2023-04-21 20:11:03.974797,3.268085241,1.446097851,8.834604263,-0.102055125,0.019185297,-0.011457887
12,2023-04-21 20:11:03.974797,3.265691042,1.443703651,8.839392662,-0.102055125,0.019185297,-0.011457887
13,2023-04-21 20:11:03.974797,3.263296843,1.443703651,8.83699894,-0.102055125,0.019185297,-0.011457887
14,2023-04-21 20:11:03.974797,3.260902643,1.443703651,8.832210541,-0.10178867,0.019451762,-0.011457887
