[15, 2, 3, 21, 7, 16, -24, 23]
[25, 8, 38, 24, -21, 26, -27, 7]
[-44, -10, -24, -20, -39, -5, -10, -20]
[17, 5, 2, 2, 7, 21, 25, 37]
[38, 6, 15, -5, 4, -17, -15, 0]
[-13, 1, 4, -6, -38, 25, 2, -7]
[-52, -13, 20, 10, 5, -50, 96, 29]
[-16, -9, -27, -5, -16, 54, 13, 3]
[41, 2, 4, 15, 10, 3, 23, -18]
[-61, -25, -56, -37, -16, 55, -100, -37]
[4, 12, 11, 25, 33, 39, -30, -7]
[-18, -1, -13, -35, -2, 5, 64, 10]
[-38, 6, 35, 27, 12, -9, -93, -10]
[-16, -10, 9, -10, 0, 17, 18, 8]
[33, -15, -43, -38, -9, -35, -30, -30]
[4, -20, -28, -24, 0, -85, 29, 17]
[-54, -20, -19, -18, 37, -36, -6, -32]
[-13, 5, 21, 23, 11, -26, 81, -12]
[42, 3, -3, -16, -1, -5, -7, 13]
[69, 1, -14, -26, -51, -85, -35, 50]
[-10, -18, -33, -18, 0, -54, -21, -21]
[37, 10, 14, -9, -6, 6, -57, 15]
[-11, 3, 9, -16, 20, 52, -33, -14]
[30, 10, 2, 2, -29, 6, 13, 16]
[-10, 3, 21, 13, 18, 20, 17, -4]
[1, -12, -3, 11, 14, 9, 29, -1]
[13, 27, 1, 10, -39, -6, -11, 4]
[17, 18, 29, 94, 49, 32, 36, 84]
[-3, -7, 11, 24, 48, 1, -18, 14]
[-5, -21, -10, -43, -61, 5, -69, -78]
[-48, -18, -10, -124, -119, -3, 23, -123]
[40, 22, 39, 11, -11, 60, -45, -98]
[6, 43, -11, -47, -9, -63, 48, -18]
[26, 9, -20, 102, 127, 22, 80, 23]
[-25, -14, 20, 127, 127, 25, 9, -23]
[3, -2, 6, 37, 46, 16, -8, 18]
[-2, -6, 9, 22, -44, 23, 6, 48]
[-3, -3, -15, -54, -41, -6, 2, 28]
[7, 5, 8, 12, -5, -5, 17, 11]
[-14, -8, -11, -11, -7, -12, 12, 8]
[-6, -2, 16, 20, -14, -17, 1, 17]
[7, 11, 14, 42, -64, 2, 3, 16]
[-4, -5, -16, -13, -8, -8, 5, -1]
[-5, -5, -6, 13, 12, -8, 8, 6]
[-2, -2, -3, -14, -17, 4, -1, -1]
[-2, -6, -16, -16, 22, 20, 2, 5]
[2, 2, 2, -28, -33, -6, 5, 3]
[-4, -6, -12, -40, -11, -8, 0, 1]
[11, 26, 61, 28, 14, 3, 3, 7]
[-3, -4, -4, 2, -2, 8, -1, 2]
[0, 2, 4, -5, -8, -4, -1, 0]
[-4, -6, -13, -24, -14, -1, 1, -2]
[-2, -5, -11, -18, -45, -5, -1, 0]
[-2, -5, 2, 6, 24, 0, 1, 0]
[2, 3, 9, 24, -5, 2, -1, 0]
[-1, -1, -3, 1, 24, -5, 2, 0]
[0, 0, -10, 1, 12, 13, -3, 1]
[0, 1, -3, -14, -21, 4, -2, 0]
[-4, -12, -27, -27, -1, -9, 0, -2]
[1, 3, 3, 0, -1, -3, 1, 0]
[1, 2, -2, 4, 47, -4, 1, 2]
[1, 1, -2, 41, -11, -3, -1, -2]
[-1, -1, 4, -15, -49, -4, -3, 0]
[-2, -7, -19, -32, -19, 6, 0, 1]
[7, 19, 84, 34, -14, 4, 8, 8]
[1, 0, 7, 24, -111, -2, 3, 3]
[1, -5, -11, -45, -49, 1, -2, 1]
[0, -1, 3, -7, 77, -28, 3, 3]
[5, -2, -33, -65, -26, 32, -4, 5]
[-11, -15, -26, -46, -97, -38, -16, -11]
[8, 2, 9, -54, -57, -4, 42, 79]
[3, 2, 5, -10, 85, 24, 2, -12]
[7, -2, -27, 26, 105, -21, 1, -40]
[-16, -20, -18, 85, 127, 45, -7, 36]
[-8, -1, 30, 127, 97, 47, -3, -19]
[-6, -5, 8, 101, 78, 0, -4, -10]
[8, 4, 12, -58, -60, 36, 32, 65]
[0, -4, -29, -72, -128, -40, -9, -13]
[1, -1, -12, 89, 121, -12, 22, 4]
[9, 11, 16, -27, 19, -66, 19, 11]
[5, 5, 14, -40, 80, -18, 7, 1]
[2, 10, 37, 94, 101, 80, 20, -5]
[8, 12, 47, -58, 45, 104, 0, -3]
[-3, 4, 1, -92, 8, 6, -26, -25]
[-1, -5, -1, 67, 117, 84, 6, 10]
[-26, -14, 8, 34, -57, -51, -37, -37]
[-1, -3, -1, -14, 54, 9, -3, -6]
[10, 3, -75, -128, -51, 3, 0, 2]
[6, 18, -5, -32, -76, -6, -2, -2]
[-3, -8, -8, 23, 88, -54, 9, 12]
[-3, 2, 13, -6, -42, 9, 34, -23]
[-9, -3, 21, 0, -82, -58, -24, -28]
[-21, -11, 28, 99, 17, 36, 17, -20]
[5, 11, 22, -51, -96, -42, -5, 2]
[6, 6, 19, -28, -86, -69, 18, 16]
[-5, -4, 16, -33, -36, -42, -10, -10]
[7, 6, 0, -7, -64, -30, -15, 10]
[1, 6, 5, -15, -61, -32, -37, -12]
[-14, -5, 1, -6, -52, -22, -29, -23]
[9, 11, -14, -54, 44, -22, 5, 20]
[-7, -14, 3, 96, 120, 67, -22, -13]
[-13, -9, -18, -14, -25, -7, -10, -21]
[-1, -6, -10, 3, -36, -5, -3, 0]
[-7, -12, -35, 100, -24, 11, 3, -7]
[1, 1, -18, -74, 54, 70, -23, 5]
[-6, -9, -7, 70, 56, 0, -18, -6]
[8, 2, -32, -4, 127, 64, 18, 10]
[-1, -1, 4, -12, 25, -1, -3, -2]
[-17, -14, -2, 71, 60, 10, -9, -15]
[-4, -6, -14, -43, -24, -10, -4, -5]
[-4, -2, 0, 9, -20, 6, -2, -5]
[-1, -2, -5, -40, -9, 3, 1, -1]
[3, 5, 12, -28, -25, -9, -2, 1]
[-2, 2, 1, -6, -12, 1, 1, -1]
[-2, -4, -14, -16, 5, 2, -2, -1]
[-2, -3, 5, -1, 8, 4, 1, -1]
[-1, -3, -11, -18, -4, -2, 2, 1]
[-4, -1, 2, 15, -10, -3, 0, -2]
[0, 5, 24, 11, 23, 3, 2, -1]
[-1, -4, -1, 8, 2, 1, 1, 0]
[2, 4, 29, 9, -9, 0, -1, 0]
[1, 0, -9, -14, -9, -1, 0, 0]
[-1, -6, -10, -10, -10, -1, -1, 0]
[0, -4, -15, -11, 11, -3, -3, -2]
[1, 4, -4, -5, -35, -2, -1, 1]
[0, -2, -3, 6, -1, -1, 0, 0]
[-2, -4, -9, -13, -13, -2, -3, -2]
[2, 5, 26, 10, -9, 3, 1, 2]
[-3, -5, -19, -18, -18, -2, -3, -2]
[-2, -5, -12, -12, -8, -4, -2, -2]
[-4, -6, -16, -22, -68, -4, -1, -1]
[2, 2, -2, 8, 19, 4, 1, 0]
[2, 0, -2, -5, -2, -2, 0, 0]
[-2, -4, -2, 2, 16, -1, 1, 0]
[-1, -2, -6, 1, 9, -3, 0, -2]
[1, -1, 2, 10, 16, 0, -1, -3]
[1, 9, 54, 33, 42, 2, 0, -1]
[-2, -3, -5, -7, 0, -2, -1, -1]
[0, -4, -24, 9, 19, 1, 0, 2]
[-1, -1, -4, -5, -2, -3, -2, 1]
[-1, 0, -10, -10, 9, -1, -2, 0]
[-2, -4, -4, -2, 2, -2, 0, -2]
[-1, 0, 3, -2, 2, -2, 1, -2]
[0, 0, 4, -3, -3, 0, -1, 0]
[-2, 0, 4, 3, -12, -3, -1, 0]
[-3, -2, -15, -11, -3, 0, -1, 0]
[0, -2, -13, -22, -14, -4, -1, -2]
[0, 1, 2, 9, 2, -1, -1, -1]
[-1, 0, -2, -1, -1, 1, 0, 0]
[0, -3, -7, -11, -2, -1, -1, -1]
[0, 2, 2, -2, -10, -3, 0, 2]
[0, 4, 5, 9, 3, 2, 0, 0]
[1, -1, -1, -1, 4, -1, 0, 1]
[-3, -5, -14, -16, -25, -6, -3, -2]
[2, 4, -4, -16, -11, 0, -1, 1]
[0, -2, 2, 2, -6, -1, 0, -1]
[-1, -3, -6, -9, 1, -2, 0, 0]
[1, 2, 1, 4, -13, -1, -2, 0]
[0, 0, 8, 6, 4, 1, 1, 0]
[-1, 2, 0, 17, 11, 0, 1, -2]
[-2, -1, -4, -8, 7, 0, 0, -1]
[-1, -2, -3, 6, -16, -1, -1, 0]
[-1, -3, -2, 0, 4, 1, -2, -3]
[0, -2, -15, -29, -4, -2, 0, 0]
[1, 0, 2, 1, 7, 1, 0, -1]
[-2, -2, 2, -6, -9, -1, 1, -1]
[-1, -2, 8, 7, 20, 0, -2, -2]
[1, -2, 3, 8, -4, -1, -1, 1]
[-1, -2, -2, 5, 14, 0, 1, 1]
[-1, -3, -8, -14, 5, -1, -1, -1]
[0, 0, 1, 2, 0, -3, 0, -2]
[-6, -25, -5, 4, -6, 0, -3, -4]
[-5, -6, -8, -3, 2, 1, 0, 0]
[5, -15, -7, -2, -5, -6, -4, -4]
[3, -5, -6, -1, -5, 0, 24, 4]
[-5, 1, 5, 3, -1, -5, -2, 0]
[24, 18, 1, 4, -3, 3, 8, 8]
[-12, -29, -14, -16, -9, 0, 2, -8]
[-6, 39, 24, 15, 7, 3, 6, 8]
[-13, -6, -2, -8, -3, -6, -10, -20]
[10, 11, 7, 1, -1, 2, -28, 39]
[12, 36, -8, -7, -12, -7, 67, 4]
[-14, 13, 11, 10, -3, -5, 48, -78]
[-17, -29, -10, -3, -37, -7, -91, -84]
[1, -31, 4, 8, 7, -12, -51, 29]
[-7, 20, 5, 5, -15, -9, 67, -50]
[61, 6, -6, -16, -8, 74, 95, 103]
[30, 53, 18, 13, 21, -15, 28, -83]
[-67, -44, -9, -11, 10, -3, -27, 46]
[77, 40, 13, 14, 20, 16, -24, -2]
[1, 2, 11, -5, 19, -3, -9, 24]
[14, 25, -9, -11, 1, -41, -66, -94]
[4, 10, 1, 2, -5, 21, 4, 92]
[-38, -50, -16, -10, 75, -7, -59, -74]
[-49, -26, -3, -26, -62, -44, -20, -111]
[-7, -34, 5, 11, -47, 0, -71, -30]
[22, 15, -2, -3, -2, -15, 69, -47]
[13, 24, 4, -14, 45, 98, 34, -18]
[35, 0, 3, 3, -1, -2, -22, 22]
[-5, -81, -12, -6, -15, -23, 33, -7]
[-41, -86, -30, -17, 0, 17, -32, -24]
[37, 30, 9, 8, 17, 11, 1, 85]
[-5, -18, -9, 1, 15, -58, -26, -41]
[6, -23, -2, 5, 28, 11, -19, 11]
[6, 20, 4, -10, -16, 16, 31, 25]
[-31, -38, -7, -1, -2, 80, -17, -48]
[-18, 2, 2, 0, -77, -49, -65, -62]
[-13, 32, -8, -21, -66, 37, -3, -2]
[24, 16, 14, 22, 19, -50, -3, 48]
[-30, -4, 8, -2, -32, 39, -51, -24]
[12, -10, -14, 0, 17, -7, 21, -50]
[-6, -13, -8, -14, 18, 21, 20, 8]
[0, 22, 7, 4, -9, -57, -57, -52]
[14, 21, 9, 5, 15, -7, -7, -54]
[-17, -17, -7, 1, 0, -27, -5, -5]
[-10, -4, -3, -9, -77, -91, 39, -2]
[6, -13, 2, 13, 45, 18, 20, 4]
[-15, -5, -8, -3, -7, -69, 23, 55]
[-6, 8, 2, 19, 63, 75, -7, -1]
[-4, -12, 3, 14, 28, 33, -34, -10]
[6, 20, 2, -7, -40, -59, -5, 29]
[15, 6, -5, -11, -21, -13, -23, 26]
[-37, 11, 15, 6, -13, -4, 46, 3]
[7, 1, 3, 3, 5, 15, -2, -2]
[-3, -19, -9, -9, 15, 10, 23, -20]
[-6, 4, -2, 8, -16, -25, 14, 4]
[6, -42, -11, -14, -21, -4, 0, 17]
[26, 18, -2, -15, 2, 27, -10, -12]
[-12, -34, -5, -9, 6, 32, -23, -22]
[-8, -7, 3, 14, -14, -29, 29, -9]
[9, 9, 5, 10, 32, 33, -15, 21]
[-5, 1, -3, -5, -37, -24, 6, -6]
[-6, -6, -3, -5, -4, -16, 5, -59]
[2, 5, 0, -15, -31, 11, -5, -6]
[-6, -1, 0, 6, 5, -44, 1, 2]
[10, 15, -2, 0, 8, -31, 12, 11]
[6, -5, -6, -3, 10, 25, 8, 3]
[-1, -1, -2, -1, -2, 11, -2, 32]
[-6, -9, -3, -1, 13, 4, -4, -14]
[1, 2, 4, 2, -1, -8, -3, 5]
[-2, -3, -12, -2, -2, -8, 1, 1]
[4, 2, -24, 75, 23, 10, 3, -2]
[4, 16, 46, 25, 12, 20, 4, 2]
[-5, -17, 42, -17, -8, -5, 0, 1]
[0, 13, 38, 22, 44, 4, 2, 2]
[1, -1, -3, -77, -16, 3, -2, -3]
[7, 26, 38, 77, 2, 1, 2, 6]
[0, 2, -6, -19, 73, 9, 2, 1]
[-2, 2, -35, -34, -55, -9, -6, -4]
[-3, -5, 4, -76, -87, -6, -4, -4]
[1, 4, -4, -18, 39, 4, 0, 0]
[-6, -11, -14, -12, -57, 4, -2, -1]
[-1, -1, 14, -8, -22, -6, -1, 0]
[4, 5, 33, 28, 58, 2, 4, 2]
[-7, -10, -36, 1, -35, -12, -4, -6]
[-3, -5, 2, 7, 10, 5, 0, -1]
[-1, -1, 10, -4, -14, -2, -1, 0]
[-5, -12, -45, -12, -8, -2, -4, -5]
[3, 3, 12, 15, 11, 2, 0, 0]
[-1, -1, 4, -1, -11, -1, -1, 0]
[-1, 0, 1, 7, 0, 5, -2, -1]
[-1, -4, -1, -13, 2, 0, -1, -2]
[-1, 1, -4, 6, 2, -5, 0, 2]
[-1, -3, -12, -37, -9, 2, -2, -1]
[-1, 4, 33, 6, 13, 2, -2, -1]
[-1, 1, 1, -14, -4, -1, -1, -1]
[-2, -7, -22, -9, -4, -2, -3, -2]
[2, 5, 12, 8, -1, -5, 0, 0]
[-2, -3, -15, 0, 3, 2, 1, -2]
[0, -2, 2, 7, -2, 5, 0, 0]
[0, 3, 4, 17, 9, 3, 0, 0]
[-1, 0, 6, 0, 9, 1, 1, 0]
[-2, -3, -4, -11, 21, 1, -1, -1]
[-1, -4, -9, -5, -13, -3, -1, -3]
[-2, -6, -6, -9, -1, 0, 1, -1]
[-1, -1, 1, 3, -7, -5, -1, 0]
[0, 2, 14, 17, -1, 1, 0, 2]
[-1, -3, -4, -8, -21, 2, 0, -1]
[0, 3, 10, 5, -2, 0, -2, -1]
[4, 12, 41, 53, 10, 2, 1, 2]
[-2, -1, 2, 13, 7, -3, 0, 0]
[-1, -2, 2, -1, -7, -3, -1, 0]
[1, 3, 7, -23, -7, -5, 0, 1]
[-2, -2, -9, -4, -8, 1, 0, -3]
[-3, -3, -8, -24, -1, -1, -3, -1]
[-2, -4, -7, -11, -1, -1, 0, 1]
[-1, -4, -30, -39, -10, -3, 0, 0]
[-2, -2, -8, -4, -1, -2, 0, -3]
[-1, -3, -8, 2, 33, -1, -1, -1]
[2, 5, 2, 17, 15, 2, 0, 0]
[-2, -5, -22, -42, -27, -4, -1, -1]
[-4, -4, -9, 2, -14, -9, -3, -2]
[0, -2, -7, -19, -22, -1, 2, 0]
[2, -2, 0, -16, -24, -10, 0, 16]
[-4, -6, -21, 25, 51, 3, -1, -3]
[-6, 7, 34, 11, -10, -4, 1, 3]
[-2, -2, -17, 26, 33, 4, 0, -4]
[3, -4, -7, 19, 53, 8, -3, -4]
[-2, 3, 7, -13, -10, 0, 0, -2]
[11, -13, -35, -5, -37, -6, -7, -10]
[1, 6, 48, -21, -17, -2, -1, -4]
[-122, -5, -58, -29, -23, -8, -25, -65]
[105, 16, 9, 45, 11, 14, 13, 46]
[-75, -97, 94, 97, -12, -3, -6, -45]
[-26, 12, 17, -118, -39, -18, 10, -6]
[11, 21, 67, -84, -6, -28, -7, -16]
[65, 15, -15, 83, 54, 8, -3, 23]
[18, -95, -69, -63, -50, -15, 6, 24]
[-60, 26, -73, -59, -10, -4, -34, -43]
[-7, 28, -19, -38, -12, 15, 15, 1]
[-4, -21, -16, 10, -6, -18, -15, -19]
[34, 7, 25, 35, 21, -45, 23, -27]
[44, 0, -2, -5, -14, 0, -37, -91]
[-5, -26, -38, -101, -32, 13, -1, 79]
[75, 18, 18, -26, -9, -1, 92, 17]
[-28, 15, 15, 38, 34, -15, -91, -121]
[5, 4, -10, -19, -26, -6, -105, -8]
[9, 3, 0, 29, 28, 33, 55, 18]
[-8, -6, 3, 53, 40, 9, -53, -28]
[13, 11, -11, 80, -45, 6, 32, 25]
[10, 2, 13, -29, 24, -1, 10, 6]
[6, -9, -5, -21, 10, -3, 21, -10]
[10, 9, 23, 22, -2, -16, 2, 1]
[51, 36, 17, 119, 64, -54, 11, 3]
[81, -18, 48, 98, 97, 37, 81, 77]
[72, -25, -10, -87, -83, -11, -12, -5]
[-94, 1, -77, -128, -118, -26, -64, -77]
[-128, 72, 65, -69, 97, 50, 4, -49]
[-86, 62, -11, 74, -45, 35, -26, -43]
[65, 23, -41, -33, -23, -6, 3, 58]
[-8, -57, -25, -28, 56, 24, -9, 0]
[52, -38, 54, 68, 24, -35, -9, 4]
[-33, -7, -28, -72, 20, 49, 28, -51]
[-62, 10, -6, -20, 51, 9, -3, -25]
[75, 3, 40, 52, -3, -23, -6, 97]
[-58, 19, -44, -41, -20, -5, -62, 9]
[21, 55, 10, -18, -26, 4, 82, -45]
[-53, -61, -58, -75, -11, -16, -62, -56]
[17, 40, 7, -23, 75, -2, 38, 2]
[-5, -20, 23, 60, -84, -20, -71, -60]
[21, -20, -9, -25, 35, 4, 14, 77]
[-8, 2, -5, 12, -9, 9, 14, 4]
[22, 3, 32, 26, 1, -7, 33, 30]
[-19, -5, -16, 3, 30, 10, 6, -18]
[-2, -23, -18, -1, -18, -22, -8, 26]
[14, -1, 1, 13, 23, 27, 13, 26]
[-9, -4, -4, 6, -10, 3, 10, -15]
[4, -6, -1, -12, 5, -1, 2, 11]
[-5, 2, -16, 54, 5, 3, -2, -2]
[6, -3, 12, 0, 28, -16, 3, 14]
[3, -5, -13, -15, -18, -2, 9, 6]
[-8, -9, 31, 22, 4, -2, -3, -6]
[2, -3, -9, 0, 18, 4, 2, 8]
[-3, 1, -11, -8, -2, -16, -5, -4]
[3, -2, -2, -8, -6, -4, 3, 5]
[2, -2, -2, -7, -8, -1, -2, 2]
[-3, -3, -8, -13, -1, 2, -1, -2]
[1, 0, 11, 10, -3, -6, 2, 2]
[0, 3, 13, -18, -7, -3, 1, 1]
[0, 1, 14, -5, -1, 3, 2, 1]
[-3, -4, 1, -3, 32, 2, -1, -1]
[-2, -5, -7, -10, 9, -6, -2, 0]
[-1, 0, -6, 6, -13, 0, 0, 2]
[-3, -4, -17, -11, 6, -2, 0, -2]
[0, -2, -14, -11, -7, -1, 0, 0]
[-1, 1, -2, -3, -6, -3, -1, -1]
[-3, -1, 5, 1, -7, -1, 0, -2]
[2, -1, -6, 5, -5, -3, 0, -1]
[0, 1, 3, 2, -7, 3, 0, 0]
[-1, -2, -17, -14, 1, -2, -1, -1]
[0, -1, -10, 6, -16, -1, 0, 1]
[2, 7, 34, 6, -6, 1, 3, 3]
[-2, -6, -23, 12, 3, -3, 0, -1]
[-3, -6, -20, -20, -8, -3, 0, 0]
[-2, 0, 1, 7, -3, -1, -2, 0]
[-2, -1, -2, 8, 35, 6, -1, -1]
[-1, -1, 0, -4, -13, -4, -3, -1]
[2, 4, 0, -2, -6, -3, -1, 0]
[-2, -1, -5, -6, 0, -1, -1, -3]
[-1, 0, 12, 4, 14, -1, -1, 0]
[-2, -3, 9, -5, 0, -1, -1, 0]
[-3, -3, -7, -9, -2, -3, 0, -2]
[-1, 0, 7, -4, -1, 5, 0, -2]
[-3, -7, -23, -18, -11, -3, -3, -4]
[-1, 2, 2, 3, 0, -1, 0, -2]
[3, 1, 0, 3, -7, -2, -1, 0]
[-1, -3, 12, -2, -7, 0, 1, 0]
[-1, -3, -4, -16, -9, -2, 0, -1]
[2, 5, -3, 9, 5, -2, -2, 0]
[-4, -8, -20, -30, -5, -1, -3, -3]
[-2, -1, -9, 21, 4, -2, -2, 0]
[-3, -3, -4, -1, 4, 2, -1, -3]
[1, 0, 10, 10, 0, 0, 1, 0]
[0, -2, -3, -10, -5, -2, 0, -1]
[1, -1, -7, -17, -13, -2, -1, 0]
[-3, -4, 3, 21, 20, 4, 4, 2]
[1, -4, -3, 17, 17, -1, -2, 12]
[1, 8, -1, -3, -4, 0, 1, 4]
[-3, -1, 1, 2, -1, -1, -2, -5]
[0, -2, 1, -4, -5, -2, -2, 1]
[-2, -1, 2, 6, 2, -6, -3, -4]
[5, -2, -1, 30, 9, -1, -3, -3]
[-23, -2, 5, 4, 9, 1, -14, -57]
[-2, -5, -29, -29, -13, -5, 3, -5]
[-1, -6, -11, -22, 0, 1, 5, -11]
[0, -1, 13, -12, -16, -2, -2, 10]
[64, 21, 42, 4, -1, 0, 0, 6]
[24, 3, 35, 67, 33, 35, 14, 34]
[-87, -44, -28, -61, -8, -8, -18, -33]
[28, -74, -37, -47, -9, 34, 2, 29]
[-83, 15, 31, -38, -49, -21, -12, -26]
[-81, -57, -42, -112, 5, -65, -13, -29]
[67, 33, 16, 98, -1, 5, -3, 26]
[80, 0, 98, 110, 23, 23, 19, 19]
[-66, 33, 49, -27, 62, 3, -24, -55]
[-98, 46, 0, 86, 87, -52, -24, -47]
[11, 14, 94, 104, 4, 19, 41, 56]
[-50, 15, -45, -84, -122, 34, 8, 9]
[54, -26, -43, -63, 25, 12, -24, -22]
[110, 24, -5, -64, -82, -87, 13, 55]
[74, 18, 21, 76, 104, 50, 44, 55]
[57, -9, -8, -10, 64, 60, 25, 27]
[10, -11, -31, -35, -17, -16, -4, 64]
[-24, -7, 15, 20, -34, 12, 75, -40]
[8, 20, -10, -7, 10, -23, -100, 35]
[-14, -24, -18, 4, 0, -42, 4, -25]
[-15, -23, -20, -44, -49, -8, -33, -111]
[-28, -32, -21, -19, -22, 5, 20, 47]
[14, -7, -9, 3, 0, -9, -51, 91]
[-36, 11, 11, 11, 40, 15, 8, -119]
[-14, -14, -18, -43, -30, 7, -26, -40]
[1, 27, 16, -3, -9, 6, -2, 15]
[-19, -1, 32, 28, 16, 10, -16, -28]
[-11, -6, -22, -14, -10, -10, 19, 18]
[-15, 5, 34, 8, 22, 24, 16, 0]
[-59, 5, -36, 41, 14, 22, -22, -20]
[52, 21, 3, 34, 27, -2, 3, 0]
[-55, 39, -2, 55, 13, 14, -5, -55]
[-64, -58, -75, -128, -59, 16, -18, -50]
[83, 0, -14, -8, 117, -19, 7, 12]
[-10, 12, 45, 45, -89, -43, -2, 15]
[-89, -27, -8, -25, -23, 19, -6, -53]
[27, -84, 6, -6, 127, -4, 51, 73]
[-90, -68, -37, -31, -68, 29, -24, -42]
[-39, -20, -128, -74, -6, -57, -12, -20]
[-26, -45, -106, -30, 62, -108, -25, -3]
[13, -65, -11, -119, -57, -57, -12, 4]
[24, 41, 3, 2, -65, 19, -18, 10]
[-20, 71, 25, 63, 54, 21, -23, -120]
[-35, 63, 26, 28, -1, -6, -16, 10]
[22, 17, -1, 6, 48, 18, 36, -3]
[-42, 16, 5, 28, -66, 1, 11, 15]
[18, -10, -7, -44, -31, 0, 11, 16]
[-8, 31, 36, 26, 3, -10, 12, 5]
[-4, 44, 11, -11, -24, -7, -85, -78]
[-3, 18, -4, -3, 33, 6, 46, 53]
[-2, 12, 4, 4, -7, 3, 14, 19]
[-13, -7, 22, 68, 52, -1, -18, -76]
[21, 6, -4, -16, -4, 5, -3, 34]
[-7, 7, 11, 4, 14, 8, 9, -4]
[13, 6, 6, 4, -7, 6, -8, 10]
[3, -1, 7, -18, 12, 1, 10, 12]
[4, 7, -5, -4, 7, -4, -26, -1]
[3, -1, -13, -20, -11, -3, -8, 3]
[-2, -10, -30, -13, 5, 2, 12, 3]
[6, 9, 0, -4, -2, -5, -15, 1]
[-3, 0, 3, -2, 10, 0, -3, -2]
[5, 4, 4, 22, 11, -1, -5, 9]
[3, 3, 2, 26, 2, 5, 3, 2]
[-4, -7, -8, 0, -2, -9, 2, 0]
[5, 15, 16, 6, 1, -3, -5, 1]
[-1, 3, 12, 19, 15, 5, -1, 1]
[-3, -7, -13, -18, 8, -2, -2, 1]
[-1, -3, 24, -6, -12, 14, 2, 2]
[-4, -6, 0, -5, -19, -17, 0, 0]
[-4, -6, -4, -3, -7, 16, 0, 1]
[-6, -18, -30, -6, 4, 44, 3, -2]
[3, 16, 53, 16, 5, -3, 5, 1]
[-1, -10, -16, -6, -4, -104, -5, -1]
[-1, -5, -21, -24, -14, 18, 2, -1]
[0, 0, 12, 4, -22, 5, 0, -1]
[-1, -6, -8, 10, 14, 41, -1, 0]
[0, -1, -7, -3, -8, -7, -2, -2]
[-2, -1, -1, -1, 12, 26, 0, 0]
[-2, -5, -11, 19, 27, -15, -3, -2]
[0, -2, -10, 15, 21, 4, 2, 0]
[0, -3, -4, -10, -19, 17, -1, 0]
[3, 14, 61, 56, 4, 19, -4, 0]
[4, 3, 0, -9, -13, 9, -1, 1]
[-9, -17, -29, -20, 16, -9, -2, -4]
[-1, -2, -8, 0, 18, 21, -5, -4]
[1, 2, -5, -9, -30, -25, -1, 0]
[2, 5, -9, -15, 1, 9, -1, 0]
[0, 1, -2, -4, 8, 8, 1, 0]
[0, -1, 3, -10, -16, -15, 0, 2]
[2, 5, 20, 9, 0, 13, 2, 1]
[-3, -7, -27, -4, -6, 2, -1, -2]
[-5, -10, -7, -8, -14, -4, -5, -2]
[-3, -1, 15, 10, 10, 4, 3, 0]
[2, 12, 25, 3, 9, 6, -1, -1]
[43, -19, -64, 29, 11, 13, 0, 12]
[11, -16, -38, -41, -23, -20, -2, 0]
[34, 47, -11, 17, 22, 70, -6, -29]
[-91, 37, 14, 34, 17, -20, -13, -27]
[18, 2, -53, 32, 102, -128, 34, 40]
[68, 40, 80, 69, 21, 39, 19, 59]
[73, -26, -25, 14, 19, -105, 13, 34]
[-128, -79, -79, -79, -55, -26, -40, -96]
[21, -32, -6, -119, -28, 115, -9, -2]
[-75, -53, -7, 1, 56, 100, -30, -74]
[85, 60, 96, 13, 0, -25, 76, 116]
[100, -49, -27, -4, -63, -68, 30, 39]
[-69, -76, -100, -107, -60, -36, -71, -87]
[-18, 44, 42, 3, -19, 2, -11, -2]
[-39, 13, 10, -20, -37, -37, 3, -32]
[32, 14, 5, 3, -48, -15, 21, 42]
[71, 46, 19, 26, 18, 0, -48, 98]
[29, 35, 23, 12, -10, 25, 94, 71]
[24, 59, 22, 32, 85, 10, 91, 46]
[34, 9, 20, 43, 58, -12, -8, 40]
[-26, -1, -7, -35, -33, 22, -9, -66]
[-16, -29, -5, -5, 8, 9, 40, -35]
[-16, -2, -5, -10, -32, 6, -33, -16]
[-5, 0, 5, 3, -7, -47, -1, -22]
[10, 7, -1, -28, -28, -61, -34, -11]
[2, 4, 2, 62, 37, 17, 0, -1]
[-12, -7, 4, 42, 10, 14, -7, -15]
[-1, -12, -22, -33, -34, -18, -7, -4]
[89, 50, 77, 55, -7, 38, -17, -26]
[-21, 8, -17, -54, -31, -19, -15, 5]
[-77, 76, -46, 81, 64, 53, 8, -40]
[51, -70, -128, -107, -6, 61, 28, 20]
[-88, -66, 44, 84, 79, 42, -35, -43]
[127, -8, -56, -118, -63, -23, 62, 120]
[82, -2, 30, -74, -107, 40, 4, 38]
[67, 100, 20, 48, 89, -12, -19, 4]
[-67, -24, -31, -10, -30, -77, 8, -8]
[-128, -72, -45, -92, -72, -24, -70, -113]
[5, -28, -5, 18, 11, -10, -5, 22]
[7, -6, -6, -33, 37, 5, 18, 10]
[19, 8, -6, -27, -17, 11, 48, -8]
[-19, -3, 19, 19, -19, -21, -64, -79]
[13, 28, 27, -15, -15, 0, 21, 4]
[-40, -13, -29, -43, 30, -8, -3, -15]
[22, -17, 0, -56, -29, -2, -8, 25]
[-25, 15, 11, 9, -23, -2, 12, -16]
[29, 5, 16, -17, 2, -13, -25, 127]
[-36, -15, 1, 17, 12, -5, -11, -21]
