,timestamp_leitura,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z
11,1683959045.7487755,1.398213744,-0.090979666,9.277531624,-0.105252676,0.022649311,-0.012790199
12,1683959045.7487755,1.398213744,-0.090979666,9.279925346,-0.105252676,0.022649311,-0.012790199
13,1683959045.7487755,1.398213744,-0.088585466,9.279925346,-0.105252676,0.022649311,-0.012790199
14,1683959045.7487755,1.400607944,-0.086191259,9.277531624,-0.105252676,0.022649311,-0.012790199
0,1683959045.7827554,1.405396342,-0.081402861,9.284713745,-0.104453288,0.022382848,-0.012523737
1,1683959045.7827554,1.407790542,-0.081402861,9.287108421,-0.104453288,0.022382848,-0.012523737
2,1683959045.7827554,1.405396342,-0.08379706,9.287108421,-0.104453288,0.022649311,-0.012523737
3,1683959045.7827554,1.405396342,-0.08379706,9.287108421,-0.104453288,0.022649311,-0.012523737
4,1683959045.7827554,1.400607944,-0.08379706,9.29189682,-0.104719758,0.022649311,-0.012790199
5,1683959045.7827554,1.400607944,-0.08379706,9.29189682,-0.104719758,0.022649311,-0.012523737
6,1683959045.7827554,1.400607944,-0.081402861,9.289502144,-0.104719758,0.022649311,-0.012523737
7,1683959045.7827554,1.405396342,-0.08379706,9.287108421,-0.104719758,0.022649311,-0.012257273
8,1683959045.7827554,1.405396342,-0.081402861,9.287108421,-0.104719758,0.022649311,-0.012257273
9,1683959045.7827554,1.405396342,-0.079008654,9.284713745,-0.104719758,0.022649311,-0.012257273
10,1683959045.7827554,1.405396342,-0.081402861,9.284713745,-0.104719758,0.022649311,-0.012523737
11,1683959045.7827554,1.405396342,-0.08379706,9.282320023,-0.104719758,0.022915773,-0.012523737
12,1683959045.7827554,1.403002143,-0.086191259,9.279925346,-0.104719758,0.022915773,-0.012523737
13,1683959045.7827554,1.403002143,-0.08379706,9.277531624,-0.104453288,0.022915773,-0.012523737
14,1683959045.7827554,1.407790542,-0.08379706,9.275136948,-0.104719758,0.022915773,-0.012523737
0,1683959045.8217335,1.405396342,-0.086191259,9.258378029,-0.104986221,0.022649311,-0.012257273
1,1683959045.8217335,1.405396342,-0.086191259,9.258378029,-0.104986221,0.022649311,-0.012523737
2,1683959045.8217335,1.407790542,-0.086191259,9.25358963,-0.104719758,0.022649311,-0.012523737
3,1683959045.8217335,1.407790542,-0.086191259,9.248801231,-0.104719758,0.022382848,-0.012523737
4,1683959045.8217335,1.407790542,-0.086191259,9.251194954,-0.104719758,0.022382848,-0.012523737
5,1683959045.8217335,1.41018486,-0.086191259,9.251194954,-0.104719758,0.022382848,-0.012523737
6,1683959045.8217335,1.41018486,-0.086191259,9.25358963,-0.104719758,0.022382848,-0.012523737
7,1683959045.8217335,1.41018486,-0.086191259,9.248801231,-0.104719758,0.022382848,-0.012523737
8,1683959045.8217335,1.407790542,-0.08379706,9.248801231,-0.104719758,0.022382848,-0.012523737
9,1683959045.8217335,1.407790542,-0.081402861,9.258378029,-0.104719758,0.022382848,-0.012257273
10,1683959045.8217335,1.407790542,-0.08379706,9.263166428,-0.104719758,0.022382848,-0.012257273
11,1683959045.8217335,1.41018486,-0.08379706,9.260771751,-0.104719758,0.022649311,-0.012257273
12,1683959045.8217335,1.41257906,-0.08379706,9.263166428,-0.104719758,0.022382848,-0.012257273
13,1683959045.8217335,1.41018486,-0.081402861,9.267954826,-0.104719758,0.022649311,-0.012523737
14,1683959045.8217335,1.41018486,-0.081402861,9.26556015,-0.104986221,0.022649311,-0.012523737
0,1683959045.86271,1.393425345,-0.081402861,9.267954826,-0.104986221,0.022649311,-0.013056661
1,1683959045.86271,1.393425345,-0.076614454,9.267954826,-0.104986221,0.022649311,-0.012790199
2,1683959045.86271,1.395819545,-0.076614454,9.270348549,-0.104986221,0.022649311,-0.012790199
3,1683959045.86271,1.395819545,-0.076614454,9.270348549,-0.104986221,0.022649311,-0.012790199
4,1683959045.86271,1.398213744,-0.076614454,9.26556015,-0.104986221,0.022649311,-0.012790199
5,1683959045.86271,1.395819545,-0.079008654,9.26556015,-0.104986221,0.022915773,-0.012790199
6,1683959045.86271,1.393425345,-0.081402861,9.267954826,-0.104986221,0.022915773,-0.012790199
7,1683959045.86271,1.391031146,-0.081402861,9.270348549,-0.104986221,0.022649311,-0.012523737
8,1683959045.86271,1.391031146,-0.08379706,9.263166428,-0.104986221,0.022915773,-0.012790199
9,1683959045.86271,1.391031146,-0.08379706,9.263166428,-0.104986221,0.022915773,-0.012790199
10,1683959045.86271,1.391031146,-0.08379706,9.275136948,-0.104986221,0.022915773,-0.012790199
11,1683959045.86271,1.393425345,-0.08379706,9.275136948,-0.104986221,0.022915773,-0.013056661
12,1683959045.86271,1.395819545,-0.081402861,9.275136948,-0.105252676,0.022915773,-0.013056661
13,1683959045.86271,1.391031146,-0.081402861,9.272743225,-0.105252676,0.022915773,-0.012790199
14,1683959045.86271,1.393425345,-0.081402861,9.282320023,-0.105252676,0.022649311,-0.013056661
0,1683959045.9016874,1.407790542,-0.076614454,9.270348549,-0.104986221,0.023182238,-0.012790199
1,1683959045.9016874,1.403002143,-0.076614454,9.272743225,-0.104719758,0.023182238,-0.013056661
2,1683959045.9016874,1.405396342,-0.076614454,9.275136948,-0.104719758,0.023182238,-0.012790199
3,1683959045.9016874,1.405396342,-0.081402861,9.275136948,-0.104719758,0.022915773,-0.012790199
4,1683959045.9016874,1.403002143,-0.081402861,9.275136948,-0.104719758,0.022915773,-0.012790199
5,1683959045.9016874,1.400607944,-0.08379706,9.275136948,-0.104986221,0.022915773,-0.012790199
6,1683959045.9016874,1.398213744,-0.08379706,9.279925346,-0.104719758,0.022915773,-0.012790199
7,1683959045.9016874,1.398213744,-0.081402861,9.277531624,-0.104986221,0.023182238,-0.012790199
8,1683959045.9016874,1.400607944,-0.079008654,9.272743225,-0.104986221,0.023182238,-0.012790199
9,1683959045.9016874,1.400607944,-0.081402861,9.275136948,-0.104719758,0.023182238,-0.012790199
10,1683959045.9016874,1.403002143,-0.081402861,9.279925346,-0.104719758,0.023182238,-0.012790199
11,1683959045.9016874,1.407790542,-0.081402861,9.275136948,-0.104719758,0.022915773,-0.012790199
12,1683959045.9016874,1.405396342,-0.081402861,9.277531624,-0.104719758,0.023182238,-0.012790199
13,1683959045.9016874,1.405396342,-0.079008654,9.279925346,-0.104719758,0.022915773,-0.012790199
14,1683959045.9016874,1.403002143,-0.079008654,9.277531624,-0.104453288,0.022915773,-0.012790199
0,1683959045.938669,1.400607944,-0.079008654,9.272743225,-0.104719758,0.022649311,-0.012523737
1,1683959045.938669,1.400607944,-0.081402861,9.272743225,-0.104719758,0.022915773,-0.012257273
2,1683959045.938669,1.400607944,-0.08379706,9.270348549,-0.104719758,0.022915773,-0.012257273
3,1683959045.938669,1.400607944,-0.08379706,9.277531624,-0.104719758,0.022915773,-0.012523737
4,1683959045.938669,1.403002143,-0.086191259,9.277531624,-0.104986221,0.022915773,-0.012523737
5,1683959045.938669,1.400607944,-0.08379706,9.279925346,-0.104986221,0.022915773,-0.012257273
6,1683959045.938669,1.403002143,-0.086191259,9.277531624,-0.104986221,0.022915773,-0.012257273
7,1683959045.938669,1.405396342,-0.081402861,9.275136948,-0.104986221,0.022649311,-0.011990812
8,1683959045.938669,1.400607944,-0.079008654,9.275136948,-0.104986221,0.022649311,-0.011990812
9,1683959045.938669,1.403002143,-0.079008654,9.272743225,-0.104986221,0.022382848,-0.012257273
10,1683959045.938669,1.403002143,-0.081402861,9.275136948,-0.104986221,0.022649311,-0.012523737
11,1683959045.938669,1.403002143,-0.081402861,9.277531624,-0.104986221,0.022649311,-0.012523737
12,1683959045.938669,1.403002143,-0.081402861,9.275136948,-0.104986221,0.022649311,-0.012523737
13,1683959045.938669,1.400607944,-0.079008654,9.279925346,-0.104986221,0.022915773,-0.012523737
14,1683959045.938669,1.400607944,-0.079008654,9.282320023,-0.104986221,0.022915773,-0.012790199
0,1683959045.9726465,1.386242747,-0.071826048,9.282320023,-0.104719758,0.022649311,-0.012523737
1,1683959045.9726465,1.388636947,-0.071826048,9.279925346,-0.104719758,0.022649311,-0.012523737
2,1683959045.9726465,1.393425345,-0.076614454,9.279925346,-0.104453288,0.022649311,-0.012790199
3,1683959045.9726465,1.393425345,-0.076614454,9.282320023,-0.104719758,0.022649311,-0.012523737
4,1683959045.9726465,1.393425345,-0.076614454,9.282320023,-0.104453288,0.022649311,-0.012523737
5,1683959045.9726465,1.393425345,-0.076614454,9.279925346,-0.104453288,0.022649311,-0.012523737
6,1683959045.9726465,1.391031146,-0.076614454,9.277531624,-0.104453288,0.022649311,-0.012523737
7,1683959045.9726465,1.393425345,-0.076614454,9.279925346,-0.104453288,0.022915773,-0.012523737
8,1683959045.9726465,1.393425345,-0.076614454,9.282320023,-0.104453288,0.022915773,-0.012523737
9,1683959045.9726465,1.391031146,-0.076614454,9.284713745,-0.104453288,0.022915773,-0.012523737
10,1683959045.9726465,1.391031146,-0.079008654,9.279925346,-0.104186833,0.022915773,-0.012790199
11,1683959045.9726465,1.393425345,-0.076614454,9.282320023,-0.104453288,0.022649311,-0.012523737
12,1683959045.9726465,1.391031146,-0.076614454,9.287108421,-0.104186833,0.022649311,-0.012790199
13,1683959045.9726465,1.393425345,-0.074220255,9.287108421,-0.104453288,0.022915773,-0.012790199
14,1683959045.9726465,1.393425345,-0.076614454,9.289502144,-0.104453288,0.022915773,-0.012790199
0,1683959046.0086267,1.405396342,-0.08379706,9.267954826,-0.104986221,0.022649311,-0.011990812
1,1683959046.0086267,1.405396342,-0.081402861,9.275136948,-0.104986221,0.022649311,-0.012257273
2,1683959046.0086267,1.403002143,-0.081402861,9.279925346,-0.104986221,0.022649311,-0.012257273
3,1683959046.0086267,1.403002143,-0.079008654,9.275136948,-0.104986221,0.022649311,-0.012257273
4,1683959046.0086267,1.398213744,-0.076614454,9.275136948,-0.104719758,0.022915773,-0.012523737
5,1683959046.0086267,1.398213744,-0.076614454,9.272743225,-0.104719758,0.022649311,-0.012523737
6,1683959046.0086267,1.398213744,-0.076614454,9.272743225,-0.104986221,0.022382848,-0.012523737
7,1683959046.0086267,1.403002143,-0.074220255,9.275136948,-0.104719758,0.022382848,-0.012523737
8,1683959046.0086267,1.400607944,-0.074220255,9.272743225,-0.104719758,0.022382848,-0.012523737
9,1683959046.0086267,1.400607944,-0.079008654,9.270348549,-0.104719758,0.022649311,-0.012790199
10,1683959046.0086267,1.400607944,-0.079008654,9.26556015,-0.104719758,0.022649311,-0.012790199
11,1683959046.0086267,1.400607944,-0.079008654,9.260771751,-0.104719758,0.022649311,-0.012790199
12,1683959046.0086267,1.400607944,-0.081402861,9.267954826,-0.104719758,0.022915773,-0.012523737
13,1683959046.0086267,1.395819545,-0.081402861,9.270348549,-0.104453288,0.022915773,-0.012790199
14,1683959046.0086267,1.393425345,-0.081402861,9.26556015,-0.104719758,0.022915773,-0.012790199
0,1683959046.0466065,1.41257906,-0.086191259,9.270348549,-0.104719758,0.023182238,-0.012257273
1,1683959046.0466065,1.41257906,-0.086191259,9.272743225,-0.104719758,0.022915773,-0.012257273
2,1683959046.0466065,1.41257906,-0.086191259,9.272743225,-0.104986221,0.022915773,-0.012257273
3,1683959046.0466065,1.41018486,-0.088585466,9.267954826,-0.104986221,0.022915773,-0.011990812
4,1683959046.0466065,1.407790542,-0.086191259,9.26556015,-0.104986221,0.022649311,-0.011990812
5,1683959046.0466065,1.407790542,-0.088585466,9.26556015,-0.104986221,0.022649311,-0.011990812
6,1683959046.0466065,1.405396342,-0.08379706,9.26556015,-0.104986221,0.022649311,-0.012257273
7,1683959046.0466065,1.405396342,-0.08379706,9.263166428,-0.104719758,0.022649311,-0.012257273
8,1683959046.0466065,1.405396342,-0.08379706,9.26556015,-0.104986221,0.022649311,-0.012523737
9,1683959046.0466065,1.407790542,-0.08379706,9.263166428,-0.104986221,0.022649311,-0.012523737
10,1683959046.0466065,1.41018486,-0.08379706,9.260771751,-0.104986221,0.022649311,-0.012790199
11,1683959046.0466065,1.41018486,-0.08379706,9.263166428,-0.104719758,0.022915773,-0.012790199
12,1683959046.0466065,1.41018486,-0.08379706,9.260771751,-0.104986221,0.022915773,-0.012790199
13,1683959046.0466065,1.41018486,-0.086191259,9.263166428,-0.104986221,0.022915773,-0.012790199
14,1683959046.0466065,1.41018486,-0.086191259,9.267954826,-0.104986221,0.023182238,-0.012790199
0,1683959046.1065683,1.398213744,-0.079008654,9.263166428,-0.104719758,0.022649311,-0.013056661
1,1683959046.1065683,1.395819545,-0.081402861,9.263166428,-0.104719758,0.022649311,-0.013056661
2,1683959046.1065683,1.395819545,-0.081402861,9.26556015,-0.104986221,0.022915773,-0.013056661
3,1683959046.1065683,1.398213744,-0.081402861,9.26556015,-0.104986221,0.022915773,-0.013056661
4,1683959046.1065683,1.398213744,-0.08379706,9.267954826,-0.104719758,0.022915773,-0.013056661
5,1683959046.1065683,1.395819545,-0.08379706,9.267954826,-0.104719758,0.022915773,-0.012790199
6,1683959046.1065683,1.395819545,-0.081402861,9.267954826,-0.104719758,0.022915773,-0.012790199
7,1683959046.1065683,1.398213744,-0.079008654,9.270348549,-0.104719758,0.022649311,-0.012790199
8,1683959046.1065683,1.400607944,-0.079008654,9.267954826,-0.104719758,0.022649311,-0.012790199
9,1683959046.1065683,1.400607944,-0.079008654,9.267954826,-0.104719758,0.022649311,-0.012790199
10,1683959046.1065683,1.398213744,-0.081402861,9.267954826,-0.104719758,0.022649311,-0.012790199
11,1683959046.1065683,1.400607944,-0.086191259,9.26556015,-0.104719758,0.022649311,-0.013056661
12,1683959046.1065683,1.398213744,-0.088585466,9.263166428,-0.104719758,0.022649311,-0.013056661
13,1683959046.1065683,1.398213744,-0.088585466,9.263166428,-0.104986221,0.022649311,-0.012790199
14,1683959046.1065683,1.400607944,-0.090979666,9.260771751,-0.104986221,0.022649311,-0.012790199
0,1683959046.1535447,1.398213744,-0.079008654,9.263166428,-0.104719758,0.022116385,-0.012257273
1,1683959046.1535447,1.398213744,-0.079008654,9.255983353,-0.104719758,0.021849923,-0.012523737
2,1683959046.1535447,1.398213744,-0.079008654,9.246406555,-0.104986221,0.021849923,-0.012523737
3,1683959046.1535447,1.395819545,-0.081402861,9.260771751,-0.104986221,0.022116385,-0.012523737
4,1683959046.1535447,1.395819545,-0.086191259,9.270348549,-0.104986221,0.021849923,-0.012523737
5,1683959046.1535447,1.398213744,-0.088585466,9.26556015,-0.104986221,0.021849923,-0.012257273
6,1683959046.1535447,1.395819545,-0.086191259,9.244012833,-0.105252676,0.021849923,-0.012257273
7,1683959046.1535447,1.398213744,-0.088585466,9.222464561,-0.105252676,0.021849923,-0.012257273
8,1683959046.1535447,1.398213744,-0.088585466,9.198522568,-0.105252676,0.022116385,-0.012257273
9,1683959046.1535447,1.398213744,-0.093373865,9.234436035,-0.105252676,0.022649311,-0.012523737
10,1683959046.1535447,1.398213744,-0.098162271,9.287108421,-0.105252676,0.022382848,-0.012523737
11,1683959046.1535447,1.398213744,-0.093373865,9.311050415,-0.104986221,0.020784073,-0.012523737
12,1683959046.1535447,1.400607944,-0.088585466,9.244012833,-0.105252676,0.019984685,-0.012523737
13,1683959046.1535447,1.403002143,-0.088585466,9.217676163,-0.105519146,0.020784073,-0.012523737
14,1683959046.1535447,1.398213744,-0.093373865,9.263166428,-0.105519146,0.021849923,-0.012523737
0,1683959046.1965244,1.395819545,-0.081402861,9.263166428,-0.104186833,0.025047474,-0.012523737
1,1683959046.1965244,1.398213744,-0.076614454,9.244012833,-0.104453288,0.024781011,-0.012790199
2,1683959046.1965244,1.400607944,-0.079008654,9.241618156,-0.104719758,0.025047474,-0.012790199
3,1683959046.1965244,1.400607944,-0.08379706,9.248801231,-0.104453288,0.025313934,-0.012790199
4,1683959046.1965244,1.400607944,-0.08379706,9.263166428,-0.104186833,0.025846859,-0.013056661
5,1683959046.1965244,1.398213744,-0.079008654,9.26556015,-0.104186833,0.025846859,-0.013056661
6,1683959046.1965244,1.395819545,-0.076614454,9.260771751,-0.104453288,0.025846859,-0.013056661
7,1683959046.1965244,1.400607944,-0.081402861,9.272743225,-0.104453288,0.026113322,-0.012790199
8,1683959046.1965244,1.395819545,-0.08379706,9.279925346,-0.104453288,0.026379786,-0.012790199
9,1683959046.1965244,1.395819545,-0.08379706,9.279925346,-0.104186833,0.026646247,-0.012790199
10,1683959046.1965244,1.393425345,-0.079008654,9.277531624,-0.104186833,0.026646247,-0.012790199
11,1683959046.1965244,1.393425345,-0.079008654,9.275136948,-0.104186833,0.026646247,-0.012790199
12,1683959046.1965244,1.391031146,-0.076614454,9.275136948,-0.103920363,0.02691271,-0.012790199
13,1683959046.1965244,1.391031146,-0.076614454,9.275136948,-0.103920363,0.02691271,-0.013056661
14,1683959046.1965244,1.393425345,-0.074220255,9.275136948,-0.103920363,0.027179174,-0.013056661
0,1683959046.250487,1.393425345,-0.086191259,9.279925346,-0.104453288,0.027445635,-0.013056661
1,1683959046.250487,1.395819545,-0.088585466,9.275136948,-0.104453288,0.027179174,-0.012790199
2,1683959046.250487,1.395819545,-0.088585466,9.277531624,-0.104453288,0.02691271,-0.012790199
3,1683959046.250487,1.398213744,-0.086191259,9.282320023,-0.104453288,0.026646247,-0.012790199
4,1683959046.250487,1.393425345,-0.086191259,9.287108421,-0.104453288,0.026113322,-0.012790199
5,1683959046.250487,1.393425345,-0.088585466,9.282320023,-0.104453288,0.025846859,-0.012790199
6,1683959046.250487,1.388636947,-0.088585466,9.277531624,-0.104453288,0.025580399,-0.012790199
7,1683959046.250487,1.388636947,-0.086191259,9.282320023,-0.104453288,0.025313934,-0.012790199
8,1683959046.250487,1.386242747,-0.086191259,9.279925346,-0.104453288,0.025047474,-0.012790199
9,1683959046.250487,1.386242747,-0.086191259,9.277531624,-0.104453288,0.024781011,-0.012790199
10,1683959046.250487,1.386242747,-0.081402861,9.270348549,-0.104453288,0.024514547,-0.012790199
11,1683959046.250487,1.391031146,-0.08379706,9.270348549,-0.104186833,0.024514547,-0.013056661
12,1683959046.250487,1.391031146,-0.08379706,9.272743225,-0.104453288,0.024514547,-0.013056661
13,1683959046.250487,1.391031146,-0.081402861,9.272743225,-0.104453288,0.024514547,-0.013056661
14,1683959046.250487,1.391031146,-0.081402861,9.267954826,-0.104453288,0.024514547,-0.013056661
0,1683959046.2994602,1.398213744,-0.095768064,9.279925346,-0.104453288,0.02158346,-0.012790199
1,1683959046.2994602,1.400607944,-0.095768064,9.279925346,-0.104453288,0.021849923,-0.012790199
2,1683959046.2994602,1.400607944,-0.095768064,9.279925346,-0.104453288,0.02158346,-0.012790199
3,1683959046.2994602,1.398213744,-0.095768064,9.277531624,-0.104719758,0.02158346,-0.012790199
4,1683959046.2994602,1.395819545,-0.093373865,9.279925346,-0.104719758,0.021849923,-0.012790199
5,1683959046.2994602,1.395819545,-0.093373865,9.279925346,-0.104719758,0.021849923,-0.012790199
6,1683959046.2994602,1.391031146,-0.086191259,9.279925346,-0.104719758,0.021849923,-0.013056661
7,1683959046.2994602,1.391031146,-0.088585466,9.282320023,-0.104986221,0.021849923,-0.013056661
8,1683959046.2994602,1.391031146,-0.086191259,9.282320023,-0.104986221,0.021849923,-0.013056661
9,1683959046.2994602,1.393425345,-0.086191259,9.279925346,-0.104986221,0.02158346,-0.013056661
10,1683959046.2994602,1.391031146,-0.086191259,9.277531624,-0.104986221,0.02158346,-0.013056661
11,1683959046.2994602,1.391031146,-0.08379706,9.279925346,-0.104986221,0.02158346,-0.013056661
12,1683959046.2994602,1.391031146,-0.08379706,9.282320023,-0.104719758,0.021316998,-0.013056661
13,1683959046.2994602,1.388636947,-0.08379706,9.284713745,-0.104719758,0.021316998,-0.013056661
14,1683959046.2994602,1.383848548,-0.081402861,9.277531624,-0.104719758,0.021316998,-0.013056661
0,1683959046.3464339,1.393425345,-0.08379706,9.270348549,-0.105252676,0.021316998,-0.012790199
1,1683959046.3464339,1.395819545,-0.086191259,9.258378029,-0.105252676,0.021316998,-0.013056661
2,1683959046.3464339,1.395819545,-0.088585466,9.251194954,-0.105252676,0.021849923,-0.012790199
3,1683959046.3464339,1.395819545,-0.088585466,9.270348549,-0.105252676,0.02158346,-0.012790199
4,1683959046.3464339,1.400607944,-0.088585466,9.270348549,-0.105252676,0.021316998,-0.012790199
5,1683959046.3464339,1.398213744,-0.086191259,9.25358963,-0.105252676,0.020784073,-0.012523737
6,1683959046.3464339,1.400607944,-0.088585466,9.25358963,-0.105519146,0.021050537,-0.012523737
7,1683959046.3464339,1.400607944,-0.088585466,9.272743225,-0.105519146,0.021050537,-0.012790199
8,1683959046.3464339,1.398213744,-0.086191259,9.279925346,-0.105252676,0.020784073,-0.012790199
9,1683959046.3464339,1.398213744,-0.086191259,9.275136948,-0.105519146,0.02051761,-0.012790199
10,1683959046.3464339,1.400607944,-0.086191259,9.263166428,-0.105519146,0.020251149,-0.012523737
11,1683959046.3464339,1.403002143,-0.081402861,9.26556015,-0.105519146,0.020251149,-0.012523737
12,1683959046.3464339,1.400607944,-0.079008654,9.270348549,-0.105252676,0.020251149,-0.012523737
13,1683959046.3464339,1.403002143,-0.076614454,9.275136948,-0.105252676,0.020251149,-0.012523737
14,1683959046.3464339,1.403002143,-0.076614454,9.270348549,-0.105252676,0.020251149,-0.012257273
0,1683959046.3964086,1.391031146,-0.076614454,9.284713745,-0.104986221,0.021050537,-0.012790199
1,1683959046.3964086,1.391031146,-0.076614454,9.282320023,-0.104986221,0.021050537,-0.012790199
2,1683959046.3964086,1.388636947,-0.076614454,9.277531624,-0.104986221,0.021316998,-0.012523737
3,1683959046.3964086,1.388636947,-0.076614454,9.272743225,-0.104986221,0.02158346,-0.012523737
4,1683959046.3964086,1.391031146,-0.076614454,9.270348549,-0.104986221,0.021316998,-0.012523737
5,1683959046.3964086,1.388636947,-0.076614454,9.272743225,-0.104986221,0.02158346,-0.012523737
6,1683959046.3964086,1.391031146,-0.079008654,9.275136948,-0.104986221,0.02158346,-0.012523737
7,1683959046.3964086,1.391031146,-0.076614454,9.277531624,-0.104986221,0.021849923,-0.012790199
8,1683959046.3964086,1.391031146,-0.074220255,9.277531624,-0.105252676,0.022116385,-0.012790199
9,1683959046.3964086,1.391031146,-0.074220255,9.277531624,-0.105252676,0.021849923,-0.012790199
10,1683959046.3964086,1.391031146,-0.074220255,9.277531624,-0.105252676,0.02158346,-0.012790199
11,1683959046.3964086,1.393425345,-0.071826048,9.277531624,-0.105252676,0.02158346,-0.013056661
12,1683959046.3964086,1.393425345,-0.071826048,9.275136948,-0.104986221,0.02158346,-0.013056661
13,1683959046.3964086,1.395819545,-0.071826048,9.279925346,-0.105252676,0.021316998,-0.012790199
14,1683959046.3964086,1.393425345,-0.071826048,9.282320023,-0.104986221,0.021316998,-0.012790199
0,1683959046.433383,1.403002143,-0.076614454,9.267954826,-0.104986221,0.020251149,-0.012523737
1,1683959046.433383,1.403002143,-0.074220255,9.272743225,-0.105252676,0.020251149,-0.012523737
2,1683959046.433383,1.403002143,-0.076614454,9.272743225,-0.104986221,0.02051761,-0.012523737
3,1683959046.433383,1.403002143,-0.074220255,9.272743225,-0.104986221,0.02051761,-0.012523737
4,1683959046.433383,1.400607944,-0.074220255,9.272743225,-0.104986221,0.02051761,-0.012523737
5,1683959046.433383,1.400607944,-0.079008654,9.267954826,-0.105252676,0.020784073,-0.012523737
