,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
0,1693677653537135900,1.021126986,-0.851138711,10.26035118,-0.062485453,-0.001998469,-0.008260337,-28,41,83,9,-11
1,1693677653538135900,1.016338587,-0.849941611,10.25915432,-0.062485453,-0.001998469,-0.008260337,-28,38,83,10,-7
2,1693677653539135900,1.016338587,-0.846350312,10.25915432,-0.062485453,-0.001865237,-0.008393568,-24,42,90,8,-8
3,1693677653540135900,1.016338587,-0.845153213,10.26035118,-0.062352221,-0.001732006,-0.008127105,-28,38,87,6,-11
4,1693677653541135900,1.019929886,-0.843956113,10.26154804,-0.062218986,-0.001732006,-0.008127105,-30,48,81,10,-11
0,1693677653592104600,1.036689281,-0.85353291,10.26394272,-0.061552834,-0.001332312,-0.008260337,-30,43,87,2,-14
1,1693677653593104600,1.035492182,-0.857124209,10.26394272,-0.061419602,-0.001465544,-0.008526799,-28,42,81,11,-7
2,1693677653594104600,1.034295082,-0.85592711,10.25915432,-0.061686065,-0.001465544,-0.008393568,-19,42,87,8,-9
3,1693677653595104600,1.036689281,-0.85473001,10.25795746,-0.061819296,-0.001465544,-0.008526799,-20,41,89,4,-11
4,1693677653596104600,1.036689281,-0.85592711,10.25675964,-0.061952524,-0.001598775,-0.008393568,-29,42,83,13,-9
0,1693677653644074400,1.024718285,-0.85592711,10.24239445,-0.062485453,-0.001998469,-0.008526799,-22,42,89,8,-15
1,1693677653645074400,1.024718285,-0.85353291,10.24478912,-0.062485453,-0.0021317,-0.008526799,-22,43,85,10,-8
2,1693677653646074400,1.022324085,-0.85592711,10.24359226,-0.06261868,-0.001865237,-0.008526799,-23,42,89,6,-7
3,1693677653647074400,1.017535686,-0.859518409,10.24838066,-0.06261868,-0.001865237,-0.008526799,-24,34,80,11,-8
4,1693677653648074400,1.017535686,-0.858321309,10.24957752,-0.06261868,-0.001732006,-0.008526799,-27,32,80,1,-15
0,1693677653768004600,1.028309584,-0.849941611,10.25316906,-0.06261868,-0.001598775,-0.008660031,-23,45,87,7,-5
1,1693677653769004600,1.028309584,-0.851138711,10.25436592,-0.062751912,-0.001732006,-0.008526799,-24,45,90,10,-6
2,1693677653770004600,1.027112484,-0.851138711,10.25556278,-0.06261868,-0.001598775,-0.008526799,-27,41,85,7,-11
3,1693677653771004600,1.025915384,-0.852335811,10.25436592,-0.06261868,-0.001465544,-0.008660031,-26,45,85,11,-12
4,1693677653772004600,1.025915384,-0.852335811,10.25556278,-0.062485453,-0.001598775,-0.008926493,-28,39,81,6,-13
0,1693677653867946600,1.013944387,-0.849941611,10.26154804,-0.062085759,-0.00106585,-0.008393568,-24,37,86,11,-8
1,1693677653868946600,1.013944387,-0.851138711,10.26394272,-0.061819296,-0.00106585,-0.008260337,-24,49,89,12,-7
2,1693677653869946600,1.015141487,-0.852335811,10.26513958,-0.061952524,-0.00106585,-0.008260337,-31,37,85,8,-15
3,1693677653870946600,1.017535686,-0.85473001,10.26394272,-0.061819296,-0.00106585,-0.008393568,-24,37,85,7,-15
4,1693677653871946600,1.021126986,-0.85592711,10.26394272,-0.061819296,-0.00106585,-0.008393568,-23,47,85,13,-11
0,1693677653922915100,1.019929886,-0.85353291,10.25915432,-0.062352221,-0.001465544,-0.008660031,-26,42,84,6,-11
1,1693677653923915100,1.019929886,-0.851138711,10.25795746,-0.062485453,-0.001465544,-0.008660031,-26,33,74,7,-13
2,1693677653924915100,1.018732786,-0.847547412,10.26035118,-0.062352221,-0.001199081,-0.008660031,-29,41,81,6,-9
3,1693677653925915100,1.021126986,-0.845153213,10.26154804,-0.062352221,-0.00106585,-0.008660031,-21,40,80,3,-13
4,1693677653926915100,1.019929886,-0.846350312,10.26394272,-0.062485453,-0.001199081,-0.008660031,-19,45,87,7,-8
0,1693677653960893400,1.017535686,-0.85592711,10.25915432,-0.06261868,-0.001465544,-0.008660031,-16,42,90,8,-9
1,1693677653961893400,1.015141487,-0.85473001,10.25556278,-0.062485453,-0.001332312,-0.008660031,-21,42,89,2,-7
2,1693677653962893400,1.016338587,-0.85473001,10.25675964,-0.062485453,-0.001465544,-0.008526799,-24,37,83,0,-8
3,1693677653963893400,1.018732786,-0.85473001,10.25915432,-0.062485453,-0.001465544,-0.008526799,-30,38,82,6,-6
4,1693677653964893400,1.018732786,-0.852335811,10.26154804,-0.062352221,-0.001465544,-0.008393568,-28,36,86,11,-14
0,1693677654005868100,1.023521185,-0.843956113,10.27112484,-0.062218986,-0.001199081,-0.008660031,-24,47,87,9,-9
1,1693677654006868100,1.027112484,-0.848744512,10.26992798,-0.062085759,-0.001199081,-0.008793262,-33,39,87,11,-13
2,1693677654007868100,1.025915384,-0.849941611,10.26873112,-0.062218986,-0.001332312,-0.008660031,-21,41,76,6,-14
3,1693677654008868100,1.022324085,-0.851138711,10.26394272,-0.062218986,-0.001465544,-0.008526799,-28,43,87,3,-6
4,1693677654009868100,1.021126986,-0.851138711,10.26154804,-0.062352221,-0.001598775,-0.008526799,-23,38,81,4,-13
0,1693677654067832500,1.021126986,-0.851138711,10.24718285,-0.062085759,-0.001865237,-0.008526799,-27,47,85,10,-12
1,1693677654068832500,1.018732786,-0.852335811,10.24957752,-0.062085759,-0.001865237,-0.008660031,-33,42,83,4,-12
2,1693677654069832500,1.018732786,-0.85473001,10.24957752,-0.062085759,-0.001865237,-0.008526799,-24,32,80,6,-12
3,1693677654070832500,1.022324085,-0.85592711,10.25197124,-0.062218986,-0.001865237,-0.008526799,-30,47,80,6,-9
4,1693677654071832500,1.025915384,-0.849941611,10.25316906,-0.062218986,-0.001732006,-0.008526799,-24,39,81,2,-8
0,1693677654135793200,1.012747288,-0.85592711,10.27830791,-0.062352221,-0.001732006,-0.008660031,-26,42,83,8,-9
1,1693677654136793200,1.013944387,-0.857124209,10.27950478,-0.062485453,-0.001732006,-0.008660031,-28,42,81,2,-9
2,1693677654137793200,1.017535686,-0.85353291,10.28309631,-0.062352221,-0.001465544,-0.008660031,-23,42,85,2,-8
3,1693677654138793200,1.019929886,-0.85473001,10.27830791,-0.06261868,-0.001332312,-0.008526799,-28,43,85,4,-8
4,1693677654139793200,1.019929886,-0.85353291,10.27950478,-0.062352221,-0.001332312,-0.008526799,-27,46,80,7,-13
0,1693677654194758700,1.019929886,-0.848744512,10.26274586,-0.061952524,-0.001465544,-0.008260337,-23,45,86,12,-14
1,1693677654195758700,1.021126986,-0.851138711,10.26633644,-0.061952524,-0.001598775,-0.008393568,-33,42,83,3,-11
2,1693677654196758700,1.018732786,-0.851138711,10.26873112,-0.062218986,-0.001598775,-0.008127105,-24,43,77,7,-11
3,1693677654197758700,1.017535686,-0.85353291,10.26633644,-0.062218986,-0.001465544,-0.008260337,-23,47,77,4,-11
4,1693677654198758700,1.017535686,-0.852335811,10.26753426,-0.062085759,-0.001332312,-0.008260337,-24,41,89,12,-15
0,1693677654285707300,1.030703783,-0.842759013,10.26035118,-0.061952524,-0.001465544,-0.008793262,-31,45,87,12,-8
1,1693677654286707300,1.028309584,-0.843956113,10.25795746,-0.061952524,-0.001332312,-0.008793262,-30,46,83,12,-11
2,1693677654287707300,1.029506683,-0.843956113,10.25077438,-0.061952524,-0.001332312,-0.008793262,-18,45,87,8,-11
3,1693677654288707300,1.027112484,-0.842759013,10.25436592,-0.061952524,-0.001332312,-0.008526799,-24,41,84,14,-11
4,1693677654289707300,1.029506683,-0.843956113,10.24838066,-0.062085759,-0.001465544,-0.008793262,-24,43,90,13,-5
0,1693677654388648400,1.036689281,-0.861912608,10.26394272,-0.062352221,-0.001199081,-0.008793262,-24,38,81,0,-13
1,1693677654389648400,1.034295082,-0.863109708,10.26394272,-0.062352221,-0.001332312,-0.008660031,-22,42,81,11,-11
2,1693677654390648400,1.034295082,-0.860715508,10.26274586,-0.062352221,-0.001332312,-0.008660031,-23,47,80,7,-11
3,1693677654391648400,1.031900883,-0.860715508,10.26154804,-0.062352221,-0.001598775,-0.008793262,-26,48,84,11,-13
4,1693677654392648400,1.030703783,-0.860715508,10.26394272,-0.062352221,-0.001732006,-0.008793262,-24,45,85,7,-13
0,1693677654491589100,1.033097982,-0.858321309,10.25077438,-0.062085759,-0.001865237,-0.008926493,-26,37,85,-3,-13
1,1693677654492589100,1.034295082,-0.858321309,10.25077438,-0.062085759,-0.001865237,-0.009059724,-27,46,87,10,-6
2,1693677654493589100,1.029506683,-0.858321309,10.24957752,-0.061952524,-0.001865237,-0.008926493,-26,45,78,7,-5
3,1693677654494589100,1.028309584,-0.859518409,10.24838066,-0.061952524,-0.001865237,-0.009059724,-28,45,86,13,-6
4,1693677654495589100,1.024718285,-0.860715508,10.24718285,-0.061952524,-0.001998469,-0.008926493,-24,38,79,4,-12
0,1693677654568546000,1.024718285,-0.852335811,10.26274586,-0.062085759,-0.001732006,-0.008926493,-19,45,81,10,-12
1,1693677654569546000,1.023521185,-0.85473001,10.25915432,-0.062085759,-0.001598775,-0.008793262,-27,38,87,11,-9
2,1693677654570546000,1.023521185,-0.85353291,10.25675964,-0.062218986,-0.001465544,-0.008660031,-26,43,86,3,-6
3,1693677654571546000,1.022324085,-0.847547412,10.25436592,-0.062352221,-0.001465544,-0.008793262,-19,43,85,6,-12
4,1693677654572546000,1.024718285,-0.847547412,10.25316906,-0.062352221,-0.001598775,-0.008660031,-28,53,84,3,-12
0,1693677654622513400,1.028309584,-0.851138711,10.26633644,-0.06261868,-0.001332312,-0.008260337,-24,43,83,6,-7
1,1693677654623513400,1.027112484,-0.848744512,10.26035118,-0.06261868,-0.001332312,-0.008393568,-28,39,83,4,-9
2,1693677654624513400,1.023521185,-0.847547412,10.25795746,-0.06261868,-0.001465544,-0.008393568,-27,55,88,8,-11
3,1693677654625513400,1.022324085,-0.849941611,10.25795746,-0.06261868,-0.001598775,-0.008660031,-28,37,85,12,-13
4,1693677654626513400,1.019929886,-0.848744512,10.26394272,-0.062751912,-0.001465544,-0.008660031,-30,38,83,3,-18
0,1693677654672485000,1.030703783,-0.858321309,10.26274586,-0.062352221,-0.001465544,-0.008260337,-28,43,83,11,-13
1,1693677654673485000,1.029506683,-0.859518409,10.26513958,-0.062352221,-0.001732006,-0.008260337,-28,48,86,7,-11
2,1693677654674485000,1.028309584,-0.861912608,10.26394272,-0.062352221,-0.001732006,-0.008393568,-26,41,87,23,-9
3,1693677654675485000,1.027112484,-0.858321309,10.25795746,-0.062352221,-0.001865237,-0.008260337,-24,37,88,2,-12
4,1693677654676485000,1.027112484,-0.857124209,10.25795746,-0.062352221,-0.001865237,-0.008260337,-23,39,80,5,-15
0,1693677654715460900,1.027112484,-0.849941611,10.24718285,-0.062352221,-0.001865237,-0.008660031,-20,43,87,13,-9
1,1693677654716460900,1.024718285,-0.851138711,10.24598598,-0.062352221,-0.001865237,-0.008526799,-19,41,87,7,-3
2,1693677654717460900,1.025915384,-0.849941611,10.24478912,-0.062352221,-0.001865237,-0.008526799,-26,38,81,6,-12
3,1693677654718460900,1.027112484,-0.848744512,10.25316906,-0.062485453,-0.001865237,-0.008526799,-35,37,83,0,-20
4,1693677654719460900,1.024718285,-0.847547412,10.25556278,-0.062485453,-0.001865237,-0.008393568,-27,32,90,7,-8
0,1693677654758439300,1.023521185,-0.857124209,10.26035118,-0.06261868,-0.001332312,-0.008393568,-23,43,90,8,-11
1,1693677654759439300,1.025915384,-0.85473001,10.25915432,-0.06261868,-0.001332312,-0.008526799,-24,32,122,8,-7
2,1693677654760439300,1.022324085,-0.85473001,10.26035118,-0.062485453,-0.001332312,-0.008526799,-29,38,79,4,-12
3,1693677654761439300,1.018732786,-0.857124209,10.26274586,-0.062485453,-0.001199081,-0.008660031,-28,38,79,9,-15
4,1693677654762439300,1.015141487,-0.857124209,10.26154804,-0.062485453,-0.001199081,-0.008526799,-30,38,83,8,-6
0,1693677654823398500,1.019929886,-0.85592711,10.26753426,-0.062218986,-0.001732006,-0.008526799,-27,42,81,3,-8
1,1693677654824398500,1.018732786,-0.857124209,10.26992798,-0.062352221,-0.001732006,-0.008393568,-23,43,87,11,-9
2,1693677654825398500,1.022324085,-0.852335811,10.26873112,-0.062218986,-0.001732006,-0.008260337,-27,41,80,7,-13
3,1693677654826398500,1.023521185,-0.849941611,10.26633644,-0.062085759,-0.001732006,-0.008260337,-30,42,89,-2,-7
4,1693677654827398500,1.024718285,-0.85353291,10.26633644,-0.062085759,-0.001732006,-0.008393568,-24,45,88,6,-9
0,1693677654903353600,1.039083481,-0.849941611,10.25436592,-0.062485453,-0.00106585,-0.008526799,-28,41,87,-4,-9
1,1693677654904353600,1.034295082,-0.848744512,10.25675964,-0.062485453,-0.001199081,-0.008526799,-27,41,79,7,-13
2,1693677654905353600,1.031900883,-0.848744512,10.25436592,-0.062485453,-0.001332312,-0.008393568,-31,41,85,11,-14
3,1693677654906353600,1.030703783,-0.847547412,10.25795746,-0.062485453,-0.001332312,-0.008393568,-30,45,83,10,-13
4,1693677654907353600,1.031900883,-0.849941611,10.26154804,-0.062485453,-0.001332312,-0.008526799,-26,34,83,10,-13
0,1693677655013290100,1.028309584,-0.85353291,10.24718285,-0.062218986,-0.001598775,-0.008526799,-28,39,90,6,-11
1,1693677655014290100,1.025915384,-0.851138711,10.24598598,-0.062218986,-0.001465544,-0.008526799,-32,38,79,7,-11
2,1693677655015290100,1.025915384,-0.85353291,10.25077438,-0.062352221,-0.001465544,-0.008526799,-23,38,80,4,-9
3,1693677655016290100,1.027112484,-0.85473001,10.24718285,-0.062352221,-0.001332312,-0.008793262,-32,45,89,3,-8
4,1693677655017290100,1.028309584,-0.85473001,10.24838066,-0.062352221,-0.001332312,-0.008793262,-25,42,84,3,-6
0,1693677655101239000,1.028309584,-0.852335811,10.26035118,-0.06261868,-0.001732006,-0.008793262,-27,41,85,3,-13
1,1693677655102239000,1.027112484,-0.85353291,10.26753426,-0.06261868,-0.001732006,-0.008660031,-30,41,85,6,-11
2,1693677655103239000,1.027112484,-0.85473001,10.26633644,-0.062751912,-0.001865237,-0.008526799,-30,43,79,4,-13
3,1693677655104239000,1.023521185,-0.85473001,10.26513958,-0.06261868,-0.001865237,-0.008526799,-28,44,90,8,-9
4,1693677655105239000,1.023521185,-0.851138711,10.25795746,-0.062751912,-0.001865237,-0.008526799,-28,39,88,10,-9
0,1693677655171199900,1.028309584,-0.842759013,10.27471638,-0.061819296,-0.001732006,-0.008393568,-27,41,83,2,-11
1,1693677655172199900,1.027112484,-0.843956113,10.27471638,-0.061819296,-0.001598775,-0.008260337,-26,35,77,6,-13
2,1693677655173199900,1.025915384,-0.848744512,10.27232265,-0.061686065,-0.001598775,-0.008127105,-24,40,86,10,-9
3,1693677655174199900,1.028309584,-0.849941611,10.27232265,-0.061686065,-0.001465544,-0.008260337,-24,45,88,7,-11
4,1693677655175199900,1.028309584,-0.846350312,10.27112484,-0.061819296,-0.001465544,-0.008260337,-28,42,84,8,-8
0,1693677655205180400,1.029506683,-0.852335811,10.26035118,-0.062218986,-0.001732006,-0.007993874,-33,34,68,7,-8
1,1693677655206180400,1.028309584,-0.851138711,10.26035118,-0.062352221,-0.001865237,-0.007993874,-24,33,85,6,-13
2,1693677655207180400,1.027112484,-0.852335811,10.26035118,-0.062218986,-0.001865237,-0.008127105,-28,50,93,27,13
3,1693677655208180400,1.027112484,-0.85473001,10.26035118,-0.062218986,-0.001865237,-0.008260337,-30,44,89,6,-13
4,1693677655209180400,1.027112484,-0.85473001,10.26154804,-0.062352221,-0.001998469,-0.008260337,-38,36,83,6,-9
0,1693677655238161900,1.025915384,-0.85473001,10.24957752,-0.062751912,-0.001732006,-0.008526799,-27,42,83,8,-9
1,1693677655239161900,1.022324085,-0.85353291,10.25436592,-0.062751912,-0.001598775,-0.008526799,-20,41,88,6,-13
2,1693677655240161900,1.023521185,-0.849941611,10.25915432,-0.062751912,-0.001598775,-0.008393568,-28,42,88,10,-8
3,1693677655241161900,1.022324085,-0.851138711,10.26035118,-0.063018374,-0.001598775,-0.008393568,-19,48,83,10,-9
4,1693677655242161900,1.021126986,-0.852335811,10.26274586,-0.063018374,-0.001598775,-0.008260337,-24,32,85,7,-9
0,1693677655322113400,1.031900883,-0.851138711,10.26274586,-0.062352221,-0.001732006,-0.008526799,-4,63,103,26,8
1,1693677655323113400,1.028309584,-0.846350312,10.26035118,-0.062352221,-0.001865237,-0.008526799,-22,41,84,6,-13
2,1693677655324113400,1.024718285,-0.845153213,10.26274586,-0.062352221,-0.001732006,-0.008660031,-28,42,87,8,-7
3,1693677655325113400,1.024718285,-0.842759013,10.26394272,-0.062352221,-0.001732006,-0.008393568,-27,44,79,10,1
4,1693677655326113400,1.027112484,-0.843956113,10.26394272,-0.062485453,-0.001865237,-0.008393568,-24,39,81,11,-15
0,1693677655361091300,1.030703783,-0.848744512,10.27351952,-0.062485453,-0.001865237,-0.008393568,-28,39,85,2,-13
1,1693677655362091300,1.029506683,-0.847547412,10.27112484,-0.062751912,-0.001865237,-0.008526799,-22,42,86,8,-2
2,1693677655363091300,1.027112484,-0.848744512,10.26992798,-0.062751912,-0.001598775,-0.008526799,-27,45,90,7,-9
3,1693677655364091300,1.021126986,-0.851138711,10.26873112,-0.062751912,-0.001732006,-0.008526799,-30,43,85,6,-13
4,1693677655365091300,1.021126986,-0.851138711,10.27232265,-0.062751912,-0.001865237,-0.008393568,-33,43,83,6,-12
0,1693677655431051000,1.013944387,-0.864306808,10.27232265,-0.062751912,-0.001732006,-0.008793262,-19,37,84,12,-11
1,1693677655432051000,1.012747288,-0.859518409,10.26753426,-0.062885143,-0.001732006,-0.008793262,-26,39,83,12,-5
2,1693677655433051000,1.012747288,-0.859518409,10.26513958,-0.062885143,-0.001598775,-0.008660031,-22,48,86,12,-9
3,1693677655434051000,1.013944387,-0.859518409,10.26753426,-0.063018374,-0.001732006,-0.008793262,-24,45,88,9,-11
4,1693677655435051000,1.015141487,-0.858321309,10.26274586,-0.062885143,-0.001732006,-0.008660031,-26,41,85,7,-9
0,1693677655506007500,1.019929886,-0.843956113,10.25795746,-0.061952524,-0.002264931,-0.008393568,-26,38,90,8,-11
1,1693677655507007500,1.018732786,-0.843956113,10.25795746,-0.061952524,-0.002264931,-0.008393568,-27,47,80,3,-8
2,1693677655508007500,1.017535686,-0.846350312,10.24957752,-0.061952524,-0.0021317,-0.008526799,-24,38,85,10,-9
3,1693677655509007500,1.015141487,-0.845153213,10.25316906,-0.061952524,-0.001998469,-0.008526799,-27,33,80,-2,-13
4,1693677655510007500,1.015141487,-0.841561913,10.25556278,-0.061952524,-0.0021317,-0.008260337,-35,38,90,6,-13
0,1693677655659920200,1.027112484,-0.846350312,10.24359226,-0.062352221,-0.001598775,-0.008393568,-24,39,89,3,-5
1,1693677655660920200,1.022324085,-0.849941611,10.24598598,-0.062352221,-0.001598775,-0.008260337,-29,53,83,8,-7
2,1693677655661920200,1.019929886,-0.848744512,10.24478912,-0.062352221,-0.001598775,-0.008393568,-12,49,93,8,-13
3,1693677655662920200,1.017535686,-0.847547412,10.24838066,-0.062352221,-0.001732006,-0.008526799,-27,34,77,14,-13
4,1693677655663920200,1.017535686,-0.848744512,10.25556278,-0.062352221,-0.001732006,-0.008393568,-24,45,82,12,-8
0,1693677655708891200,1.023521185,-0.847547412,10.25436592,-0.062352221,-0.001732006,-0.008393568,-22,48,84,10,-7
1,1693677655709891200,1.022324085,-0.848744512,10.24957752,-0.062352221,-0.001865237,-0.008393568,-24,45,85,8,-12
2,1693677655710891200,1.019929886,-0.848744512,10.24957752,-0.062352221,-0.001998469,-0.008526799,-28,39,87,6,-12
3,1693677655711891200,1.021126986,-0.851138711,10.25556278,-0.062352221,-0.001865237,-0.008526799,-33,35,84,8,-7
4,1693677655712891200,1.021126986,-0.851138711,10.25795746,-0.062218986,-0.001998469,-0.008526799,-27,38,85,10,-7
0,1693677655767857300,1.029506683,-0.852335811,10.26513958,-0.062085759,-0.001998469,-0.008526799,-28,42,81,9,-18
1,1693677655768857300,1.024718285,-0.846350312,10.26753426,-0.061952524,-0.001865237,-0.008660031,-26,42,89,5,-7
2,1693677655769857300,1.022324085,-0.843956113,10.27232265,-0.061952524,-0.001865237,-0.008660031,-23,33,84,6,-12
3,1693677655770857300,1.021126986,-0.841561913,10.27232265,-0.062085759,-0.0021317,-0.008660031,-30,45,77,3,-6
4,1693677655771857300,1.021126986,-0.841561913,10.27232265,-0.061952524,-0.0021317,-0.008660031,-33,45,79,11,-6
0,1693677655834819700,1.039083481,-0.849941611,10.25795746,-0.062218986,-0.001598775,-0.008393568,-24,42,77,10,-12
1,1693677655835819700,1.036689281,-0.849941611,10.25675964,-0.062218986,-0.001732006,-0.008260337,-30,43,88,9,-12
2,1693677655836819700,1.035492182,-0.852335811,10.26035118,-0.062218986,-0.001732006,-0.008260337,-16,43,82,0,-9
3,1693677655837819700,1.033097982,-0.85473001,10.26394272,-0.062485453,-0.001732006,-0.008127105,-23,41,80,8,-8
4,1693677655838819700,1.029506683,-0.857124209,10.25915432,-0.062352221,-0.001865237,-0.007993874,-27,41,87,11,-5
0,1693677655873797700,1.015141487,-0.851138711,10.24838066,-0.062352221,-0.001598775,-0.008660031,-31,36,79,19,5
1,1693677655874797700,1.012747288,-0.85353291,10.25077438,-0.062485453,-0.001465544,-0.008660031,-29,41,83,4,-16
2,1693677655875797700,1.012747288,-0.85592711,10.25077438,-0.062485453,-0.001732006,-0.008660031,-23,39,81,-2,-13
3,1693677655876797700,1.013944387,-0.85592711,10.25316906,-0.062352221,-0.001732006,-0.008526799,-26,39,84,7,-11
4,1693677655877797700,1.016338587,-0.858321309,10.25556278,-0.062352221,-0.001732006,-0.008526799,-28,34,83,12,-4
0,1693677655940758900,1.019929886,-0.847547412,10.25077438,-0.062218986,-0.001732006,-0.008660031,-31,39,79,7,-13
1,1693677655941758900,1.018732786,-0.851138711,10.24838066,-0.062352221,-0.001732006,-0.008793262,-32,37,81,10,-15
2,1693677655942758900,1.018732786,-0.852335811,10.24957752,-0.062218986,-0.001598775,-0.008793262,-33,45,85,11,-10
3,1693677655943758900,1.018732786,-0.849941611,10.24838066,-0.062218986,-0.001465544,-0.008793262,-27,41,79,10,-8
4,1693677655944758900,1.018732786,-0.851138711,10.24957752,-0.062218986,-0.001465544,-0.008926493,-28,42,90,10,-11
0,1693677656007724000,1.023521185,-0.859518409,10.25077438,-0.062085759,-0.001732006,-0.009059724,-30,32,83,3,-7
1,1693677656008724000,1.025915384,-0.85473001,10.25077438,-0.062085759,-0.001465544,-0.009059724,-27,38,87,10,-11
2,1693677656009724000,1.027112484,-0.85353291,10.25077438,-0.062085759,-0.001465544,-0.009059724,-21,42,81,8,-14
3,1693677656010724000,1.025915384,-0.85592711,10.25915432,-0.061819296,-0.001598775,-0.009059724,-23,40,89,8,-9
4,1693677656011724000,1.024718285,-0.85592711,10.25795746,-0.061952524,-0.001732006,-0.008793262,-29,42,87,6,-12
0,1693677656064688500,1.024718285,-0.860715508,10.25077438,-0.062085759,-0.001598775,-0.008393568,-28,37,81,10,-12
1,1693677656065688500,1.021126986,-0.860715508,10.25197124,-0.062218986,-0.001598775,-0.008526799,-28,45,83,10,-6
2,1693677656066688500,1.019929886,-0.859518409,10.24957752,-0.062218986,-0.001598775,-0.008526799,-27,37,88,8,-9
3,1693677656067688500,1.021126986,-0.861912608,10.25556278,-0.062085759,-0.001732006,-0.008660031,-22,41,89,8,-7
4,1693677656068688500,1.022324085,-0.864306808,10.25316906,-0.062085759,-0.001732006,-0.008393568,-24,43,86,11,-10
0,1693677656117687800,1.017535686,-0.857124209,10.24838066,-0.062485453,-0.001998469,-0.008793262,-30,46,80,12,-7
1,1693677656118687800,1.019929886,-0.857124209,10.24718285,-0.062485453,-0.001998469,-0.008926493,-23,33,90,3,-7
2,1693677656119687800,1.019929886,-0.859518409,10.24478912,-0.062485453,-0.001998469,-0.008926493,-19,39,87,9,-11
3,1693677656120687800,1.018732786,-0.861912608,10.24718285,-0.062485453,-0.001998469,-0.008926493,-39,47,87,12,-13
4,1693677656121687800,1.018732786,-0.863109708,10.25197124,-0.062485453,-0.001865237,-0.008926493,-26,41,80,7,-11
0,1693677656236227500,1.023521185,-0.85353291,10.26513958,-0.062218986,-0.001465544,-0.008660031,-23,42,89,11,-9
1,1693677656237227500,1.025915384,-0.851138711,10.26633644,-0.062218986,-0.001465544,-0.008793262,-30,41,89,12,-9
2,1693677656238227500,1.025915384,-0.851138711,10.26873112,-0.062352221,-0.001465544,-0.008793262,-28,38,85,9,-10
3,1693677656239227500,1.024718285,-0.851138711,10.26633644,-0.062352221,-0.001598775,-0.008660031,-23,46,84,3,-13
4,1693677656240227500,1.027112484,-0.848744512,10.26753426,-0.062352221,-0.001465544,-0.008660031,-31,47,89,7,-12
0,1693677656301190200,1.021126986,-0.849941611,10.25077438,-0.062485453,-0.001332312,-0.008926493,-28,35,90,11,-11
1,1693677656302190200,1.022324085,-0.845153213,10.25077438,-0.06261868,-0.001332312,-0.008793262,-24,42,84,3,-8
2,1693677656303190200,1.021126986,-0.846350312,10.24957752,-0.06261868,-0.001332312,-0.008926493,-23,39,83,11,-11
3,1693677656304190200,1.023521185,-0.848744512,10.24957752,-0.06261868,-0.001598775,-0.008926493,-28,38,86,11,-9
4,1693677656305190200,1.023521185,-0.851138711,10.24957752,-0.062485453,-0.001465544,-0.008926493,-30,41,81,10,-16
0,1693677656359157400,1.025915384,-0.848744512,10.25795746,-0.062352221,-0.001465544,-0.008660031,-22,46,85,12,-4
1,1693677656360157400,1.025915384,-0.848744512,10.26394272,-0.062485453,-0.001598775,-0.008660031,-25,44,86,6,-8
2,1693677656361157400,1.027112484,-0.848744512,10.26992798,-0.062352221,-0.001598775,-0.008793262,-24,38,84,6,-9
3,1693677656362157400,1.028309584,-0.848744512,10.26633644,-0.062485453,-0.001598775,-0.008926493,-31,37,83,0,-16
4,1693677656363157400,1.029506683,-0.849941611,10.26394272,-0.062485453,-0.001732006,-0.009059724,-22,42,84,12,-11
0,1693677656418122400,1.022324085,-0.847547412,10.27591324,-0.062352221,-0.001598775,-0.008526799,-24,44,88,12,-6
1,1693677656419122400,1.022324085,-0.849941611,10.27232265,-0.062218986,-0.001865237,-0.008526799,-30,39,85,9,-9
2,1693677656420122400,1.028309584,-0.851138711,10.27711105,-0.062352221,-0.001865237,-0.008526799,-29,43,80,7,-9
3,1693677656421122400,1.029506683,-0.85353291,10.27591324,-0.062218986,-0.001732006,-0.008526799,-20,48,81,9,-9
4,1693677656422122400,1.030703783,-0.85473001,10.27711105,-0.062218986,-0.001732006,-0.008526799,-22,39,83,7,-7
0,1693677656500594100,1.027112484,-0.848744512,10.26992798,-0.062485453,-0.001465544,-0.008526799,-35,45,89,8,-8
1,1693677656501594100,1.027112484,-0.847547412,10.26992798,-0.062485453,-0.001598775,-0.008526799,-27,39,87,9,-7
2,1693677656502594100,1.027112484,-0.847547412,10.27232265,-0.06261868,-0.001598775,-0.008660031,-26,41,85,2,-15
3,1693677656503594100,1.028309584,-0.846350312,10.26992798,-0.062485453,-0.001598775,-0.008660031,-28,38,84,10,-6
4,1693677656504594100,1.028309584,-0.845153213,10.26992798,-0.06261868,-0.001598775,-0.008660031,-26,38,83,6,-9
0,1693677656548562200,1.029506683,-0.849941611,10.25556278,-0.062885143,-0.001465544,-0.008526799,-8,42,85,2,-12
1,1693677656549562200,1.029506683,-0.849941611,10.25316906,-0.062751912,-0.001465544,-0.008660031,-24,41,77,3,-11
2,1693677656550562200,1.025915384,-0.848744512,10.25197124,-0.062751912,-0.001598775,-0.008793262,-36,35,76,3,-16
