,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
2,1693677621454808800,1.024718285,-0.852335811,10.27112484,-0.062885143,-0.0021317,-0.008660031,-18,57,93,14,-1
3,1693677621455808800,1.024718285,-0.85473001,10.26753426,-0.062751912,-0.0021317,-0.008660031,-15,50,90,16,-4
4,1693677621456808800,1.023521185,-0.85473001,10.26513958,-0.062751912,-0.001998469,-0.008526799,-19,51,93,12,-5
0,1693677621479793600,1.018732786,-0.846350312,10.26992798,-0.062485453,-0.002398162,-0.008926493,-16,50,90,11,-2
1,1693677621480793600,1.021126986,-0.847547412,10.26633644,-0.062485453,-0.002531394,-0.008660031,-22,50,87,15,-1
2,1693677621481793600,1.018732786,-0.849941611,10.26633644,-0.062352221,-0.002398162,-0.008660031,-22,47,90,12,-3
3,1693677621482793600,1.021126986,-0.848744512,10.26274586,-0.062485453,-0.002264931,-0.008660031,-16,47,90,12,-3
4,1693677621483793600,1.022324085,-0.846350312,10.25795746,-0.062485453,-0.002264931,-0.008660031,-21,48,90,14,-5
0,1693677621503779200,1.018732786,-0.85353291,10.25077438,-0.062751912,-0.002264931,-0.008393568,-17,51,93,12,-5
1,1693677621504779200,1.017535686,-0.849941611,10.25436592,-0.062751912,-0.002264931,-0.008660031,-16,43,95,13,-2
2,1693677621505779200,1.018732786,-0.851138711,10.25795746,-0.062485453,-0.0021317,-0.008660031,-18,49,91,13,-3
3,1693677621506779200,1.019929886,-0.845153213,10.25197124,-0.062352221,-0.002264931,-0.008926493,-19,52,91,11,-4
4,1693677621507779200,1.019929886,-0.845153213,10.25197124,-0.062218986,-0.002264931,-0.008926493,-26,41,88,12,-4
0,1693677621531763700,1.022324085,-0.842759013,10.25915432,-0.06261868,-0.002531394,-0.008660031,-17,45,91,15,-3
1,1693677621532763700,1.023521185,-0.845153213,10.25436592,-0.062485453,-0.002398162,-0.008793262,-26,102,91,10,-3
2,1693677621533763700,1.024718285,-0.845153213,10.25556278,-0.062485453,-0.002398162,-0.008793262,-19,54,90,12,-6
3,1693677621534763700,1.023521185,-0.845153213,10.25795746,-0.06261868,-0.002398162,-0.008660031,-21,51,87,11,-8
4,1693677621535763700,1.027112484,-0.846350312,10.25675964,-0.062751912,-0.002264931,-0.008793262,-19,45,80,13,-5
0,1693677621560746200,1.033097982,-0.848744512,10.26873112,-0.06261868,-0.001865237,-0.008526799,-16,53,87,14,-3
1,1693677621561746200,1.033097982,-0.849941611,10.27351952,-0.062485453,-0.001732006,-0.008526799,-30,49,90,13,-3
2,1693677621562746200,1.031900883,-0.848744512,10.27351952,-0.062485453,-0.001732006,-0.008526799,-18,47,90,11,-3
3,1693677621563746200,1.027112484,-0.847547412,10.27232265,-0.062485453,-0.001865237,-0.008526799,-18,46,87,14,-3
4,1693677621564746200,1.029506683,-0.846350312,10.27112484,-0.062485453,-0.001865237,-0.008393568,-19,43,89,16,-5
0,1693677621586731800,1.027112484,-0.851138711,10.27112484,-0.06261868,-0.0021317,-0.008393568,-17,46,91,13,-8
1,1693677621587731800,1.024718285,-0.848744512,10.27232265,-0.06261868,-0.0021317,-0.008526799,-20,49,90,6,-5
2,1693677621588731800,1.024718285,-0.848744512,10.27471638,-0.06261868,-0.001998469,-0.008526799,-20,47,88,11,-3
3,1693677621589731800,1.024718285,-0.847547412,10.27232265,-0.062751912,-0.001865237,-0.008660031,-18,51,90,13,-5
4,1693677621590731800,1.023521185,-0.847547412,10.27232265,-0.062885143,-0.001865237,-0.008793262,-16,49,90,16,-3
0,1693677621611717400,1.021126986,-0.85353291,10.27471638,-0.062751912,-0.001865237,-0.008660031,-20,53,90,13,-2
1,1693677621612717400,1.024718285,-0.85353291,10.27232265,-0.062751912,-0.001865237,-0.008660031,-20,52,93,13,-5
2,1693677621613717400,1.024718285,-0.848744512,10.27112484,-0.062751912,-0.001732006,-0.008793262,-12,32,89,10,-8
3,1693677621614717400,1.025915384,-0.843956113,10.27591324,-0.062751912,-0.001865237,-0.008926493,-16,47,90,13,-4
4,1693677621615717400,1.027112484,-0.841561913,10.27711105,-0.062751912,-0.001865237,-0.009059724,-18,49,90,12,-2
0,1693677621638703000,1.019929886,-0.849941611,10.27711105,-0.062352221,-0.001865237,-0.009059724,-18,43,91,15,-5
1,1693677621639703000,1.019929886,-0.845153213,10.27830791,-0.062218986,-0.001865237,-0.009059724,-16,48,89,13,-7
2,1693677621640703000,1.019929886,-0.845153213,10.27711105,-0.062218986,-0.001998469,-0.008793262,-23,46,89,11,-6
3,1693677621641703000,1.015141487,-0.840364814,10.27711105,-0.062218986,-0.0021317,-0.008926493,-18,47,89,13,-3
4,1693677621642703000,1.017535686,-0.840364814,10.27591324,-0.062218986,-0.0021317,-0.008926493,-15,51,87,13,-3
0,1693677621660689600,1.012747288,-0.846350312,10.27830791,-0.062218986,-0.001998469,-0.008793262,-19,50,92,12,-5
1,1693677621661689600,1.011550188,-0.846350312,10.27591324,-0.062218986,-0.001998469,-0.008660031,-23,35,89,13,-5
2,1693677621662689600,1.011550188,-0.843956113,10.27351952,-0.062218986,-0.001865237,-0.008526799,-23,43,82,13,-2
3,1693677621663689600,1.011550188,-0.847547412,10.27112484,-0.062085759,-0.001998469,-0.008526799,-18,53,90,16,-3
4,1693677621664689600,1.012747288,-0.849941611,10.27112484,-0.062218986,-0.001865237,-0.008526799,-16,54,90,13,-2
0,1693677621688673600,1.022324085,-0.839167714,10.25675964,-0.06261868,-0.001998469,-0.009059724,-20,48,89,13,-5
1,1693677621689673600,1.023521185,-0.837970614,10.25675964,-0.062751912,-0.001998469,-0.009059724,-17,50,90,11,-5
2,1693677621690673600,1.023521185,-0.841561913,10.26035118,-0.062885143,-0.0021317,-0.009059724,-19,47,91,6,-2
3,1693677621691673600,1.022324085,-0.845153213,10.26154804,-0.062751912,-0.001998469,-0.008926493,-24,45,91,13,-5
4,1693677621692673600,1.023521185,-0.841561913,10.26035118,-0.062885143,-0.001998469,-0.008793262,-16,53,90,13,-3
0,1693677621717661800,1.025915384,-0.845153213,10.25556278,-0.062218986,-0.001865237,-0.008793262,-20,46,90,11,-7
1,1693677621718661800,1.027112484,-0.846350312,10.25316906,-0.062218986,-0.001865237,-0.008793262,-19,47,90,6,-3
2,1693677621719661800,1.025915384,-0.846350312,10.24957752,-0.062085759,-0.001865237,-0.008793262,-23,49,90,13,-5
3,1693677621720661800,1.025915384,-0.847547412,10.25077438,-0.062085759,-0.001865237,-0.008926493,-18,66,91,13,-5
4,1693677621721661800,1.024718285,-0.847547412,10.25077438,-0.062085759,-0.001865237,-0.008793262,-18,50,90,13,-4
0,1693677621778624500,1.023521185,-0.859518409,10.27830791,-0.061952524,-0.001732006,-0.008926493,-24,45,84,13,-9
1,1693677621779624500,1.024718285,-0.859518409,10.27830791,-0.061952524,-0.001732006,-0.008926493,-17,45,89,14,-3
2,1693677621780624500,1.027112484,-0.85592711,10.28189945,-0.062085759,-0.001732006,-0.008926493,-20,49,89,18,-4
3,1693677621781624500,1.029506683,-0.85592711,10.28189945,-0.062218986,-0.001865237,-0.009059724,-18,48,90,11,-3
4,1693677621782624500,1.028309584,-0.857124209,10.28668785,-0.062352221,-0.001865237,-0.009326187,-19,47,91,13,-5
0,1693677621851580800,1.023521185,-0.85592711,10.27351952,-0.062485453,-0.001998469,-0.008926493,-19,46,90,13,-3
1,1693677621852580800,1.018732786,-0.85592711,10.27351952,-0.062485453,-0.001998469,-0.009059724,-16,51,93,11,-2
2,1693677621853580800,1.019929886,-0.85353291,10.27112484,-0.062352221,-0.001998469,-0.009192956,-19,50,91,16,-2
3,1693677621854580800,1.018732786,-0.846350312,10.26992798,-0.062485453,-0.0021317,-0.008926493,-19,32,89,12,-2
4,1693677621855580800,1.019929886,-0.846350312,10.26753426,-0.06261868,-0.0021317,-0.009059724,-26,46,85,13,-1
0,1693677621945528100,1.019929886,-0.847547412,10.26753426,-0.062485453,-0.001865237,-0.008926493,-20,41,88,13,-2
1,1693677621946528100,1.021126986,-0.851138711,10.26274586,-0.062352221,-0.001865237,-0.008926493,-23,46,90,13,-5
2,1693677621947528100,1.018732786,-0.848744512,10.26513958,-0.062218986,-0.001865237,-0.008926493,-20,47,96,8,-2
3,1693677621948528100,1.021126986,-0.848744512,10.26873112,-0.062352221,-0.001865237,-0.009059724,-17,47,90,12,-4
4,1693677621949528100,1.025915384,-0.848744512,10.26753426,-0.062085759,-0.001865237,-0.009059724,-20,49,90,11,-5
0,1693677622016485900,1.018732786,-0.85353291,10.25915432,-0.061952524,-0.001732006,-0.009192956,-21,48,90,10,-3
1,1693677622017485900,1.022324085,-0.851138711,10.26035118,-0.062085759,-0.001998469,-0.009059724,-16,51,91,13,-3
2,1693677622018485900,1.024718285,-0.852335811,10.26154804,-0.061952524,-0.001998469,-0.009192956,-22,47,90,12,-5
3,1693677622019485900,1.027112484,-0.85592711,10.25795746,-0.062085759,-0.001998469,-0.009326187,-17,49,89,13,-4
4,1693677622020485900,1.028309584,-0.858321309,10.25795746,-0.061952524,-0.001998469,-0.009192956,-18,55,88,13,-18
0,1693677622064458800,1.027112484,-0.859518409,10.27950478,-0.062352221,-0.001998469,-0.008793262,-16,53,89,13,-4
1,1693677622065458800,1.027112484,-0.857124209,10.27830791,-0.062352221,-0.001998469,-0.008926493,-10,45,93,13,-2
2,1693677622066458800,1.023521185,-0.85353291,10.27591324,-0.062352221,-0.001998469,-0.008926493,-18,49,90,14,-5
3,1693677622067458800,1.025915384,-0.851138711,10.27112484,-0.062485453,-0.001865237,-0.008926493,-18,39,87,14,-5
4,1693677622068458800,1.023521185,-0.847547412,10.27232265,-0.06261868,-0.001998469,-0.009059724,-20,49,90,13,-3
0,1693677622123425900,1.018732786,-0.843956113,10.26154804,-0.062751912,-0.002264931,-0.008926493,-22,49,91,15,-8
1,1693677622124425900,1.018732786,-0.845153213,10.26035118,-0.062751912,-0.0021317,-0.008926493,-18,49,86,-1,-3
2,1693677622125425900,1.018732786,-0.846350312,10.25915432,-0.062885143,-0.002264931,-0.008926493,-27,46,90,12,-7
3,1693677622126425900,1.016338587,-0.847547412,10.25915432,-0.06261868,-0.0021317,-0.008926493,-21,43,86,12,-5
4,1693677622127425900,1.013944387,-0.849941611,10.25795746,-0.062485453,-0.0021317,-0.009059724,-22,43,92,13,-6
0,1693677622191386200,1.037886381,-0.845153213,10.26753426,-0.06261868,-0.0021317,-0.008793262,-3,53,90,13,-2
1,1693677622192386200,1.033097982,-0.843956113,10.26873112,-0.06261868,-0.0021317,-0.008926493,-17,51,88,13,-1
2,1693677622193386200,1.029506683,-0.847547412,10.26753426,-0.06261868,-0.001998469,-0.008926493,-23,49,90,13,-5
3,1693677622194386200,1.030703783,-0.847547412,10.26274586,-0.06261868,-0.001998469,-0.008793262,-22,43,90,10,-5
4,1693677622195386200,1.027112484,-0.848744512,10.26274586,-0.06261868,-0.001998469,-0.008660031,-20,53,87,13,-2
0,1693677622259348600,1.028309584,-0.849941611,10.28070164,-0.062218986,-0.001998469,-0.008393568,-20,50,93,13,-4
1,1693677622260348600,1.025915384,-0.849941611,10.27950478,-0.062352221,-0.001732006,-0.008393568,-16,47,90,13,-5
2,1693677622261348600,1.028309584,-0.851138711,10.27830791,-0.062485453,-0.001732006,-0.008526799,-11,57,86,12,-5
3,1693677622262348600,1.029506683,-0.847547412,10.27711105,-0.062485453,-0.001732006,-0.008393568,-11,41,75,13,-12
4,1693677622263348600,1.029506683,-0.847547412,10.27591324,-0.062485453,-0.001865237,-0.008393568,-18,45,90,13,-4
0,1693677622339302100,1.027112484,-0.85473001,10.27232265,-0.062352221,-0.001865237,-0.008793262,-17,51,90,13,-16
1,1693677622340302100,1.027112484,-0.85473001,10.27471638,-0.062218986,-0.001732006,-0.008660031,-22,49,89,10,-5
2,1693677622341302100,1.027112484,-0.852335811,10.27471638,-0.062218986,-0.001998469,-0.008660031,-14,38,85,6,-8
3,1693677622342302100,1.027112484,-0.85353291,10.27711105,-0.062218986,-0.001865237,-0.008793262,-20,54,90,13,-5
4,1693677622343302100,1.029506683,-0.849941611,10.27591324,-0.062218986,-0.001598775,-0.008793262,-16,46,96,14,-3
0,1693677622381276500,1.023521185,-0.842759013,10.25915432,-0.062751912,-0.0021317,-0.008660031,-14,49,89,12,-2
1,1693677622382276500,1.025915384,-0.841561913,10.26154804,-0.06261868,-0.0021317,-0.008660031,-21,46,90,13,-4
2,1693677622383276500,1.028309584,-0.842759013,10.25915432,-0.062485453,-0.002264931,-0.008793262,-21,45,90,15,-12
3,1693677622384276500,1.030703783,-0.841561913,10.26274586,-0.062485453,-0.002264931,-0.008926493,-16,49,90,13,-5
4,1693677622385276500,1.030703783,-0.843956113,10.26274586,-0.062485453,-0.0021317,-0.008660031,-18,42,95,11,-4
0,1693677622447238800,1.035492182,-0.847547412,10.27830791,-0.06261868,-0.002264931,-0.008526799,-19,47,87,14,-4
1,1693677622448238800,1.034295082,-0.847547412,10.27232265,-0.062485453,-0.002264931,-0.008526799,-24,45,92,12,-9
2,1693677622449238800,1.036689281,-0.845153213,10.27112484,-0.06261868,-0.002264931,-0.008526799,-20,49,88,14,-7
3,1693677622450238800,1.034295082,-0.847547412,10.26992798,-0.062485453,-0.002398162,-0.008393568,-17,46,91,13,-7
4,1693677622451238800,1.035492182,-0.847547412,10.26992798,-0.062485453,-0.002531394,-0.008393568,-16,55,95,14,-3
0,1693677622518202000,1.025915384,-0.85353291,10.27711105,-0.062352221,-0.001732006,-0.008260337,-20,53,90,13,-4
1,1693677622519202000,1.028309584,-0.85592711,10.27830791,-0.062352221,-0.001865237,-0.008393568,-25,43,97,13,-6
2,1693677622520202000,1.029506683,-0.85592711,10.27950478,-0.062352221,-0.001998469,-0.008526799,-16,48,90,13,-2
3,1693677622521202000,1.029506683,-0.85592711,10.27830791,-0.062352221,-0.001998469,-0.008526799,-22,49,89,13,-1
4,1693677622522202000,1.030703783,-0.858321309,10.28070164,-0.062485453,-0.001998469,-0.008660031,-15,51,89,16,-2
0,1693677622588157800,1.024718285,-0.849941611,10.26394272,-0.062352221,-0.001998469,-0.008793262,-19,50,89,11,-11
1,1693677622589157800,1.027112484,-0.849941611,10.26035118,-0.062218986,-0.001865237,-0.008660031,-19,43,91,13,-3
2,1693677622590157800,1.029506683,-0.851138711,10.26394272,-0.062218986,-0.001732006,-0.008660031,-25,53,90,13,-3
3,1693677622591157800,1.030703783,-0.847547412,10.26394272,-0.062218986,-0.001732006,-0.008660031,-15,51,90,19,-2
4,1693677622592157800,1.030703783,-0.847547412,10.26394272,-0.062085759,-0.001732006,-0.008793262,-18,45,89,14,-2
0,1693677622656119100,1.033097982,-0.835576415,10.24957752,-0.062218986,-0.001732006,-0.009059724,-22,45,85,11,-4
1,1693677622657119100,1.031900883,-0.837970614,10.24838066,-0.062218986,-0.001732006,-0.009059724,-16,47,91,12,-6
2,1693677622658119100,1.031900883,-0.836773515,10.24598598,-0.062218986,-0.001865237,-0.008926493,-18,51,90,14,-4
3,1693677622659119100,1.034295082,-0.837970614,10.24957752,-0.062085759,-0.001732006,-0.009059724,-17,44,92,10,0
4,1693677622660119100,1.033097982,-0.836773515,10.25316906,-0.062218986,-0.001598775,-0.009059724,-20,49,90,13,-7
0,1693677622737072900,1.025915384,-0.842759013,10.27830791,-0.06261868,-0.0021317,-0.009059724,-19,45,88,16,-3
1,1693677622738072900,1.024718285,-0.843956113,10.27471638,-0.062485453,-0.0021317,-0.009192956,-17,51,90,11,-6
2,1693677622739072900,1.023521185,-0.842759013,10.26873112,-0.062485453,-0.001998469,-0.009059724,-17,51,96,12,-9
3,1693677622740072900,1.021126986,-0.842759013,10.26633644,-0.062485453,-0.001998469,-0.008926493,-22,49,91,14,-2
4,1693677622741072900,1.023521185,-0.845153213,10.26633644,-0.062485453,-0.001998469,-0.008793262,-22,45,90,13,-2
0,1693677622801059500,1.019929886,-0.842759013,10.28070164,-0.062085759,-0.001865237,-0.008660031,-20,46,90,15,-2
1,1693677622802059500,1.019929886,-0.840364814,10.28189945,-0.062218986,-0.001732006,-0.008660031,-18,49,90,13,-5
2,1693677622803059500,1.022324085,-0.842759013,10.27591324,-0.062218986,-0.001598775,-0.008793262,-17,47,84,13,-4
3,1693677622804059500,1.022324085,-0.840364814,10.27591324,-0.062218986,-0.001732006,-0.008660031,-22,50,90,12,-4
4,1693677622805059500,1.025915384,-0.840364814,10.27950478,-0.062352221,-0.001732006,-0.008793262,-24,48,90,12,-6
0,1693677622855245800,1.029506683,-0.846350312,10.26873112,-0.062485453,-0.001465544,-0.008793262,-12,51,88,13,-3
1,1693677622856245800,1.030703783,-0.849941611,10.26513958,-0.062485453,-0.001598775,-0.008926493,-15,47,91,13,-2
2,1693677622857245800,1.031900883,-0.851138711,10.26274586,-0.062485453,-0.001598775,-0.008793262,-16,49,90,13,-2
3,1693677622858245800,1.028309584,-0.849941611,10.26633644,-0.062352221,-0.001332312,-0.008793262,-20,51,89,8,-8
4,1693677622859245800,1.028309584,-0.847547412,10.26753426,-0.062218986,-0.001465544,-0.008793262,-16,42,91,13,-4
0,1693677622938194300,1.023521185,-0.849941611,10.25795746,-0.062485453,-0.001598775,-0.008926493,-19,50,91,13,-3
1,1693677622939194300,1.023521185,-0.849941611,10.26394272,-0.06261868,-0.001732006,-0.009059724,-17,51,91,16,-2
2,1693677622940194300,1.024718285,-0.847547412,10.26513958,-0.06261868,-0.001598775,-0.009059724,-17,50,90,11,-5
3,1693677622941194300,1.025915384,-0.849941611,10.26513958,-0.062485453,-0.001598775,-0.008926493,-18,48,90,10,-4
4,1693677622942194300,1.027112484,-0.85353291,10.26753426,-0.062751912,-0.001598775,-0.008926493,-30,49,90,10,-7
0,1693677622999162800,1.024718285,-0.839167714,10.25675964,-0.06261868,-0.001598775,-0.008660031,-18,50,92,14,-5
1,1693677623000162800,1.027112484,-0.840364814,10.25795746,-0.062485453,-0.001598775,-0.008660031,-17,47,90,14,-4
2,1693677623001162800,1.028309584,-0.840364814,10.25556278,-0.062485453,-0.001732006,-0.008660031,-19,49,85,13,-5
3,1693677623002162800,1.027112484,-0.843956113,10.25675964,-0.06261868,-0.001465544,-0.008926493,-20,47,87,12,-8
4,1693677623003162800,1.028309584,-0.841561913,10.25316906,-0.062485453,-0.001465544,-0.008926493,-22,44,89,13,-12
0,1693677623061123400,1.025915384,-0.849941611,10.26394272,-0.062485453,-0.001998469,-0.008260337,-15,52,89,13,-3
1,1693677623062123400,1.023521185,-0.846350312,10.26753426,-0.062485453,-0.001998469,-0.008393568,-18,53,90,10,-3
2,1693677623063123400,1.024718285,-0.846350312,10.26873112,-0.062352221,-0.001998469,-0.008393568,-17,47,90,13,-6
3,1693677623064123400,1.027112484,-0.846350312,10.27471638,-0.062352221,-0.0021317,-0.008260337,-20,42,88,9,-5
4,1693677623065123400,1.023521185,-0.847547412,10.27950478,-0.062218986,-0.0021317,-0.008260337,-16,45,92,13,-7
0,1693677623144075800,1.030703783,-0.857124209,10.26992798,-0.062352221,-0.0021317,-0.008260337,-21,47,90,11,-7
1,1693677623145075800,1.030703783,-0.85473001,10.26753426,-0.062352221,-0.0021317,-0.008127105,-24,45,90,12,-4
2,1693677623146075800,1.029506683,-0.85353291,10.26992798,-0.062218986,-0.0021317,-0.008127105,-29,44,89,15,-13
3,1693677623147075800,1.031900883,-0.851138711,10.26633644,-0.062352221,-0.001865237,-0.008127105,-23,44,90,9,-3
4,1693677623148075800,1.035492182,-0.848744512,10.26753426,-0.062352221,-0.001998469,-0.008127105,-19,49,90,13,-5
0,1693677623253620000,1.024718285,-0.847547412,10.26873112,-0.06261868,-0.002264931,-0.008660031,-20,53,89,12,-3
1,1693677623254620000,1.025915384,-0.846350312,10.26513958,-0.062751912,-0.002264931,-0.008660031,-1,65,108,32,17
2,1693677623255620000,1.027112484,-0.848744512,10.26633644,-0.06261868,-0.002398162,-0.008793262,-20,45,89,13,-5
3,1693677623256620000,1.029506683,-0.847547412,10.26274586,-0.06261868,-0.002398162,-0.008926493,6,66,115,30,14
4,1693677623257620000,1.031900883,-0.851138711,10.26035118,-0.06261868,-0.002264931,-0.009059724,-18,47,90,10,-5
0,1693677623278609500,1.021126986,-0.849941611,10.27711105,-0.062218986,-0.001998469,-0.008526799,-18,50,90,13,-1
1,1693677623279609500,1.021126986,-0.848744512,10.27950478,-0.062218986,-0.0021317,-0.008526799,-19,42,87,13,-1
2,1693677623280609500,1.022324085,-0.849941611,10.28070164,-0.062218986,-0.0021317,-0.008660031,-19,46,90,13,-5
3,1693677623281609500,1.021126986,-0.848744512,10.27351952,-0.062352221,-0.001998469,-0.008660031,-22,49,90,13,-2
4,1693677623282609500,1.018732786,-0.851138711,10.27112484,-0.062352221,-0.001865237,-0.008793262,-20,43,88,14,-2
0,1693677623350564000,1.018732786,-0.845153213,10.26992798,-0.062751912,-0.0021317,-0.008926493,-22,43,90,13,-5
1,1693677623351564000,1.015141487,-0.846350312,10.26633644,-0.06261868,-0.001998469,-0.008793262,-17,48,89,10,-9
2,1693677623352564000,1.012747288,-0.846350312,10.26154804,-0.06261868,-0.001998469,-0.008660031,-18,47,91,4,-5
3,1693677623353564000,1.011550188,-0.846350312,10.26154804,-0.062352221,-0.001998469,-0.008660031,-19,49,91,13,-2
4,1693677623354564000,1.013944387,-0.843956113,10.26035118,-0.062485453,-0.001865237,-0.008660031,-20,54,89,4,3
0,1693677623412552800,1.025915384,-0.846350312,10.26154804,-0.062485453,-0.001998469,-0.008793262,-20,45,90,12,-4
1,1693677623413552800,1.025915384,-0.847547412,10.26394272,-0.06261868,-0.001998469,-0.008793262,-29,35,88,13,-4
2,1693677623414552800,1.023521185,-0.852335811,10.26633644,-0.062485453,-0.001998469,-0.008526799,-17,45,90,15,-4
3,1693677623415552800,1.019929886,-0.852335811,10.26394272,-0.06261868,-0.001998469,-0.008660031,-18,53,92,15,-7
4,1693677623416552800,1.018732786,-0.851138711,10.25675964,-0.06261868,-0.001865237,-0.008660031,-16,49,90,22,-12
0,1693677623469500200,1.029506683,-0.843956113,10.26992798,-0.062218986,-0.001732006,-0.008926493,-18,53,90,11,-5
1,1693677623470500200,1.028309584,-0.845153213,10.26513958,-0.062218986,-0.001732006,-0.008926493,-20,50,89,10,-8
2,1693677623471500200,1.029506683,-0.847547412,10.27112484,-0.062218986,-0.001732006,-0.008793262,-24,46,90,13,-4
3,1693677623472500200,1.029506683,-0.845153213,10.27112484,-0.062485453,-0.001732006,-0.008660031,-19,49,91,13,-3
4,1693677623473500200,1.028309584,-0.848744512,10.27351952,-0.062485453,-0.001732006,-0.008793262,-20,46,90,13,-3
0,1693677623533462200,1.016338587,-0.845153213,10.26274586,-0.062485453,-0.001865237,-0.009326187,-18,46,88,10,-11
1,1693677623534462200,1.018732786,-0.846350312,10.26513958,-0.06261868,-0.001998469,-0.009326187,-19,47,85,10,-3
2,1693677623535462200,1.022324085,-0.845153213,10.26513958,-0.06261868,-0.0021317,-0.009192956,-17,43,91,13,-3
3,1693677623536462200,1.021126986,-0.842759013,10.26753426,-0.06261868,-0.001998469,-0.009059724,-17,50,93,13,0
4,1693677623537462200,1.021126986,-0.842759013,10.27112484,-0.062485453,-0.001998469,-0.009059724,-20,48,89,15,-4
0,1693677623615415900,1.010353088,-0.845153213,10.26035118,-0.063151613,-0.001998469,-0.008926493,-24,43,85,13,-5
1,1693677623616415900,1.009155989,-0.842759013,10.26394272,-0.062885143,-0.001598775,-0.008793262,-21,50,89,13,-4
2,1693677623617415900,1.012747288,-0.845153213,10.26394272,-0.063151613,-0.001732006,-0.008793262,-16,48,90,16,-4
3,1693677623618415900,1.018732786,-0.846350312,10.27351952,-0.06261868,-0.001332312,-0.008793262,-19,46,91,13,-5
4,1693677623619415900,1.017535686,-0.846350312,10.27112484,-0.062751912,-0.001465544,-0.008926493,-21,50,90,13,-2
0,1693677623672379900,1.029506683,-0.849941611,10.27711105,-0.062085759,-0.001199081,-0.008526799,-21,49,92,12,-2
1,1693677623673379900,1.024718285,-0.848744512,10.26753426,-0.062352221,-0.00106585,-0.008660031,-16,47,91,13,-3
2,1693677623674379900,1.023521185,-0.851138711,10.26394272,-0.062885143,-0.001732006,-0.008393568,-20,46,89,13,1
3,1693677623675379900,1.021126986,-0.851138711,10.26633644,-0.062885143,-0.001998469,-0.008393568,-17,48,92,15,-1
4,1693677623676379900,1.024718285,-0.852335811,10.26753426,-0.06261868,-0.001865237,-0.008393568,-21,50,87,13,-3
0,1693677623754333300,1.022324085,-0.845153213,10.26633644,-0.06261868,-0.001732006,-0.008660031,-17,48,92,13,-2
1,1693677623755333300,1.021126986,-0.845153213,10.26035118,-0.06261868,-0.001732006,-0.008393568,-19,47,90,13,-7
2,1693677623756333300,1.022324085,-0.846350312,10.26035118,-0.06261868,-0.001598775,-0.008393568,-21,47,92,13,-1
3,1693677623757333300,1.024718285,-0.848744512,10.26035118,-0.06261868,-0.001732006,-0.008526799,-16,47,89,13,-3
4,1693677623758333300,1.025915384,-0.843956113,10.25675964,-0.062751912,-0.001865237,-0.008393568,-22,41,91,13,-10
0,1693677623812301200,1.022324085,-0.843956113,10.28070164,-0.062485453,-0.0021317,-0.008926493,-20,47,88,13,-5
1,1693677623813301200,1.022324085,-0.843956113,10.27471638,-0.062485453,-0.0021317,-0.008793262,-16,42,91,14,-1
2,1693677623814301200,1.022324085,-0.842759013,10.27711105,-0.062352221,-0.0021317,-0.008660031,-21,46,92,9,-1
3,1693677623815301200,1.024718285,-0.842759013,10.27351952,-0.062352221,-0.001998469,-0.008660031,-18,47,91,14,-3
4,1693677623816301200,1.025915384,-0.841561913,10.26633644,-0.062485453,-0.001998469,-0.008526799,-20,42,93,12,-4
0,1693677623882260600,1.023521185,-0.848744512,10.27591324,-0.06261868,-0.001732006,-0.008660031,-24,48,90,13,-2
1,1693677623883260600,1.023521185,-0.846350312,10.27232265,-0.06261868,-0.001732006,-0.008526799,-19,57,90,14,-2
2,1693677623884260600,1.023521185,-0.847547412,10.27351952,-0.062485453,-0.001732006,-0.008526799,-18,47,88,11,-5
3,1693677623885260600,1.022324085,-0.847547412,10.26873112,-0.062485453,-0.001598775,-0.008793262,-20,47,92,12,-2
4,1693677623886260600,1.021126986,-0.846350312,10.27351952,-0.062352221,-0.001465544,-0.008793262,-19,45,87,10,-15
0,1693677623955242400,1.017535686,-0.841561913,10.28070164,-0.062352221,-0.001732006,-0.008660031,-18,47,90,13,-2
1,1693677623956242400,1.017535686,-0.840364814,10.27351952,-0.062218986,-0.001732006,-0.008526799,-16,49,87,16,-4
2,1693677623957242400,1.017535686,-0.842759013,10.26992798,-0.062218986,-0.001732006,-0.008526799,-20,51,90,13,-7
3,1693677623958242400,1.019929886,-0.842759013,10.27112484,-0.062218986,-0.001865237,-0.008660031,-23,45,90,7,-6
4,1693677623959242400,1.022324085,-0.848744512,10.26753426,-0.062218986,-0.001998469,-0.008526799,-26,47,88,13,-1
0,1693677624033172900,1.021126986,-0.85473001,10.26513958,-0.062485453,-0.001732006,-0.008393568,-17,49,90,13,-2
1,1693677624034172900,1.019929886,-0.85473001,10.26274586,-0.062485453,-0.001598775,-0.008393568,-18,44,90,13,-2
2,1693677624035172900,1.021126986,-0.849941611,10.26394272,-0.062485453,-0.001865237,-0.008526799,-19,47,89,12,-4
3,1693677624036172900,1.019929886,-0.849941611,10.26513958,-0.06261868,-0.001865237,-0.008526799,-19,47,88,11,-5
4,1693677624037172900,1.018732786,-0.851138711,10.26274586,-0.062485453,-0.001865237,-0.008526799,-24,49,90,13,-3
0,1693677624090145200,1.031900883,-0.847547412,10.27232265,-0.062751912,-0.001732006,-0.008660031,-17,53,90,13,-6
