,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
0,1690861076004778400,0.533906996,-0.098162271,9.299078941,-0.105785601,0.023448698,-0.013056661,322600.6563,338906.6875,309500.0313,206053.7813,296418.1875
1,1690861076005778400,0.533906996,-0.095768064,9.296685219,-0.106052071,0.023715161,-0.012790199,324792.5625,359080.625,309090.9375,206971.4844,305445.5938
2,1690861076006778400,0.536301196,-0.098162271,9.294290543,-0.106052071,0.023715161,-0.012790199,315314.5,338906.6875,295270.2813,206053.7813,305847.4375
3,1690861076007778400,0.536301196,-0.098162271,9.29189682,-0.106052071,0.023715161,-0.012523737,335638.375,334713.3438,304644.2188,196954.2969,299902.3125
4,1690861076008778400,0.536301196,-0.098162271,9.296685219,-0.105785601,0.023715161,-0.012523737,338436.75,327007.3125,302654.8125,203783.375,303051.25
0,1690861076023769700,0.541089594,-0.088585466,9.270348549,-0.105785601,0.023182238,-0.012257273,375609.8438,339849.6875,288519.875,203558.1875,303846.0938
1,1690861076024769700,0.538695395,-0.088585466,9.270348549,-0.105785601,0.023182238,-0.012257273,348030.625,337033.0313,305847.4375,202884.6094,296802.3125
2,1690861076025769700,0.536301196,-0.093373865,9.270348549,-0.105785601,0.023182238,-0.012523737,340322.625,337500.0625,296418.1875,207663.4531,296802.3125
3,1690861076026769700,0.536301196,-0.090979666,9.270348549,-0.105785601,0.023182238,-0.012790199,320000.0625,356013.3125,297572.8125,201324.5156,296802.3125
4,1690861076027769700,0.536301196,-0.090979666,9.267954826,-0.106052071,0.023182238,-0.012790199,323037.0938,336567.125,295270.2813,205597.0,305445.5938
0,1690861076043312500,0.541089594,-0.081402861,9.277531624,-0.105785601,0.023448698,-0.012790199,327453.0313,351488.4063,309090.9375,204234.75,306249.9375
1,1690861076044312500,0.541089594,-0.081402861,9.277531624,-0.105785601,0.023448698,-0.012523737,326118.6563,352486.1563,296802.3125,204914.3594,299122.9063
2,1690861076045312500,0.543483794,-0.079008654,9.279925346,-0.105785601,0.023448698,-0.012523737,340322.625,340322.625,294129.0,199561.0469,304244.75
3,1690861076046312500,0.541089594,-0.079008654,9.282320023,-0.105785601,0.023448698,-0.012257273,347052.4063,359596.0313,311144.5938,204234.75,298346.2813
4,1690861076047312500,0.543483794,-0.081402861,9.287108421,-0.105785601,0.023448698,-0.012257273,347052.4063,341271.4688,299512.1875,205597.0,302654.8125
0,1690861076063300100,0.538695395,-0.081402861,9.282320023,-0.105785601,0.023448698,-0.012523737,344143.0625,349506.0313,304244.75,204460.9531,293750.0
1,1690861076064300100,0.536301196,-0.081402861,9.282320023,-0.106052071,0.023448698,-0.012523737,334713.3438,349013.1563,294129.0,204687.4844,303051.25
2,1690861076065300100,0.536301196,-0.08379706,9.284713745,-0.106052071,0.023448698,-0.012523737,331052.625,331052.625,290000.0625,204687.4844,298734.1563
3,1690861076066300100,0.541089594,-0.086191259,9.284713745,-0.106052071,0.023182238,-0.012257273,347052.4063,332875.375,309090.9375,200440.1563,302259.2813
4,1690861076067300100,0.541089594,-0.086191259,9.284713745,-0.106052071,0.023182238,-0.011990812,322600.6563,360629.9688,295652.1875,196309.6875,298734.1563
0,1690861076082311700,0.531512797,-0.095768064,9.272743225,-0.105785601,0.023182238,-0.012523737,330147.0625,334713.3438,304244.75,196309.6875,299512.1875
1,1690861076083311700,0.529118598,-0.098162271,9.275136948,-0.106052071,0.023182238,-0.012257273,317431.2813,345108.7188,299902.3125,203333.3281,299512.1875
2,1690861076084311700,0.529118598,-0.093373865,9.272743225,-0.105785601,0.023182238,-0.012523737,327453.0313,350495.0313,305445.5938,205597.0,302259.2813
3,1690861076085311700,0.526724398,-0.095768064,9.270348549,-0.105785601,0.023448698,-0.012523737,335175.4375,347052.4063,313636.375,204460.9531,299122.9063
4,1690861076086311700,0.529118598,-0.093373865,9.267954826,-0.105785601,0.023448698,-0.012257273,352986.6875,337500.0625,295652.1875,201324.5156,303846.0938
0,1690861076104302000,0.541089594,-0.086191259,9.296685219,-0.105519146,0.022915773,-0.012257273,328347.2813,338436.75,315314.5,198905.1406,295270.2813
1,1690861076105302000,0.543483794,-0.086191259,9.287108421,-0.105785601,0.022915773,-0.012257273,327007.3125,355000.0938,311971.8438,198905.1406,298734.1563
2,1690861076106302000,0.541089594,-0.08379706,9.284713745,-0.105785601,0.023182238,-0.012257273,341271.4688,342702.75,294129.0,201546.4063,304244.75
3,1690861076107302000,0.538695395,-0.08379706,9.289502144,-0.105785601,0.023448698,-0.012257273,342224.6563,336567.125,305044.5625,200000.0156,296802.3125
