timestamp,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z
1689140536373116200,0.799663365,-0.253785372,10.64222622,0.106052071,0.012257273,-0.016520673,-0.268150598,0.301669419,9.246406555,-0.103920363,0.021849923,-0.012257273
1689140536374116200,0.799663365,-0.251391172,10.64222622,0.106052071,0.011990812,-0.016520673,-0.268150598,0.301669419,9.246406555,-0.103920363,0.022116385,-0.012523737
1689140536375116200,0.802057564,-0.251391172,10.64222622,0.106052071,0.012257273,-0.016520673,-0.270544797,0.301669419,9.241618156,-0.103920363,0.021849923,-0.012257273
1689140536376116200,0.802057564,-0.251391172,10.6398325,0.106052071,0.011990812,-0.016520673,-0.270544797,0.301669419,9.246406555,-0.104186833,0.021849923,-0.012257273
1689140536377116200,0.802057564,-0.251391172,10.64222622,0.106052071,0.011990812,-0.016520673,-0.270544797,0.304063618,9.246406555,-0.103920363,0.021849923,-0.012523737
1689140536378116200,0.799663365,-0.251391172,10.64222622,0.106318533,0.011990812,-0.016520673,-0.268150598,0.304063618,9.248801231,-0.104186833,0.021849923,-0.012257273
1689140536379116200,0.797269166,-0.251391172,10.6446209,0.106318533,0.011990812,-0.016520673,-0.268150598,0.304063618,9.251194954,-0.104186833,0.021849923,-0.012257273
1689140536380116200,0.797269166,-0.251391172,10.64701462,0.106318533,0.011990812,-0.016520673,-0.265756398,0.306457818,9.248801231,-0.104186833,0.021849923,-0.012257273
1689140536381116200,0.799663365,-0.253785372,10.64701462,0.106318533,0.011724349,-0.016520673,-0.263362199,0.304063618,9.251194954,-0.104186833,0.021849923,-0.012257273
1689140536382116200,0.799663365,-0.251391172,10.64940929,0.106318533,0.011990812,-0.016254211,-0.263362199,0.304063618,9.248801231,-0.104186833,0.021849923,-0.012257273
1689140536383116200,0.797269166,-0.248996973,10.65180302,0.106318533,0.011990812,-0.016254211,-0.263362199,0.304063618,9.248801231,-0.104453288,0.021849923,-0.012257273
1689140536384116200,0.792480767,-0.251391172,10.65659142,0.106318533,0.011990812,-0.016254211,-0.265756398,0.304063618,9.246406555,-0.104453288,0.021849923,-0.012257273
1689140536385116200,0.794874966,-0.253785372,10.65419769,0.106318533,0.011990812,-0.016254211,-0.263362199,0.301669419,9.246406555,-0.104186833,0.021849923,-0.012257273
1689140536386116200,0.792480767,-0.251391172,10.65898609,0.106584989,0.012257273,-0.015987748,-0.263362199,0.301669419,9.244012833,-0.104186833,0.022116385,-0.011990812
1689140536448072500,0.806845963,-0.251391172,10.65180302,0.106318533,0.011724349,-0.016520673,-0.275333196,0.313640416,9.241618156,-0.103920363,0.02158346,-0.012523737
1689140536449072500,0.806845963,-0.253785372,10.65898609,0.106318533,0.011990812,-0.016520673,-0.277727395,0.313640416,9.236829758,-0.103920363,0.02158346,-0.012257273
1689140536450072500,0.809240162,-0.253785372,10.66137981,0.106318533,0.011990812,-0.016520673,-0.275333196,0.313640416,9.236829758,-0.103920363,0.02158346,-0.012257273
1689140536451072500,0.806845963,-0.256179571,10.66137981,0.106318533,0.011724349,-0.016520673,-0.270544797,0.313640416,9.239224434,-0.103920363,0.02158346,-0.012257273
1689140536452072500,0.809240162,-0.256179571,10.65898609,0.106318533,0.011724349,-0.016520673,-0.272938997,0.313640416,9.236829758,-0.104186833,0.02158346,-0.012257273
1689140536453072500,0.809240162,-0.256179571,10.65180302,0.106052071,0.011724349,-0.016520673,-0.270544797,0.313640416,9.236829758,-0.103920363,0.02158346,-0.012257273
1689140536454072500,0.809240162,-0.258573771,10.65180302,0.106052071,0.011724349,-0.016787136,-0.272938997,0.311246216,9.239224434,-0.103920363,0.02158346,-0.012257273
1689140536455072500,0.806845963,-0.256179571,10.65419769,0.106052071,0.011724349,-0.016787136,-0.272938997,0.311246216,9.239224434,-0.103920363,0.02158346,-0.012257273
1689140536456072500,0.806845963,-0.256179571,10.65180302,0.106052071,0.011724349,-0.016520673,-0.272938997,0.308852017,9.236829758,-0.103920363,0.021849923,-0.012257273
1689140536457072500,0.806845963,-0.253785372,10.64940929,0.106052071,0.011990812,-0.016520673,-0.272938997,0.308852017,9.239224434,-0.103920363,0.021849923,-0.012257273
1689140536458072500,0.804451764,-0.248996973,10.64701462,0.106318533,0.011724349,-0.016787136,-0.272938997,0.308852017,9.234436035,-0.103653908,0.021849923,-0.012523737
1689140536459072500,0.804451764,-0.248996973,10.64940929,0.106318533,0.011724349,-0.016787136,-0.275333196,0.306457818,9.232041359,-0.103653908,0.021849923,-0.012523737
1689140536460072500,0.804451764,-0.248996973,10.64940929,0.106318533,0.011724349,-0.016787136,-0.277727395,0.306457818,9.22725296,-0.103920363,0.021849923,-0.012523737
1689140536461072500,0.804451764,-0.253785372,10.64940929,0.106052071,0.011990812,-0.016520673,-0.280121595,0.306457818,9.224859238,-0.103920363,0.022116385,-0.012523737
1689140536462072500,0.802057564,-0.251391172,10.64701462,0.106052071,0.011990812,-0.016520673,-0.280121595,0.304063618,9.224859238,-0.103920363,0.022116385,-0.012790199
1689140536526028100,0.799663365,-0.258573771,10.6446209,0.106318533,0.011724349,-0.016254211,-0.270544797,0.301669419,9.236829758,-0.104186833,0.021849923,-0.011990812
1689140536527028100,0.797269166,-0.256179571,10.64940929,0.106318533,0.011724349,-0.016254211,-0.272938997,0.299275219,9.239224434,-0.104186833,0.022116385,-0.011990812
1689140536528028100,0.799663365,-0.256179571,10.65419769,0.106318533,0.011724349,-0.016254211,-0.272938997,0.299275219,9.236829758,-0.103920363,0.022116385,-0.011990812
1689140536529028100,0.802057564,-0.256179571,10.65659142,0.106318533,0.011990812,-0.016254211,-0.270544797,0.304063618,9.234436035,-0.104186833,0.022382848,-0.011990812
1689140536530028100,0.802057564,-0.258573771,10.65659142,0.106318533,0.011990812,-0.016254211,-0.272938997,0.306457818,9.232041359,-0.104186833,0.022382848,-0.011990812
1689140536531028100,0.802057564,-0.256179571,10.66137981,0.106318533,0.011990812,-0.016254211,-0.272938997,0.304063618,9.229647636,-0.104186833,0.022116385,-0.011990812
1689140536532028100,0.802057564,-0.253785372,10.65898609,0.106318533,0.011990812,-0.016254211,-0.275333196,0.306457818,9.232041359,-0.103920363,0.022116385,-0.011990812
1689140536533028100,0.802057564,-0.256179571,10.65180302,0.106318533,0.011990812,-0.016254211,-0.275333196,0.308852017,9.232041359,-0.103653908,0.021849923,-0.011990812
1689140536534028100,0.802057564,-0.256179571,10.65419769,0.106318533,0.011990812,-0.016254211,-0.272938997,0.308852017,9.229647636,-0.103653908,0.021849923,-0.012523737
1689140536535028100,0.799663365,-0.253785372,10.65659142,0.106318533,0.012257273,-0.016520673,-0.270544797,0.306457818,9.229647636,-0.103653908,0.021849923,-0.012257273
1689140536536028100,0.799663365,-0.256179571,10.65180302,0.106318533,0.012257273,-0.016520673,-0.270544797,0.306457818,9.232041359,-0.103653908,0.021849923,-0.012257273
1689140536537028100,0.799663365,-0.253785372,10.65180302,0.106584989,0.012257273,-0.016520673,-0.270544797,0.306457818,9.232041359,-0.103920363,0.022116385,-0.012257273
1689140536538028100,0.797269166,-0.256179571,10.64940929,0.106318533,0.012257273,-0.016520673,-0.268150598,0.304063618,9.234436035,-0.103920363,0.022116385,-0.012257273
1689140536539028100,0.799663365,-0.256179571,10.6446209,0.106318533,0.011990812,-0.016520673,-0.268150598,0.304063618,9.236829758,-0.103920363,0.022116385,-0.012257273
1689140536540028100,0.799663365,-0.256179571,10.64222622,0.106318533,0.012257273,-0.016520673,-0.268150598,0.301669419,9.236829758,-0.103920363,0.022116385,-0.012257273
1689140536593993100,0.799663365,-0.260968,10.63264942,0.106052071,0.011990812,-0.016520673,-0.275333196,0.320823014,9.244012833,-0.104186833,0.022116385,-0.011457887
1689140536594993100,0.799663365,-0.260968,10.6350441,0.106052071,0.011990812,-0.016520673,-0.275333196,0.318428814,9.241618156,-0.104186833,0.022116385,-0.011724349
1689140536595993100,0.802057564,-0.263362199,10.64222622,0.106052071,0.011990812,-0.016520673,-0.272938997,0.318428814,9.236829758,-0.104186833,0.022116385,-0.011724349
1689140536596993100,0.797269166,-0.263362199,10.6398325,0.106052071,0.011990812,-0.016520673,-0.272938997,0.316034615,9.234436035,-0.104453288,0.022382848,-0.011724349
1689140536597993100,0.797269166,-0.263362199,10.63743782,0.106318533,0.011990812,-0.016520673,-0.270544797,0.316034615,9.236829758,-0.104453288,0.022116385,-0.011724349
1689140536598993100,0.799663365,-0.260968,10.6446209,0.106318533,0.011990812,-0.016787136,-0.265756398,0.318428814,9.236829758,-0.104719758,0.022116385,-0.011990812
1689140536599993100,0.802057564,-0.260968,10.64222622,0.106318533,0.011990812,-0.016787136,-0.268150598,0.318428814,9.232041359,-0.104453288,0.022382848,-0.011990812
1689140536600993100,0.802057564,-0.258573771,10.63743782,0.106052071,0.011990812,-0.016787136,-0.268150598,0.318428814,9.236829758,-0.104453288,0.022649311,-0.011990812
1689140536601993100,0.799663365,-0.258573771,10.63264942,0.106052071,0.011990812,-0.016787136,-0.268150598,0.318428814,9.236829758,-0.104453288,0.022382848,-0.011990812
1689140536602993100,0.799663365,-0.258573771,10.63264942,0.106052071,0.012257273,-0.016787136,-0.268150598,0.313640416,9.236829758,-0.104453288,0.022116385,-0.012257273
1689140536603993100,0.797269166,-0.258573771,10.6350441,0.106052071,0.012257273,-0.017053599,-0.268150598,0.311246216,9.236829758,-0.104453288,0.022116385,-0.011990812
1689140536604993100,0.797269166,-0.256179571,10.63264942,0.106052071,0.012257273,-0.016787136,-0.268150598,0.311246216,9.239224434,-0.104186833,0.022116385,-0.011990812
1689140536605993100,0.799663365,-0.258573771,10.63264942,0.106052071,0.012257273,-0.016787136,-0.270544797,0.311246216,9.236829758,-0.104186833,0.022116385,-0.011990812
1689140536606993100,0.799663365,-0.258573771,10.6302557,0.106052071,0.012257273,-0.016520673,-0.270544797,0.313640416,9.239224434,-0.104453288,0.022116385,-0.012257273
1689140536607993100,0.802057564,-0.256179571,10.6350441,0.106052071,0.011990812,-0.016787136,-0.272938997,0.311246216,9.239224434,-0.104453288,0.022116385,-0.012257273
1689140536662951700,0.794874966,-0.246602774,10.65419769,0.106052071,0.011724349,-0.016520673,-0.275333196,0.304063618,9.239224434,-0.104719758,0.022382848,-0.012257273
1689140536663951700,0.794874966,-0.246602774,10.64701462,0.106052071,0.011724349,-0.016520673,-0.275333196,0.301669419,9.234436035,-0.104719758,0.022116385,-0.011990812
1689140536664951700,0.794874966,-0.248996973,10.65419769,0.106052071,0.011990812,-0.016520673,-0.275333196,0.304063618,9.236829758,-0.104719758,0.022382848,-0.012257273
1689140536665951700,0.794874966,-0.248996973,10.65419769,0.106052071,0.011990812,-0.016520673,-0.275333196,0.308852017,9.234436035,-0.104719758,0.022382848,-0.011990812
1689140536666951700,0.794874966,-0.248996973,10.65180302,0.106052071,0.011990812,-0.016520673,-0.272938997,0.308852017,9.234436035,-0.104719758,0.022382848,-0.011990812
1689140536667951700,0.799663365,-0.244208574,10.65180302,0.106052071,0.011990812,-0.016520673,-0.272938997,0.308852017,9.236829758,-0.104453288,0.022649311,-0.011990812
1689140536668951700,0.799663365,-0.244208574,10.65659142,0.106052071,0.011990812,-0.016520673,-0.272938997,0.308852017,9.241618156,-0.104719758,0.022649311,-0.011990812
1689140536669951700,0.799663365,-0.244208574,10.65898609,0.105785601,0.011990812,-0.016254211,-0.272938997,0.308852017,9.244012833,-0.104453288,0.022649311,-0.011990812
1689140536670951700,0.802057564,-0.244208574,10.65898609,0.106052071,0.011990812,-0.016254211,-0.272938997,0.308852017,9.244012833,-0.104453288,0.022382848,-0.011990812
1689140536671951700,0.804451764,-0.246602774,10.65898609,0.105785601,0.011990812,-0.016520673,-0.272938997,0.311246216,9.246406555,-0.104453288,0.022116385,-0.011990812
1689140536672951700,0.802057564,-0.244208574,10.65180302,0.106052071,0.012257273,-0.016520673,-0.277727395,0.313640416,9.246406555,-0.104186833,0.022116385,-0.011990812
1689140536673951700,0.802057564,-0.244208574,10.64940929,0.105785601,0.012257273,-0.016520673,-0.277727395,0.313640416,9.248801231,-0.104453288,0.022116385,-0.011724349
1689140536674951700,0.802057564,-0.246602774,10.65180302,0.105785601,0.012523737,-0.016520673,-0.277727395,0.313640416,9.248801231,-0.104186833,0.022382848,-0.011990812
1689140536675951700,0.802057564,-0.251391172,10.65419769,0.105785601,0.012257273,-0.016520673,-0.275333196,0.313640416,9.248801231,-0.104186833,0.022382848,-0.011724349
1689140536676951700,0.802057564,-0.248996973,10.65180302,0.106052071,0.011990812,-0.016520673,-0.270544797,0.311246216,9.241618156,-0.104186833,0.022382848,-0.011457887
1689140536731910200,0.792480767,-0.258573771,10.64701462,0.106052071,0.011724349,-0.016787136,-0.272938997,0.306457818,9.241618156,-0.104186833,0.022649311,-0.011724349
1689140536732910200,0.792480767,-0.258573771,10.64940929,0.106052071,0.011990812,-0.016787136,-0.272938997,0.306457818,9.244012833,-0.104186833,0.022649311,-0.011990812
1689140536733910200,0.794874966,-0.256179571,10.64940929,0.106052071,0.011990812,-0.016787136,-0.270544797,0.306457818,9.244012833,-0.104186833,0.022382848,-0.011990812
1689140536734910200,0.797269166,-0.253785372,10.65180302,0.106052071,0.011990812,-0.016520673,-0.270544797,0.306457818,9.244012833,-0.104186833,0.022649311,-0.011990812
1689140536735910200,0.799663365,-0.253785372,10.65180302,0.106318533,0.011990812,-0.016520673,-0.272938997,0.304063618,9.244012833,-0.104186833,0.022649311,-0.011990812
1689140536736910200,0.799663365,-0.253785372,10.65419769,0.106318533,0.011990812,-0.016520673,-0.275333196,0.304063618,9.244012833,-0.104186833,0.022649311,-0.011990812
1689140536737910200,0.797269166,-0.253785372,10.65419769,0.106052071,0.011990812,-0.016520673,-0.275333196,0.304063618,9.246406555,-0.104186833,0.022649311,-0.011990812
1689140536738910200,0.799663365,-0.253785372,10.65180302,0.106052071,0.011990812,-0.016520673,-0.272938997,0.304063618,9.246406555,-0.104186833,0.022915773,-0.011990812
1689140536739910200,0.799663365,-0.253785372,10.65419769,0.105785601,0.011990812,-0.016520673,-0.272938997,0.304063618,9.246406555,-0.104186833,0.022915773,-0.011990812
1689140536740910200,0.804451764,-0.253785372,10.65659142,0.105785601,0.011990812,-0.016254211,-0.272938997,0.301669419,9.244012833,-0.104186833,0.022915773,-0.011990812
1689140536741910200,0.809240162,-0.251391172,10.64940929,0.105785601,0.011990812,-0.016254211,-0.275333196,0.304063618,9.239224434,-0.103920363,0.022649311,-0.011990812
1689140536742910200,0.809240162,-0.253785372,10.64701462,0.105785601,0.011990812,-0.016520673,-0.272938997,0.304063618,9.234436035,-0.103920363,0.022649311,-0.012257273
1689140536743910200,0.806845963,-0.253785372,10.64940929,0.105785601,0.011990812,-0.016520673,-0.272938997,0.304063618,9.241618156,-0.103920363,0.022649311,-0.012257273
1689140536744910200,0.806845963,-0.248996973,10.65419769,0.106052071,0.011990812,-0.016520673,-0.272938997,0.304063618,9.241618156,-0.104186833,0.022915773,-0.012523737
1689140536745910200,0.809240162,-0.251391172,10.65659142,0.105785601,0.011990812,-0.016254211,-0.272938997,0.304063618,9.239224434,-0.104186833,0.022915773,-0.012257273
1689140536806875100,0.794874966,-0.253785372,10.6350441,0.106318533,0.011724349,-0.016520673,-0.268150598,0.313640416,9.239224434,-0.104186833,0.022116385,-0.011990812
1689140536807875100,0.792480767,-0.248996973,10.6350441,0.106052071,0.011724349,-0.016254211,-0.270544797,0.316034615,9.241618156,-0.104186833,0.022116385,-0.011990812
1689140536808875100,0.790086567,-0.248996973,10.6350441,0.105785601,0.011724349,-0.016520673,-0.270544797,0.316034615,9.244012833,-0.104186833,0.022116385,-0.011990812
1689140536809875100,0.792480767,-0.248996973,10.64222622,0.105785601,0.011724349,-0.016254211,-0.268150598,0.316034615,9.248801231,-0.104186833,0.022116385,-0.011724349
1689140536810875100,0.792480767,-0.248996973,10.63743782,0.105785601,0.011457887,-0.016254211,-0.268150598,0.316034615,9.248801231,-0.104186833,0.022116385,-0.011724349
1689140536811875100,0.794874966,-0.251391172,10.63743782,0.105785601,0.011457887,-0.016254211,-0.268150598,0.318428814,9.248801231,-0.104186833,0.022382848,-0.011724349
1689140536812875100,0.792480767,-0.251391172,10.6398325,0.105785601,0.011457887,-0.016520673,-0.265756398,0.318428814,9.251194954,-0.104186833,0.022116385,-0.011724349
1689140536813875100,0.792480767,-0.251391172,10.6398325,0.106052071,0.011724349,-0.016520673,-0.265756398,0.313640416,9.251194954,-0.104453288,0.022116385,-0.011724349
1689140536814875100,0.792480767,-0.253785372,10.64222622,0.106052071,0.011724349,-0.016520673,-0.265756398,0.313640416,9.248801231,-0.104453288,0.022116385,-0.011724349
1689140536815875100,0.794874966,-0.253785372,10.6398325,0.106052071,0.011990812,-0.016254211,-0.265756398,0.313640416,9.251194954,-0.104453288,0.022382848,-0.011724349
1689140536816875100,0.797269166,-0.256179571,10.6446209,0.106052071,0.011990812,-0.016254211,-0.268150598,0.313640416,9.255983353,-0.104186833,0.022382848,-0.011724349
1689140536817875100,0.794874966,-0.253785372,10.6446209,0.106052071,0.011990812,-0.016254211,-0.268150598,0.316034615,9.255983353,-0.104453288,0.022382848,-0.011724349
1689140536818875100,0.797269166,-0.253785372,10.6446209,0.106052071,0.011990812,-0.016254211,-0.268150598,0.316034615,9.255983353,-0.104453288,0.022382848,-0.011990812
1689140536819875100,0.797269166,-0.253785372,10.64701462,0.106052071,0.011990812,-0.016254211,-0.270544797,0.318428814,9.251194954,-0.104719758,0.022382848,-0.011990812
1689140536820875100,0.797269166,-0.251391172,10.65180302,0.105785601,0.011990812,-0.016254211,-0.268150598,0.318428814,9.251194954,-0.104453288,0.022382848,-0.011990812
1689140536877832400,0.802057564,-0.251391172,10.65659142,0.105785601,0.011457887,-0.016520673,-0.272938997,0.308852017,9.248801231,-0.104453288,0.022382848,-0.011724349
1689140536878832400,0.804451764,-0.256179571,10.65659142,0.106052071,0.011457887,-0.016787136,-0.272938997,0.308852017,9.246406555,-0.104453288,0.022649311,-0.011990812
1689140536879832400,0.806845963,-0.258573771,10.65419769,0.106052071,0.011457887,-0.016787136,-0.272938997,0.308852017,9.25358963,-0.104453288,0.022649311,-0.011990812
1689140536880832400,0.804451764,-0.256179571,10.65659142,0.106052071,0.011191424,-0.016520673,-0.270544797,0.308852017,9.255983353,-0.104453288,0.022649311,-0.011990812
1689140536881832400,0.802057564,-0.253785372,10.65659142,0.106318533,0.011457887,-0.016520673,-0.270544797,0.306457818,9.255983353,-0.104453288,0.022382848,-0.011990812
1689140536882832400,0.802057564,-0.253785372,10.65898609,0.106318533,0.011457887,-0.016520673,-0.270544797,0.306457818,9.251194954,-0.104453288,0.022382848,-0.011990812
1689140536883832400,0.802057564,-0.258573771,10.65659142,0.106052071,0.011457887,-0.016520673,-0.268150598,0.308852017,9.248801231,-0.104453288,0.022116385,-0.011990812
1689140536884832400,0.806845963,-0.256179571,10.65419769,0.106052071,0.011457887,-0.016520673,-0.268150598,0.306457818,9.246406555,-0.104453288,0.022116385,-0.011990812
1689140536885832400,0.806845963,-0.256179571,10.65898609,0.106318533,0.011724349,-0.016520673,-0.270544797,0.304063618,9.244012833,-0.104186833,0.022116385,-0.012257273
1689140536886832400,0.806845963,-0.256179571,10.65659142,0.106318533,0.011990812,-0.016520673,-0.270544797,0.304063618,9.244012833,-0.104186833,0.022116385,-0.012257273
1689140536887832400,0.804451764,-0.256179571,10.65419769,0.106318533,0.011990812,-0.016520673,-0.270544797,0.304063618,9.241618156,-0.104186833,0.022116385,-0.011990812
1689140536888832400,0.804451764,-0.256179571,10.65180302,0.106318533,0.011990812,-0.016520673,-0.265756398,0.306457818,9.239224434,-0.104186833,0.022116385,-0.011990812
1689140536889832400,0.806845963,-0.256179571,10.65180302,0.106052071,0.011724349,-0.016520673,-0.270544797,0.306457818,9.241618156,-0.104186833,0.021849923,-0.011990812
1689140536890832400,0.809240162,-0.256179571,10.64701462,0.106052071,0.011724349,-0.016520673,-0.270544797,0.308852017,9.244012833,-0.104453288,0.022116385,-0.011724349
1689140536891832400,0.814028561,-0.258573771,10.6446209,0.106052071,0.011990812,-0.016520673,-0.272938997,0.308852017,9.244012833,-0.104453288,0.022382848,-0.011724349
1689140536972864400,0.802057564,-0.258573771,10.65419769,0.106318533,0.011990812,-0.016787136,-0.270544797,0.306457818,9.241618156,-0.104186833,0.022649311,-0.012257273
1689140536973864400,0.804451764,-0.256179571,10.65898609,0.106318533,0.011990812,-0.016520673,-0.270544797,0.306457818,9.239224434,-0.104186833,0.022649311,-0.012257273
1689140536974864400,0.802057564,-0.253785372,10.66377449,0.106052071,0.011724349,-0.016520673,-0.272938997,0.308852017,9.241618156,-0.104186833,0.022649311,-0.011990812
1689140536975864400,0.802057564,-0.253785372,10.66616821,0.106052071,0.011990812,-0.016254211,-0.270544797,0.306457818,9.239224434,-0.104186833,0.022649311,-0.011990812
1689140536976864400,0.802057564,-0.256179571,10.66377449,0.106052071,0.011990812,-0.016254211,-0.268150598,0.306457818,9.239224434,-0.104186833,0.022649311,-0.011990812
1689140536977864400,0.806845963,-0.251391172,10.66377449,0.106052071,0.011990812,-0.016520673,-0.270544797,0.304063618,9.236829758,-0.104453288,0.022649311,-0.011990812
1689140536978864400,0.809240162,-0.251391172,10.66377449,0.106052071,0.011990812,-0.016787136,-0.270544797,0.304063618,9.236829758,-0.104453288,0.022649311,-0.012257273
1689140536979864400,0.809240162,-0.253785372,10.66137981,0.106318533,0.011990812,-0.016787136,-0.270544797,0.304063618,9.241618156,-0.104186833,0.022649311,-0.012257273
1689140536980864400,0.809240162,-0.258573771,10.65898609,0.106318533,0.011990812,-0.016520673,-0.270544797,0.304063618,9.241618156,-0.104186833,0.022649311,-0.011990812
1689140536981864400,0.811634362,-0.260968,10.65659142,0.106318533,0.011990812,-0.016520673,-0.270544797,0.306457818,9.241618156,-0.104186833,0.022649311,-0.011990812
1689140536982864400,0.811634362,-0.263362199,10.65419769,0.106052071,0.011990812,-0.016254211,-0.268150598,0.306457818,9.246406555,-0.104186833,0.022915773,-0.011990812
1689140536983864400,0.811634362,-0.260968,10.65419769,0.106052071,0.012257273,-0.016254211,-0.268150598,0.308852017,9.246406555,-0.104186833,0.022915773,-0.012257273
1689140536984864400,0.814028561,-0.263362199,10.64940929,0.106052071,0.011990812,-0.016254211,-0.270544797,0.306457818,9.246406555,-0.104186833,0.022915773,-0.012257273
1689140536985864400,0.814028561,-0.263362199,10.6446209,0.106052071,0.011990812,-0.016254211,-0.275333196,0.306457818,9.244012833,-0.104186833,0.022915773,-0.012257273
1689140536986864400,0.814028561,-0.263362199,10.63743782,0.106052071,0.012257273,-0.016254211,-0.270544797,0.304063618,9.244012833,-0.104186833,0.022649311,-0.012257273
1689140537066523600,0.799663365,-0.246602774,10.6350441,0.106052071,0.011457887,-0.016520673,-0.270544797,0.313640416,9.229647636,-0.103920363,0.021849923,-0.011724349
1689140537067523600,0.797269166,-0.246602774,10.6350441,0.106052071,0.011457887,-0.016520673,-0.272938997,0.313640416,9.232041359,-0.103920363,0.021849923,-0.011990812
1689140537068523600,0.794874966,-0.246602774,10.63743782,0.106052071,0.011457887,-0.016520673,-0.272938997,0.313640416,9.232041359,-0.104186833,0.021849923,-0.012257273
1689140537069523600,0.792480767,-0.246602774,10.6398325,0.105785601,0.011457887,-0.016520673,-0.275333196,0.313640416,9.234436035,-0.104186833,0.021849923,-0.012257273
1689140537070523600,0.792480767,-0.246602774,10.63743782,0.106052071,0.011724349,-0.016520673,-0.275333196,0.311246216,9.236829758,-0.104186833,0.021849923,-0.012257273
1689140537071523600,0.792480767,-0.246602774,10.6398325,0.106052071,0.011724349,-0.016520673,-0.275333196,0.311246216,9.241618156,-0.103920363,0.021849923,-0.011990812
1689140537072523600,0.794874966,-0.246602774,10.64222622,0.106052071,0.011724349,-0.016254211,-0.275333196,0.311246216,9.244012833,-0.103920363,0.022116385,-0.012257273
1689140537073523600,0.794874966,-0.248996973,10.63743782,0.106052071,0.011990812,-0.016520673,-0.275333196,0.311246216,9.244012833,-0.103920363,0.022116385,-0.012257273
1689140537074523600,0.797269166,-0.248996973,10.6398325,0.106052071,0.011990812,-0.016520673,-0.275333196,0.313640416,9.244012833,-0.103920363,0.021849923,-0.012257273
1689140537075523600,0.797269166,-0.248996973,10.6398325,0.106052071,0.011724349,-0.016520673,-0.277727395,0.311246216,9.244012833,-0.103920363,0.021849923,-0.012257273
1689140537076523600,0.802057564,-0.248996973,10.6398325,0.106052071,0.011990812,-0.016520673,-0.275333196,0.313640416,9.241618156,-0.103653908,0.021849923,-0.012257273
1689140537077523600,0.806845963,-0.248996973,10.6350441,0.106318533,0.011724349,-0.016520673,-0.275333196,0.311246216,9.239224434,-0.103920363,0.022116385,-0.012257273
1689140537078523600,0.804451764,-0.248996973,10.63743782,0.106318533,0.011724349,-0.016520673,-0.272938997,0.313640416,9.239224434,-0.103920363,0.022116385,-0.012257273
1689140537079523600,0.799663365,-0.248996973,10.6446209,0.106318533,0.011457887,-0.016520673,-0.270544797,0.313640416,9.239224434,-0.103920363,0.022116385,-0.012257273
1689140537080523600,0.797269166,-0.248996973,10.64701462,0.106318533,0.011724349,-0.016520673,-0.270544797,0.313640416,9.236829758,-0.103920363,0.022116385,-0.012257273
1689140537135483400,0.809240162,-0.253785372,10.6446209,0.106052071,0.012257273,-0.016254211,-0.277727395,0.311246216,9.25358963,-0.104453288,0.022116385,-0.011724349
1689140537136483400,0.809240162,-0.256179571,10.64940929,0.106052071,0.012257273,-0.016254211,-0.268150598,0.311246216,9.239224434,-0.104453288,0.022382848,-0.011990812
1689140537137483400,0.802057564,-0.258573771,10.65180302,0.106052071,0.012523737,-0.016254211,-0.268150598,0.308852017,9.236829758,-0.104453288,0.022382848,-0.011990812
1689140537138483400,0.802057564,-0.258573771,10.64940929,0.106318533,0.012523737,-0.016254211,-0.268150598,0.311246216,9.239224434,-0.104453288,0.022382848,-0.011724349
1689140537139483400,0.802057564,-0.258573771,10.64940929,0.106318533,0.012257273,-0.016254211,-0.268150598,0.313640416,9.236829758,-0.104719758,0.022649311,-0.011724349
1689140537140483400,0.809240162,-0.258573771,10.64940929,0.106052071,0.012257273,-0.016254211,-0.265756398,0.313640416,9.236829758,-0.104719758,0.022649311,-0.011990812
1689140537141483400,0.809240162,-0.260968,10.64701462,0.106318533,0.012257273,-0.016254211,-0.263362199,0.313640416,9.241618156,-0.104719758,0.022649311,-0.011724349
1689140537142483400,0.809240162,-0.260968,10.64222622,0.106318533,0.011990812,-0.016254211,-0.265756398,0.313640416,9.244012833,-0.104986221,0.022649311,-0.011724349
1689140537143483400,0.809240162,-0.260968,10.6398325,0.106318533,0.012257273,-0.016254211,-0.263362199,0.313640416,9.239224434,-0.104986221,0.022649311,-0.011724349
1689140537144483400,0.806845963,-0.260968,10.6398325,0.106318533,0.012257273,-0.016254211,-0.277727395,0.311246216,9.248801231,-0.104986221,0.022382848,-0.011990812
1689140537145483400,0.806845963,-0.258573771,10.6446209,0.106318533,0.012257273,-0.016254211,-0.277727395,0.313640416,9.251194954,-0.104719758,0.022649311,-0.011990812
1689140537146483400,0.804451764,-0.258573771,10.64701462,0.106318533,0.012257273,-0.016520673,-0.277727395,0.311246216,9.246406555,-0.104719758,0.022649311,-0.011990812
1689140537147483400,0.806845963,-0.258573771,10.64222622,0.106318533,0.012257273,-0.016520673,-0.280121595,0.308852017,9.251194954,-0.104453288,0.022382848,-0.012257273
1689140537148483400,0.804451764,-0.258573771,10.64222622,0.106318533,0.012257273,-0.016254211,-0.282515794,0.306457818,9.251194954,-0.104719758,0.022382848,-0.012257273
