,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
1,1693677512638727400,1.242590666,0.430956304,10.27950478,-0.062751912,-0.001998469,-0.009459418,-40,45,91,13,-2
2,1693677512639727400,1.242590666,0.433350503,10.28549004,-0.062751912,-0.001998469,-0.009459418,-20,49,90,13,-2
3,1693677512640727400,1.242590666,0.434547603,10.28668785,-0.06261868,-0.001998469,-0.009459418,-12,53,91,13,0
4,1693677512641727400,1.242590666,0.432153404,10.28549004,-0.062485453,-0.001998469,-0.009459418,-19,37,85,8,-2
0,1693677512690697100,1.259350061,0.435744703,10.28668785,-0.063284837,-0.002664625,-0.009192956,-10,43,90,10,-4
1,1693677512691697100,1.260547161,0.433350503,10.29267311,-0.063284837,-0.002797856,-0.009059724,-20,51,89,13,-8
2,1693677512692697100,1.255758762,0.435744703,10.29506683,-0.063284837,-0.002664625,-0.009326187,-22,51,90,11,-2
3,1693677512693697100,1.256955862,0.436941803,10.29865837,-0.063284837,-0.002664625,-0.009326187,-16,42,90,15,0
4,1693677512694697100,1.258152962,0.435744703,10.29865837,-0.063151613,-0.002797856,-0.009459418,-16,47,90,10,0
0,1693677512753660800,1.250970364,0.442927301,10.27471638,-0.062352221,-0.0021317,-0.009192956,-18,41,92,13,-1
1,1693677512754660800,1.250970364,0.44532153,10.27232265,-0.062218986,-0.0021317,-0.009326187,-19,46,90,9,-3
2,1693677512755660800,1.248576164,0.44532153,10.27950478,-0.062352221,-0.002264931,-0.009192956,-23,50,88,13,-2
3,1693677512756660800,1.248576164,0.444124401,10.28070164,-0.062485453,-0.002264931,-0.009192956,-21,46,91,16,-2
4,1693677512757660800,1.249773264,0.44651863,10.27830791,-0.06261868,-0.002264931,-0.009059724,-20,50,90,8,-3
0,1693677512810629300,1.253364563,0.436941803,10.28309631,-0.06261868,-0.0021317,-0.009326187,-20,50,91,10,-2
1,1693677512811629300,1.252167463,0.434547603,10.28429317,-0.06261868,-0.001865237,-0.009326187,-17,57,90,11,-2
2,1693677512812629300,1.250970364,0.433350503,10.28549004,-0.062751912,-0.001865237,-0.009326187,-23,49,91,13,-3
3,1693677512813629300,1.247379065,0.436941803,10.29027843,-0.06261868,-0.001865237,-0.009326187,-17,54,91,8,-1
4,1693677512814629300,1.247379065,0.436941803,10.29386997,-0.06261868,-0.001732006,-0.009459418,-15,48,91,10,-3
0,1693677512948549200,1.253364563,0.433350503,10.28309631,-0.062885143,-0.001732006,-0.008926493,-20,47,84,10,-1
1,1693677512949549200,1.252167463,0.436941803,10.27830791,-0.062885143,-0.001732006,-0.008926493,-17,49,90,13,-1
2,1693677512950549200,1.254561663,0.436941803,10.27950478,-0.062885143,-0.001598775,-0.008926493,-17,55,90,15,1
3,1693677512951549200,1.256955862,0.433350503,10.27830791,-0.063018374,-0.001199081,-0.009059724,-19,45,86,13,-5
4,1693677512952549200,1.258152962,0.433350503,10.27950478,-0.063151613,-0.001199081,-0.009059724,-19,49,87,10,-1
0,1693677512976533700,1.247379065,0.434547603,10.28070164,-0.062751912,-0.001865237,-0.009059724,-22,41,90,10,-2
1,1693677512977533700,1.248576164,0.435744703,10.28189945,-0.062751912,-0.001865237,-0.009192956,-18,47,90,12,-2
2,1693677512978533700,1.247379065,0.439336002,10.28309631,-0.062885143,-0.001732006,-0.008926493,-14,47,90,14,1
3,1693677512979533700,1.249773264,0.440533102,10.28309631,-0.062885143,-0.001598775,-0.008793262,-16,41,90,13,-2
4,1693677512980533700,1.249773264,0.442927301,10.28309631,-0.062751912,-0.001732006,-0.008793262,-20,45,90,13,-3
0,1693677513038501300,1.249773264,0.441730201,10.27830791,-0.062352221,-0.001998469,-0.009326187,-12,48,90,13,3
1,1693677513039501300,1.246181965,0.442927301,10.28309631,-0.062485453,-0.001732006,-0.009192956,-19,51,90,13,0
2,1693677513040501300,1.244984865,0.440533102,10.28309631,-0.062352221,-0.001998469,-0.009192956,-8,43,89,11,3
3,1693677513041501300,1.246181965,0.440533102,10.28189945,-0.062218986,-0.001998469,-0.009192956,-16,46,93,15,-2
4,1693677513042501300,1.247379065,0.442927301,10.27830791,-0.062218986,-0.001865237,-0.009192956,-14,48,90,12,-1
0,1693677513080473500,1.247379065,0.439336002,10.29147625,-0.063018374,-0.001865237,-0.008926493,-15,50,91,15,0
1,1693677513081473500,1.246181965,0.440533102,10.29386997,-0.063018374,-0.001998469,-0.009059724,-14,53,91,16,3
2,1693677513082473500,1.243787766,0.44532153,10.29267311,-0.063018374,-0.001865237,-0.009059724,-16,47,89,10,-2
3,1693677513083473500,1.243787766,0.444124401,10.28788471,-0.063018374,-0.001865237,-0.009192956,-18,47,91,16,1
4,1693677513084473500,1.247379065,0.44651863,10.28668785,-0.063018374,-0.001998469,-0.009192956,-16,39,90,13,-2
0,1693677513173420400,1.241393566,0.435744703,10.28549004,-0.062885143,-0.0021317,-0.009459418,-13,53,91,14,17
1,1693677513174420400,1.240196466,0.434547603,10.28549004,-0.062885143,-0.0021317,-0.009459418,-15,50,99,13,5
2,1693677513175420400,1.240196466,0.435744703,10.28908157,-0.062885143,-0.001998469,-0.009592649,-16,55,90,7,-2
3,1693677513176420400,1.240196466,0.435744703,10.28788471,-0.063018374,-0.001865237,-0.009592649,-18,51,90,13,1
4,1693677513177420400,1.240196466,0.435744703,10.28788471,-0.063151613,-0.001998469,-0.009725881,-16,49,90,13,-1
0,1693677513226390000,1.252167463,0.440533102,10.25915432,-0.06261868,-0.002264931,-0.009059724,-21,48,90,13,2
1,1693677513227390000,1.250970364,0.439336002,10.26513958,-0.06261868,-0.002531394,-0.009059724,-11,75,91,15,0
2,1693677513228390000,1.247379065,0.441730201,10.26992798,-0.062751912,-0.002398162,-0.009059724,-16,48,91,12,1
3,1693677513229390000,1.247379065,0.442927301,10.27471638,-0.062885143,-0.002398162,-0.008926493,-15,53,95,13,0
4,1693677513230390000,1.246181965,0.439336002,10.27112484,-0.063018374,-0.002398162,-0.008926493,-18,47,89,13,-2
0,1693677513313340400,1.243787766,0.440533102,10.27232265,-0.062885143,-0.002264931,-0.008926493,-19,48,91,8,-2
1,1693677513314340400,1.243787766,0.440533102,10.27591324,-0.062885143,-0.002264931,-0.009059724,-10,51,91,14,1
2,1693677513315340400,1.244984865,0.441730201,10.27351952,-0.062885143,-0.002264931,-0.008926493,-17,50,90,10,-2
3,1693677513316340400,1.247379065,0.441730201,10.27232265,-0.062885143,-0.002264931,-0.008926493,-16,49,88,12,-3
4,1693677513317340400,1.247379065,0.444124401,10.27112484,-0.063018374,-0.0021317,-0.008926493,-15,46,90,13,-1
0,1693677513346321600,1.241393566,0.436941803,10.27471638,-0.063018374,-0.0021317,-0.009192956,-15,37,95,13,3
1,1693677513347321600,1.241393566,0.435744703,10.27471638,-0.062885143,-0.0021317,-0.009059724,-17,48,90,16,3
2,1693677513348321600,1.242590666,0.434547603,10.27471638,-0.062751912,-0.0021317,-0.009192956,-15,46,90,13,-2
3,1693677513349321600,1.243787766,0.428562105,10.27950478,-0.06261868,-0.002264931,-0.009326187,-23,46,91,13,-5
4,1693677513350321600,1.241393566,0.427365005,10.28189945,-0.062352221,-0.002398162,-0.009459418,-15,43,97,13,-2
0,1693677513427275100,1.250970364,0.433350503,10.26873112,-0.062218986,-0.002531394,-0.008926493,-16,53,100,18,0
1,1693677513428275100,1.253364563,0.430956304,10.26753426,-0.062352221,-0.002531394,-0.008793262,-15,50,89,13,-1
2,1693677513429275100,1.255758762,0.432153404,10.26873112,-0.062352221,-0.002398162,-0.008793262,-14,51,90,12,-1
3,1693677513430275100,1.255758762,0.430956304,10.26992798,-0.062352221,-0.002264931,-0.009059724,-18,45,94,13,-7
4,1693677513431275100,1.253364563,0.433350503,10.26873112,-0.062352221,-0.002264931,-0.009192956,-33,37,91,13,0
0,1693677513493237700,1.253364563,0.439336002,10.28908157,-0.06261868,-0.0021317,-0.008926493,-15,53,90,15,1
1,1693677513494237700,1.254561663,0.441730201,10.28309631,-0.06261868,-0.002264931,-0.009059724,-21,46,90,20,1
2,1693677513495237700,1.255758762,0.444124401,10.27950478,-0.062751912,-0.002398162,-0.009326187,-15,49,94,12,-2
3,1693677513496237700,1.255758762,0.442927301,10.28070164,-0.06261868,-0.002264931,-0.009326187,-20,44,90,19,-1
4,1693677513497237700,1.256955862,0.442927301,10.28429317,-0.06261868,-0.0021317,-0.009326187,-12,43,90,13,-1
0,1693677513561198200,1.248576164,0.434547603,10.27950478,-0.062352221,-0.001998469,-0.008926493,-15,46,89,16,5
1,1693677513562198200,1.248576164,0.433350503,10.28309631,-0.062085759,-0.001998469,-0.008926493,-21,47,91,13,0
2,1693677513563198200,1.249773264,0.433350503,10.28429317,-0.062085759,-0.0021317,-0.008926493,-18,49,90,12,-1
3,1693677513564198200,1.249773264,0.434547603,10.28189945,-0.061952524,-0.0021317,-0.008926493,-18,48,89,13,0
4,1693677513565198200,1.252167463,0.432153404,10.28189945,-0.061819296,-0.002264931,-0.008926493,-17,49,90,13,-1
0,1693677513622162600,1.246181965,0.436941803,10.28549004,-0.062485453,-0.001732006,-0.008926493,-18,46,92,13,3
1,1693677513623162600,1.244984865,0.435744703,10.29027843,-0.062485453,-0.001998469,-0.008926493,-18,51,90,12,-2
2,1693677513624162600,1.246181965,0.434547603,10.28908157,-0.062485453,-0.001865237,-0.009059724,-16,49,90,14,-1
3,1693677513625162600,1.250970364,0.430956304,10.28429317,-0.062485453,-0.001598775,-0.009192956,-16,50,90,12,-3
4,1693677513626162600,1.250970364,0.426167905,10.28189945,-0.06261868,-0.001598775,-0.009192956,-16,53,91,13,0
0,1693677513703117100,1.248576164,0.428562105,10.28070164,-0.063018374,-0.002264931,-0.009059724,-20,49,84,12,1
1,1693677513704117100,1.248576164,0.428562105,10.28549004,-0.063151613,-0.002264931,-0.008926493,-19,50,90,13,1
2,1693677513705117100,1.244984865,0.428562105,10.28668785,-0.063284837,-0.002398162,-0.008793262,-18,49,90,13,-2
3,1693677513706117100,1.243787766,0.430956304,10.29027843,-0.063151613,-0.0021317,-0.009059724,-11,54,89,13,-2
4,1693677513707117100,1.240196466,0.430956304,10.29626465,-0.063151613,-0.001865237,-0.009059724,-11,51,88,16,-2
0,1693677513767080100,1.241393566,0.434547603,10.27830791,-0.063284837,-0.0021317,-0.008926493,-20,48,90,25,4
1,1693677513768080100,1.247379065,0.434547603,10.27950478,-0.063284837,-0.002264931,-0.008793262,-16,49,90,11,0
2,1693677513769080100,1.246181965,0.440533102,10.28070164,-0.063284837,-0.002264931,-0.008660031,-14,49,95,6,-2
3,1693677513770080100,1.243787766,0.439336002,10.27950478,-0.063151613,-0.0021317,-0.008660031,-13,45,90,13,1
4,1693677513771080100,1.242590666,0.441730201,10.27950478,-0.063151613,-0.001998469,-0.008393568,-18,50,95,12,2
0,1693677513839041300,1.235408068,0.434547603,10.27351952,-0.06261868,-0.002264931,-0.008793262,-14,49,90,14,-2
1,1693677513840041300,1.235408068,0.434547603,10.27351952,-0.062751912,-0.0021317,-0.008793262,-15,47,92,13,-1
2,1693677513841041300,1.237802267,0.435744703,10.27591324,-0.062751912,-0.0021317,-0.008660031,-18,43,90,16,-2
3,1693677513842041300,1.237802267,0.433350503,10.27591324,-0.06261868,-0.002264931,-0.009059724,-17,45,90,13,-1
4,1693677513843041300,1.238999367,0.430956304,10.27471638,-0.062485453,-0.0021317,-0.009059724,-18,47,93,12,0
0,1693677513899005700,1.242590666,0.434547603,10.28429317,-0.063018374,-0.001998469,-0.009859112,-18,43,88,15,-2
1,1693677513900005700,1.242590666,0.434547603,10.28668785,-0.062885143,-0.001998469,-0.009859112,-14,55,91,13,0
2,1693677513901005700,1.240196466,0.435744703,10.28788471,-0.062751912,-0.001998469,-0.009725881,-23,43,90,14,-1
3,1693677513902005700,1.242590666,0.435744703,10.28788471,-0.062885143,-0.001998469,-0.009592649,-17,49,90,13,1
4,1693677513903005700,1.246181965,0.435744703,10.28429317,-0.062751912,-0.0021317,-0.009459418,-12,49,88,13,-1
0,1693677513960969500,1.238999367,0.444124401,10.27711105,-0.062352221,-0.002664625,-0.009192956,-20,53,89,14,-1
1,1693677513961969500,1.242590666,0.442927301,10.28070164,-0.06261868,-0.002531394,-0.009059724,-18,45,90,13,0
2,1693677513962969500,1.242590666,0.440533102,10.27950478,-0.062751912,-0.002531394,-0.009192956,-20,49,91,13,-1
3,1693677513963969500,1.241393566,0.441730201,10.28070164,-0.062885143,-0.002531394,-0.009059724,-19,49,93,13,-2
4,1693677513964969500,1.242590666,0.442927301,10.28429317,-0.062751912,-0.002398162,-0.009059724,-11,48,94,13,3
0,1693677514019935200,1.242590666,0.440533102,10.28429317,-0.062352221,-0.002531394,-0.009592649,-15,49,88,13,3
1,1693677514020935200,1.238999367,0.441730201,10.28309631,-0.062352221,-0.002531394,-0.009459418,-6,48,87,16,-12
2,1693677514021935200,1.238999367,0.438138902,10.28549004,-0.062352221,-0.002398162,-0.009459418,-12,52,93,16,1
3,1693677514022935200,1.240196466,0.438138902,10.28429317,-0.062218986,-0.002531394,-0.009592649,-12,50,95,18,0
4,1693677514023935200,1.241393566,0.438138902,10.28189945,-0.062352221,-0.002531394,-0.009459418,-10,51,92,12,7
0,1693677514108883700,1.244984865,0.435744703,10.28070164,-0.06261868,-0.002264931,-0.009192956,-13,46,89,8,1
1,1693677514109883700,1.244984865,0.436941803,10.28189945,-0.062485453,-0.002264931,-0.009192956,-19,48,90,12,3
2,1693677514110883700,1.243787766,0.440533102,10.28668785,-0.062485453,-0.002398162,-0.008926493,-13,44,91,13,3
3,1693677514111883700,1.240196466,0.444124401,10.28788471,-0.06261868,-0.002398162,-0.009059724,-16,57,91,20,1
4,1693677514112883700,1.241393566,0.444124401,10.28429317,-0.062751912,-0.002531394,-0.009059724,-18,55,93,13,0
0,1693677514187838300,1.249773264,0.436941803,10.27112484,-0.063151613,-0.001732006,-0.008926493,-14,47,90,13,-2
1,1693677514188838300,1.248576164,0.436941803,10.26873112,-0.062885143,-0.001865237,-0.008926493,-18,41,88,14,-2
2,1693677514189838300,1.247379065,0.436941803,10.26633644,-0.063018374,-0.001998469,-0.008926493,-17,46,92,14,4
3,1693677514190838300,1.247379065,0.436941803,10.27950478,-0.062885143,-0.001998469,-0.008793262,-17,45,90,19,1
4,1693677514191838300,1.246181965,0.439336002,10.27351952,-0.063018374,-0.0021317,-0.009059724,-16,50,88,13,0
0,1693677514223818100,1.243787766,0.439336002,10.29985619,-0.062751912,-0.002264931,-0.009192956,-15,47,90,16,3
1,1693677514224818100,1.244984865,0.438138902,10.30224991,-0.062751912,-0.002264931,-0.009059724,-19,49,87,9,-5
2,1693677514225818100,1.247379065,0.435744703,10.30224991,-0.062885143,-0.002398162,-0.009059724,-12,43,90,8,1
3,1693677514226818100,1.249773264,0.434547603,10.30224991,-0.062885143,-0.002398162,-0.008926493,-18,51,87,16,1
4,1693677514227818100,1.252167463,0.440533102,10.30224991,-0.062885143,-0.002264931,-0.009059724,-7,51,100,18,0
0,1693677514305771400,1.259350061,0.444124401,10.27232265,-0.062218986,-0.002398162,-0.009326187,-24,49,90,10,0
1,1693677514306771400,1.260547161,0.442927301,10.27591324,-0.062218986,-0.002398162,-0.009059724,-16,52,90,13,-1
2,1693677514307771400,1.259350061,0.444124401,10.27830791,-0.062218986,-0.002398162,-0.009326187,-16,43,91,13,-1
3,1693677514308771400,1.259350061,0.442927301,10.27591324,-0.062218986,-0.002264931,-0.009192956,-14,42,93,13,3
4,1693677514309771400,1.260547161,0.44532153,10.27591324,-0.062085759,-0.002264931,-0.009192956,-15,47,90,13,-2
0,1693677514375732200,1.252167463,0.430956304,10.27112484,-0.062885143,-0.002398162,-0.009326187,-22,47,92,13,-2
1,1693677514376732200,1.249773264,0.428562105,10.27351952,-0.062885143,-0.002264931,-0.009326187,-15,55,91,12,3
2,1693677514377732200,1.249773264,0.429759204,10.27232265,-0.063018374,-0.0021317,-0.009192956,-15,57,92,13,1
3,1693677514378732200,1.250970364,0.432153404,10.27232265,-0.063018374,-0.0021317,-0.009059724,-12,49,96,16,3
4,1693677514379732200,1.249773264,0.433350503,10.27112484,-0.063018374,-0.0021317,-0.009192956,-14,49,90,13,-4
0,1693677514438694800,1.246181965,0.444124401,10.27950478,-0.063018374,-0.001998469,-0.009326187,-18,49,89,19,-2
1,1693677514439694800,1.246181965,0.444124401,10.28189945,-0.063151613,-0.001865237,-0.009592649,-17,49,90,14,1
2,1693677514440694800,1.250970364,0.44651863,10.28429317,-0.063018374,-0.001732006,-0.009592649,-13,49,90,13,3
3,1693677514441694800,1.252167463,0.44532153,10.28549004,-0.063018374,-0.001732006,-0.009592649,-28,51,91,12,2
4,1693677514442694800,1.248576164,0.44532153,10.28549004,-0.062885143,-0.001732006,-0.009592649,-16,41,90,13,0
0,1693677514498660900,1.243787766,0.426167905,10.28309631,-0.062218986,-0.001998469,-0.009059724,-12,43,89,9,1
1,1693677514499660900,1.246181965,0.423773706,10.27950478,-0.062218986,-0.001865237,-0.009059724,-18,47,90,7,1
2,1693677514500660900,1.242590666,0.422576606,10.27950478,-0.062218986,-0.001998469,-0.009192956,-16,42,91,13,-1
3,1693677514501660900,1.244984865,0.421379507,10.28189945,-0.062085759,-0.0021317,-0.009326187,-15,50,89,18,1
4,1693677514502660900,1.244984865,0.422576606,10.28189945,-0.062218986,-0.0021317,-0.009326187,-16,43,91,13,-2
0,1693677514564622300,1.253364563,0.426167905,10.28070164,-0.062218986,-0.0021317,-0.008526799,-14,50,90,13,-2
1,1693677514565622300,1.252167463,0.426167905,10.27711105,-0.062352221,-0.0021317,-0.008526799,-16,53,92,13,0
2,1693677514566622300,1.250970364,0.424970806,10.27830791,-0.062352221,-0.002264931,-0.008526799,-14,53,90,18,0
3,1693677514567622300,1.249773264,0.427365005,10.28070164,-0.062485453,-0.002264931,-0.008393568,-16,49,90,13,-2
4,1693677514568622300,1.250970364,0.430956304,10.27950478,-0.062485453,-0.0021317,-0.008393568,-20,49,90,14,1
0,1693677514627586700,1.244984865,0.426167905,10.27711105,-0.062885143,-0.001998469,-0.008793262,-16,43,90,13,0
1,1693677514628586700,1.244984865,0.427365005,10.27351952,-0.062751912,-0.001998469,-0.008793262,-16,49,90,10,-3
2,1693677514629586700,1.248576164,0.429759204,10.27711105,-0.063018374,-0.0021317,-0.008926493,-12,51,93,13,3
3,1693677514630586700,1.249773264,0.429759204,10.27950478,-0.063151613,-0.002264931,-0.009192956,-19,53,91,20,1
4,1693677514631586700,1.248576164,0.430956304,10.27830791,-0.063018374,-0.0021317,-0.009059724,-12,46,90,13,-1
0,1693677514713537500,1.253364563,0.44651863,10.28549004,-0.062885143,-0.001998469,-0.009326187,-22,51,90,16,-5
1,1693677514714537500,1.253364563,0.447715729,10.29147625,-0.062751912,-0.0021317,-0.009592649,-14,49,90,13,-2
2,1693677514715537500,1.254561663,0.447715729,10.29386997,-0.062751912,-0.002264931,-0.009459418,-15,53,90,13,1
3,1693677514716537500,1.249773264,0.441730201,10.29386997,-0.062751912,-0.002264931,-0.009459418,-16,55,90,2,3
4,1693677514717537500,1.248576164,0.440533102,10.29147625,-0.06261868,-0.002264931,-0.009326187,-17,49,90,13,1
0,1693677514775502000,1.250970364,0.440533102,10.28070164,-0.06261868,-0.001998469,-0.009592649,-16,54,85,8,-9
1,1693677514776502000,1.250970364,0.438138902,10.28070164,-0.062751912,-0.001998469,-0.009326187,-16,49,90,13,-2
2,1693677514777502000,1.248576164,0.438138902,10.28309631,-0.062885143,-0.001865237,-0.009459418,-15,43,95,20,-9
3,1693677514778502000,1.246181965,0.438138902,10.27950478,-0.062751912,-0.0021317,-0.009459418,-17,51,93,13,2
4,1693677514779502000,1.249773264,0.438138902,10.27711105,-0.062885143,-0.001998469,-0.009326187,-18,48,89,14,-3
0,1693677514825474200,1.240196466,0.44651863,10.27950478,-0.062751912,-0.002264931,-0.009326187,-17,57,95,13,1
1,1693677514826474200,1.238999367,0.447715729,10.28070164,-0.062885143,-0.0021317,-0.009326187,-19,49,90,11,3
2,1693677514827474200,1.242590666,0.44651863,10.27950478,-0.062885143,-0.001998469,-0.009192956,-16,46,90,11,-5
3,1693677514828474200,1.242590666,0.44532153,10.27950478,-0.062885143,-0.0021317,-0.009326187,-16,47,89,13,-1
4,1693677514829474200,1.238999367,0.441730201,10.27830791,-0.062751912,-0.001998469,-0.009192956,-20,45,87,12,-1
0,1693677514910424200,1.242590666,0.434547603,10.27112484,-0.061819296,-0.002264931,-0.009192956,-14,51,90,13,0
1,1693677514911424200,1.241393566,0.435744703,10.27351952,-0.061952524,-0.0021317,-0.009192956,-15,51,92,10,4
2,1693677514912424200,1.241393566,0.440533102,10.27351952,-0.061952524,-0.0021317,-0.009326187,-15,57,90,13,3
3,1693677514913424200,1.242590666,0.435744703,10.26873112,-0.061819296,-0.0021317,-0.009192956,-15,43,89,11,-1
4,1693677514914424200,1.241393566,0.434547603,10.26873112,-0.061819296,-0.002264931,-0.009059724,-24,50,90,13,1
0,1693677514973388500,1.250970364,0.435744703,10.28549004,-0.062218986,-0.002264931,-0.009592649,-17,50,95,13,-2
1,1693677514974388500,1.253364563,0.438138902,10.28309631,-0.062218986,-0.002264931,-0.009592649,-17,50,93,16,-2
2,1693677514975388500,1.253364563,0.435744703,10.27830791,-0.062218986,-0.002398162,-0.009592649,-18,43,99,20,2
3,1693677514976388500,1.253364563,0.433350503,10.27950478,-0.062085759,-0.002264931,-0.009459418,-19,47,91,13,-1
4,1693677514977388500,1.253364563,0.433350503,10.27591324,-0.062218986,-0.0021317,-0.009326187,-20,46,91,17,-1
0,1693677515132298100,1.253364563,0.440533102,10.29147625,-0.063018374,-0.001998469,-0.009326187,-18,47,91,13,2
1,1693677515133298100,1.256955862,0.440533102,10.29386997,-0.063018374,-0.0021317,-0.009192956,-8,50,90,15,1
2,1693677515134298100,1.256955862,0.444124401,10.29027843,-0.062885143,-0.0021317,-0.009059724,-23,49,90,13,-2
3,1693677515135298100,1.255758762,0.44532153,10.29386997,-0.062751912,-0.0021317,-0.009192956,-14,46,88,13,-1
4,1693677515136298100,1.254561663,0.442927301,10.29386997,-0.062885143,-0.002264931,-0.009192956,-12,42,90,10,-1
0,1693677515159282100,1.248576164,0.424970806,10.27830791,-0.06261868,-0.002398162,-0.009192956,6,78,116,35,23
1,1693677515160282100,1.244984865,0.423773706,10.27950478,-0.062751912,-0.002398162,-0.009192956,8,70,116,13,4
2,1693677515161282100,1.237802267,0.423773706,10.27830791,-0.062751912,-0.002531394,-0.009192956,-15,42,90,13,13
3,1693677515162282100,1.235408068,0.423773706,10.27950478,-0.062885143,-0.002797856,-0.009326187,-17,52,90,13,-1
4,1693677515163282100,1.236605167,0.426167905,10.28070164,-0.062885143,-0.002797856,-0.009459418,-18,51,89,12,11
0,1693677515187266100,1.238999367,0.441730201,10.28070164,-0.062885143,-0.001998469,-0.009192956,-19,49,90,12,1
1,1693677515188266100,1.240196466,0.442927301,10.28189945,-0.062751912,-0.0021317,-0.009192956,-8,49,90,12,0
2,1693677515189266100,1.246181965,0.439336002,10.28788471,-0.062751912,-0.0021317,-0.009326187,-17,49,90,12,-3
3,1693677515190266100,1.243787766,0.440533102,10.28908157,-0.062751912,-0.0021317,-0.009192956,-30,51,89,8,-2
4,1693677515191266100,1.241393566,0.44532153,10.29386997,-0.062751912,-0.0021317,-0.009059724,-18,46,86,14,0
0,1693677515250230000,1.246181965,0.439336002,10.28309631,-0.062751912,-0.002531394,-0.009326187,-23,52,91,13,-1
1,1693677515251230000,1.249773264,0.439336002,10.28309631,-0.062885143,-0.002398162,-0.009326187,-19,57,90,14,-1
2,1693677515252230000,1.250970364,0.439336002,10.28309631,-0.062885143,-0.002531394,-0.009459418,-16,53,90,12,1
3,1693677515253230000,1.253364563,0.440533102,10.28309631,-0.062885143,-0.002398162,-0.009326187,-6,35,92,13,-2
4,1693677515254230000,1.250970364,0.440533102,10.28309631,-0.063018374,-0.002531394,-0.009459418,-11,47,89,12,6
0,1693677515309196400,1.247379065,0.444124401,10.27232265,-0.063284837,-0.002264931,-0.009059724,-16,45,95,14,-4
1,1693677515310196400,1.244984865,0.441730201,10.27112484,-0.063151613,-0.001998469,-0.009059724,-16,53,90,13,-1
2,1693677515311196400,1.244984865,0.438138902,10.26873112,-0.063151613,-0.001998469,-0.008926493,-21,44,90,13,-3
3,1693677515312196400,1.246181965,0.440533102,10.27591324,-0.063151613,-0.001865237,-0.008926493,-14,43,88,-1,7
4,1693677515313196400,1.249773264,0.440533102,10.27591324,-0.063018374,-0.001865237,-0.009192956,-18,53,90,13,1
0,1693677515395146300,1.238999367,0.442927301,10.28189945,-0.062485453,-0.002264931,-0.009592649,-11,52,92,18,2
1,1693677515396146300,1.241393566,0.440533102,10.27950478,-0.062485453,-0.002264931,-0.009592649,-20,45,89,16,1
2,1693677515397146300,1.241393566,0.435744703,10.28070164,-0.062352221,-0.002264931,-0.009459418,-18,55,89,10,3
3,1693677515398146300,1.242590666,0.434547603,10.27591324,-0.062218986,-0.002264931,-0.009592649,-17,43,90,14,-2
4,1693677515399146300,1.243787766,0.434547603,10.28070164,-0.062085759,-0.002264931,-0.009459418,-14,52,90,16,1
0,1693677515435124000,1.249773264,0.428562105,10.26753426,-0.062885143,-0.002264931,-0.009326187,-12,48,91,13,-2
1,1693677515436124000,1.250970364,0.424970806,10.26633644,-0.062751912,-0.0021317,-0.009192956,-18,45,92,16,1
2,1693677515437124000,1.247379065,0.424970806,10.26513958,-0.062751912,-0.002398162,-0.009326187,-18,48,89,13,-2
3,1693677515438124000,1.246181965,0.429759204,10.26753426,-0.062885143,-0.002264931,-0.009192956,-17,55,90,14,0
4,1693677515439124000,1.246181965,0.430956304,10.26992798,-0.062885143,-0.0021317,-0.009059724,-16,55,94,15,5
0,1693677515516077800,1.241393566,0.435744703,10.28668785,-0.063018374,-0.002264931,-0.009459418,-14,47,95,14,1
1,1693677515517077800,1.242590666,0.433350503,10.28668785,-0.063151613,-0.002264931,-0.009326187,-16,50,90,13,-1
2,1693677515518077800,1.242590666,0.433350503,10.28788471,-0.063018374,-0.0021317,-0.009326187,-16,50,84,13,-3
3,1693677515519077800,1.241393566,0.430956304,10.28549004,-0.062885143,-0.002264931,-0.009059724,-16,49,92,13,-2
4,1693677515520077800,1.236605167,0.433350503,10.27711105,-0.063018374,-0.002264931,-0.009192956,-12,47,90,13,-1
0,1693677515575044800,1.244984865,0.435744703,10.28429317,-0.06261868,-0.001998469,-0.009326187,-8,53,104,13,1
1,1693677515576044800,1.248576164,0.434547603,10.28429317,-0.06261868,-0.001998469,-0.009326187,-18,52,92,14,-2
2,1693677515577044800,1.252167463,0.434547603,10.28549004,-0.062751912,-0.001998469,-0.009192956,-19,47,88,13,0
3,1693677515578044800,1.250970364,0.433350503,10.28429317,-0.062885143,-0.001732006,-0.009192956,-18,35,91,13,-2
4,1693677515579044800,1.252167463,0.435744703,10.28309631,-0.062751912,-0.001865237,-0.009192956,-19,48,90,13,3
0,1693677515650000800,1.244984865,0.434547603,10.29147625,-0.063284837,-0.002531394,-0.009326187,-17,49,89,10,-4
1,1693677515651000800,1.244984865,0.433350503,10.29386997,-0.063284837,-0.002531394,-0.009192956,-17,46,90,10,-1
2,1693677515652000800,1.243787766,0.435744703,10.29386997,-0.063284837,-0.002664625,-0.009192956,-18,44,93,13,-4
3,1693677515653000800,1.242590666,0.438138902,10.29746151,-0.063151613,-0.002531394,-0.009059724,-17,51,92,14,-1
4,1693677515654000800,1.240196466,0.438138902,10.30105305,-0.063018374,-0.002664625,-0.009192956,-16,52,90,18,3
