,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
0,1693677679401256800,1.024718285,-0.846350312,10.25436592,-0.061952524,-0.001732006,-0.008127105,-24,45,85,9,-4
1,1693677679402256800,1.028309584,-0.843956113,10.25436592,-0.061952524,-0.001732006,-0.008127105,-28,46,90,2,-13
2,1693677679403256800,1.028309584,-0.845153213,10.24838066,-0.061819296,-0.001865237,-0.008127105,-34,39,85,10,-11
3,1693677679404256800,1.027112484,-0.845153213,10.24838066,-0.061819296,-0.001865237,-0.008260337,-26,41,87,11,-12
4,1693677679405256800,1.027112484,-0.846350312,10.25436592,-0.061819296,-0.001865237,-0.008260337,-18,32,86,7,-4
0,1693677679452498400,1.028309584,-0.85473001,10.27232265,-0.061952524,-0.001199081,-0.008127105,-27,41,85,4,-16
1,1693677679453498400,1.027112484,-0.851138711,10.27112484,-0.061952524,-0.001199081,-0.008127105,-32,37,85,6,-16
2,1693677679454498400,1.028309584,-0.852335811,10.27351952,-0.061952524,-0.001199081,-0.008260337,-22,45,86,8,-5
3,1693677679455498400,1.027112484,-0.852335811,10.27471638,-0.061952524,-0.001332312,-0.008127105,-22,47,85,9,-8
4,1693677679456498400,1.025915384,-0.851138711,10.27591324,-0.061952524,-0.001332312,-0.008127105,-27,41,89,8,-11
0,1693677679512538400,1.028309584,-0.857124209,10.26394272,-0.062085759,-0.001732006,-0.008793262,-27,35,83,4,-11
1,1693677679513538400,1.028309584,-0.85592711,10.26274586,-0.062085759,-0.001732006,-0.008660031,-19,46,84,8,-7
2,1693677679514538400,1.033097982,-0.85473001,10.26394272,-0.062085759,-0.001732006,-0.008660031,-27,43,87,8,-9
3,1693677679515538400,1.031900883,-0.85353291,10.26274586,-0.062085759,-0.001598775,-0.008660031,-22,50,88,13,-7
4,1693677679516538400,1.029506683,-0.85473001,10.25675964,-0.062218986,-0.001465544,-0.008660031,-20,34,83,4,-8
0,1693677679569202100,1.028309584,-0.849941611,10.26274586,-0.061952524,-0.001199081,-0.008526799,-26,43,88,6,-9
1,1693677679570202100,1.027112484,-0.849941611,10.26274586,-0.061819296,-0.001199081,-0.008526799,-27,41,84,8,-8
2,1693677679571202100,1.028309584,-0.849941611,10.26394272,-0.061952524,-0.00106585,-0.008526799,-21,46,90,13,-9
3,1693677679572202100,1.027112484,-0.847547412,10.26633644,-0.061819296,-0.00106585,-0.008526799,-24,50,83,8,-7
4,1693677679573202100,1.024718285,-0.846350312,10.26394272,-0.061819296,-0.000932619,-0.008660031,-24,33,86,11,-7
0,1693677679650019900,1.019929886,-0.842759013,10.25316906,-0.061952524,-0.001465544,-0.008260337,-22,39,80,7,-10
1,1693677679651019900,1.015141487,-0.842759013,10.25197124,-0.061819296,-0.001465544,-0.008260337,-30,46,83,7,-11
2,1693677679652019900,1.015141487,-0.842759013,10.25316906,-0.061819296,-0.001465544,-0.008260337,-24,43,87,13,-7
3,1693677679653019900,1.016338587,-0.846350312,10.25077438,-0.061952524,-0.001465544,-0.008260337,-17,51,83,12,-9
4,1693677679654019900,1.016338587,-0.846350312,10.25077438,-0.061952524,-0.001465544,-0.008393568,-27,39,88,10,-9
0,1693677679725288100,1.027112484,-0.85473001,10.24718285,-0.061952524,-0.001465544,-0.008260337,-28,43,83,7,-13
1,1693677679726288100,1.029506683,-0.858321309,10.24718285,-0.061952524,-0.001332312,-0.008393568,-22,41,83,3,-8
2,1693677679727288100,1.025915384,-0.860715508,10.24000072,-0.062218986,-0.001332312,-0.008393568,-21,43,80,7,-8
3,1693677679728288100,1.024718285,-0.861912608,10.23760605,-0.062218986,-0.001332312,-0.008393568,-27,46,84,7,-9
4,1693677679729288100,1.024718285,-0.860715508,10.23640919,-0.062218986,-0.001465544,-0.008260337,-27,33,84,8,-12
0,1693677679779195100,1.024718285,-0.851138711,10.25077438,-0.062485453,-0.001465544,-0.008526799,-28,41,81,10,-8
1,1693677679780195100,1.024718285,-0.848744512,10.25077438,-0.06261868,-0.001598775,-0.008526799,-23,48,90,-3,-9
2,1693677679781195100,1.024718285,-0.847547412,10.24598598,-0.06261868,-0.001598775,-0.008393568,-30,38,79,7,-11
3,1693677679782195100,1.029506683,-0.847547412,10.24838066,-0.062485453,-0.001598775,-0.008660031,-22,35,81,6,-13
4,1693677679783195100,1.027112484,-0.848744512,10.24838066,-0.062485453,-0.001465544,-0.008526799,-22,37,79,7,-13
0,1693677679864260900,1.033097982,-0.845153213,10.24478912,-0.062218986,-0.001199081,-0.008127105,-28,50,80,8,-9
1,1693677679865260900,1.029506683,-0.843956113,10.24359226,-0.062218986,-0.00106585,-0.008127105,-26,41,80,4,-17
2,1693677679866260900,1.028309584,-0.842759013,10.24119759,-0.062085759,-0.001199081,-0.008260337,-26,41,81,6,-8
3,1693677679867260900,1.030703783,-0.842759013,10.23760605,-0.062085759,-0.00106585,-0.008393568,-42,41,86,10,-9
4,1693677679868260900,1.028309584,-0.843956113,10.23281765,-0.062085759,-0.00106585,-0.008660031,-24,33,84,10,-11
0,1693677679928819300,1.022324085,-0.847547412,10.26513958,-0.061686065,-0.001598775,-0.008260337,-30,43,85,6,-7
1,1693677679929819300,1.023521185,-0.848744512,10.26394272,-0.061686065,-0.001598775,-0.008260337,-32,41,88,6,-11
2,1693677679930819300,1.023521185,-0.846350312,10.26154804,-0.061819296,-0.001598775,-0.008260337,-32,38,85,6,-13
3,1693677679931819300,1.023521185,-0.847547412,10.26035118,-0.061819296,-0.001598775,-0.008260337,-26,41,75,6,-12
4,1693677679932819300,1.022324085,-0.847547412,10.26154804,-0.061819296,-0.001732006,-0.008393568,-27,39,86,12,-10
0,1693677679996138900,1.018732786,-0.848744512,10.25436592,-0.062352221,-0.001465544,-0.008393568,-19,42,87,4,-12
1,1693677679997138900,1.018732786,-0.847547412,10.25556278,-0.062352221,-0.001598775,-0.008127105,-22,38,79,10,-11
2,1693677679998138900,1.024718285,-0.847547412,10.25675964,-0.062218986,-0.001598775,-0.007993874,-32,35,77,9,-9
3,1693677679999138900,1.028309584,-0.846350312,10.26035118,-0.062218986,-0.001732006,-0.008127105,-24,43,81,12,-9
4,1693677680000138900,1.028309584,-0.846350312,10.25795746,-0.062085759,-0.001465544,-0.008127105,-28,47,83,8,-11
0,1693677680052660900,1.016338587,-0.857124209,10.24359226,-0.061952524,-0.001465544,-0.008526799,-31,45,85,6,-11
1,1693677680053660900,1.011550188,-0.857124209,10.24239445,-0.062218986,-0.001332312,-0.008526799,-26,27,77,4,-13
2,1693677680054660900,1.011550188,-0.85592711,10.24359226,-0.062218986,-0.001465544,-0.008393568,-32,41,86,6,-13
3,1693677680055660900,1.010353088,-0.85353291,10.24718285,-0.062218986,-0.001465544,-0.008526799,-18,32,87,8,-12
4,1693677680056660900,1.013944387,-0.851138711,10.24478912,-0.062352221,-0.001465544,-0.008526799,-28,40,83,10,-7
0,1693677680140162400,1.023521185,-0.85592711,10.26274586,-0.061952524,-0.001865237,-0.008926493,-24,35,79,8,-11
1,1693677680141162400,1.028309584,-0.85353291,10.26154804,-0.061952524,-0.001865237,-0.008793262,-28,37,78,3,-9
2,1693677680142162400,1.030703783,-0.851138711,10.25915432,-0.061952524,-0.001998469,-0.008926493,-29,37,83,9,-8
3,1693677680143162400,1.029506683,-0.85353291,10.25556278,-0.061952524,-0.001865237,-0.008793262,-19,46,87,12,-8
4,1693677680144162400,1.027112484,-0.85353291,10.25675964,-0.061952524,-0.001865237,-0.008526799,-32,45,83,13,-13
0,1693677680196534400,1.021126986,-0.848744512,10.24957752,-0.062218986,-0.001998469,-0.008526799,-26,41,79,8,-13
1,1693677680197534400,1.021126986,-0.848744512,10.25197124,-0.062352221,-0.001998469,-0.008526799,-33,42,83,-9,-5
2,1693677680198534400,1.023521185,-0.851138711,10.25316906,-0.062352221,-0.001998469,-0.008393568,-26,33,75,8,-9
3,1693677680199534400,1.022324085,-0.848744512,10.25197124,-0.062485453,-0.001865237,-0.008393568,-31,43,80,3,-15
4,1693677680200534400,1.023521185,-0.849941611,10.24838066,-0.062352221,-0.001865237,-0.008260337,-28,39,79,7,-7
0,1693677680268534600,1.017535686,-0.857124209,10.24838066,-0.061952524,-0.001465544,-0.008260337,-31,43,80,6,-11
1,1693677680269534600,1.017535686,-0.860715508,10.24838066,-0.061952524,-0.001598775,-0.008260337,-23,38,86,10,-12
2,1693677680270534600,1.017535686,-0.861912608,10.25675964,-0.061952524,-0.001598775,-0.008260337,-28,43,90,7,-17
3,1693677680271534600,1.019929886,-0.859518409,10.26035118,-0.061952524,-0.001598775,-0.008127105,-24,39,85,7,-9
4,1693677680272534600,1.018732786,-0.85592711,10.25795746,-0.061952524,-0.001465544,-0.008260337,-24,37,75,2,-10
0,1693677680338265500,1.019929886,-0.858321309,10.24957752,-0.062085759,-0.001732006,-0.008393568,-26,42,84,6,-9
1,1693677680339265500,1.019929886,-0.85473001,10.24838066,-0.062085759,-0.001598775,-0.008393568,-28,33,79,11,-11
2,1693677680340265500,1.021126986,-0.851138711,10.25556278,-0.062085759,-0.001732006,-0.008526799,-22,44,79,11,-12
3,1693677680341265500,1.022324085,-0.849941611,10.25675964,-0.061952524,-0.001732006,-0.008393568,-28,32,77,10,-12
4,1693677680342265500,1.017535686,-0.851138711,10.26035118,-0.061952524,-0.001732006,-0.008526799,-30,36,83,7,-13
0,1693677680398252000,1.025915384,-0.85592711,10.25795746,-0.061819296,-0.001199081,-0.008260337,-28,32,84,7,-12
1,1693677680399252000,1.025915384,-0.852335811,10.25795746,-0.061819296,-0.00106585,-0.008393568,-22,38,87,8,-9
2,1693677680400252000,1.025915384,-0.852335811,10.25795746,-0.061686065,-0.00106585,-0.008526799,-21,42,80,11,-13
3,1693677680401252000,1.025915384,-0.85353291,10.25197124,-0.061686065,-0.00106585,-0.008526799,-27,41,84,8,-9
4,1693677680402252000,1.024718285,-0.85473001,10.25316906,-0.061686065,-0.00106585,-0.008526799,-23,43,91,2,-16
0,1693677680458543400,1.015141487,-0.852335811,10.25436592,-0.061686065,-0.001865237,-0.008393568,-30,38,79,8,-11
1,1693677680459543400,1.013944387,-0.852335811,10.25077438,-0.061952524,-0.001998469,-0.008393568,-28,38,85,7,-9
2,1693677680460543400,1.016338587,-0.852335811,10.25197124,-0.061952524,-0.001865237,-0.008260337,-28,43,84,6,-11
3,1693677680461543400,1.016338587,-0.858321309,10.25197124,-0.061819296,-0.001865237,-0.008260337,-30,42,81,6,-13
4,1693677680462543400,1.015141487,-0.858321309,10.24957752,-0.061686065,-0.001732006,-0.008260337,-27,34,79,9,-15
0,1693677680544391600,1.024718285,-0.842759013,10.25436592,-0.061819296,-0.001465544,-0.008127105,-28,42,83,10,-3
1,1693677680545391600,1.024718285,-0.845153213,10.25675964,-0.061819296,-0.001598775,-0.008260337,-31,45,88,12,-3
2,1693677680546391600,1.027112484,-0.847547412,10.25915432,-0.061686065,-0.001732006,-0.008260337,-31,35,80,-2,-13
3,1693677680547391600,1.027112484,-0.845153213,10.25675964,-0.061686065,-0.001598775,-0.008260337,-32,32,71,8,-14
4,1693677680548391600,1.025915384,-0.842759013,10.25915432,-0.061819296,-0.001598775,-0.008393568,-24,32,80,7,-9
0,1693677680648530800,1.023521185,-0.848744512,10.26394272,-0.062085759,-0.001332312,-0.008526799,-24,46,81,16,-13
1,1693677680649530800,1.025915384,-0.849941611,10.26394272,-0.062085759,-0.001332312,-0.008393568,-28,41,78,4,-12
2,1693677680650530800,1.027112484,-0.85473001,10.26633644,-0.062085759,-0.001598775,-0.008393568,-26,37,87,-9,-15
3,1693677680651530800,1.028309584,-0.852335811,10.26154804,-0.062218986,-0.001465544,-0.008660031,-29,37,81,2,-11
4,1693677680652530800,1.028309584,-0.851138711,10.25915432,-0.062218986,-0.001465544,-0.008660031,-28,42,79,4,-11
0,1693677680688509800,1.033097982,-0.85353291,10.26274586,-0.062218986,-0.001598775,-0.008260337,-32,43,85,11,-16
1,1693677680689509800,1.031900883,-0.85473001,10.26873112,-0.062218986,-0.001598775,-0.008260337,-26,35,88,8,-14
2,1693677680690509800,1.033097982,-0.85353291,10.27112484,-0.062352221,-0.001598775,-0.008393568,-31,47,77,10,-12
3,1693677680691509800,1.029506683,-0.85592711,10.26633644,-0.062485453,-0.001732006,-0.008393568,-24,37,88,4,-11
4,1693677680692509800,1.028309584,-0.85592711,10.26513958,-0.062218986,-0.001598775,-0.008526799,-20,45,84,4,-13
0,1693677680749200800,1.023521185,-0.85592711,10.25795746,-0.061686065,-0.001332312,-0.008127105,-28,34,83,7,-13
1,1693677680750200800,1.021126986,-0.85592711,10.25795746,-0.061819296,-0.001199081,-0.008127105,-26,38,88,2,-18
2,1693677680751200800,1.023521185,-0.85592711,10.26154804,-0.061819296,-0.001199081,-0.008127105,-28,42,85,11,-9
3,1693677680752200800,1.027112484,-0.85353291,10.25795746,-0.061819296,-0.00106585,-0.008127105,-26,38,84,13,-11
4,1693677680753200800,1.027112484,-0.851138711,10.25556278,-0.061952524,-0.00106585,-0.008260337,-27,41,85,12,-8
0,1693677680807264500,1.018732786,-0.852335811,10.25915432,-0.061686065,-0.000932619,-0.008127105,-28,38,82,2,-13
1,1693677680808264500,1.018732786,-0.85353291,10.25795746,-0.061819296,-0.000799387,-0.007993874,-24,43,85,11,-11
2,1693677680809264500,1.017535686,-0.851138711,10.25795746,-0.061819296,-0.000932619,-0.008127105,-25,43,85,3,-11
3,1693677680810264500,1.016338587,-0.852335811,10.25675964,-0.061819296,-0.00106585,-0.007993874,-16,39,83,8,-9
4,1693677680811264500,1.013944387,-0.851138711,10.25556278,-0.061952524,-0.000932619,-0.007993874,-20,33,85,8,-9
0,1693677680874570800,1.028309584,-0.843956113,10.24359226,-0.062218986,-0.001332312,-0.008127105,-26,39,84,7,-14
1,1693677680875570800,1.029506683,-0.845153213,10.24359226,-0.062218986,-0.001465544,-0.008260337,-21,37,87,2,-12
2,1693677680876570800,1.030703783,-0.845153213,10.24478912,-0.062218986,-0.001465544,-0.008127105,-28,38,89,11,-7
3,1693677680877570800,1.027112484,-0.842759013,10.24239445,-0.062352221,-0.001465544,-0.008260337,-30,48,76,11,-5
4,1693677680878570800,1.023521185,-0.841561913,10.24478912,-0.062352221,-0.001465544,-0.008260337,-28,41,88,12,-12
0,1693677680953540900,1.034295082,-0.842759013,10.24598598,-0.062218986,-0.001465544,-0.008127105,-31,44,87,10,-12
1,1693677680954540900,1.030703783,-0.840364814,10.24718285,-0.062085759,-0.001332312,-0.008127105,-22,42,83,8,-13
2,1693677680955540900,1.030703783,-0.837970614,10.25197124,-0.062218986,-0.001332312,-0.008127105,-25,46,87,12,-9
3,1693677680956540900,1.030703783,-0.837970614,10.25436592,-0.062085759,-0.001332312,-0.008260337,-22,42,86,7,-12
4,1693677680957540900,1.029506683,-0.839167714,10.25675964,-0.062085759,-0.001332312,-0.008260337,-24,32,85,6,-12
0,1693677681025824000,1.031900883,-0.851138711,10.25915432,-0.061686065,-0.001199081,-0.008393568,-32,41,80,6,-17
1,1693677681026824000,1.029506683,-0.851138711,10.25675964,-0.061686065,-0.001465544,-0.008393568,-22,38,85,3,-8
2,1693677681027824000,1.027112484,-0.852335811,10.26154804,-0.061686065,-0.001465544,-0.008393568,-24,33,90,7,-11
3,1693677681028824000,1.024718285,-0.849941611,10.26394272,-0.061686065,-0.001598775,-0.008526799,-24,39,85,4,-7
4,1693677681029824000,1.023521185,-0.848744512,10.26394272,-0.061819296,-0.001465544,-0.008526799,-28,35,83,2,-18
0,1693677681089822800,1.015141487,-0.859518409,10.27112484,-0.061952524,-0.001199081,-0.008127105,-24,42,84,9,-11
1,1693677681090822800,1.012747288,-0.859518409,10.27232265,-0.061952524,-0.001199081,-0.008127105,-26,49,90,13,-10
2,1693677681091822800,1.011550188,-0.860715508,10.27471638,-0.062085759,-0.001332312,-0.008127105,-32,34,86,7,-9
3,1693677681092822800,1.015141487,-0.858321309,10.27112484,-0.062218986,-0.001465544,-0.007993874,-31,41,87,8,-13
4,1693677681093822800,1.013944387,-0.85592711,10.26992798,-0.062352221,-0.001332312,-0.007993874,-33,43,71,-5,-12
0,1693677681153480200,1.021126986,-0.852335811,10.26274586,-0.061819296,-0.001598775,-0.007993874,-23,41,84,12,-13
1,1693677681154480200,1.018732786,-0.851138711,10.25795746,-0.061686065,-0.001598775,-0.008127105,-28,35,87,7,-12
2,1693677681155480200,1.018732786,-0.851138711,10.25316906,-0.061686065,-0.001332312,-0.008127105,-26,38,88,10,-7
3,1693677681156480200,1.021126986,-0.85353291,10.25556278,-0.061686065,-0.001199081,-0.008127105,-28,37,88,8,-15
4,1693677681157480200,1.025915384,-0.852335811,10.25915432,-0.061686065,-0.001199081,-0.008127105,-26,38,77,13,-9
0,1693677681225145600,1.029506683,-0.859518409,10.26274586,-0.061419602,-0.001199081,-0.008260337,-24,43,90,-3,-11
1,1693677681226145600,1.031900883,-0.859518409,10.26035118,-0.061286367,-0.001199081,-0.008260337,-31,33,83,5,-11
2,1693677681227145600,1.030703783,-0.858321309,10.25316906,-0.061419602,-0.001199081,-0.008393568,-23,39,85,10,-12
3,1693677681228145600,1.029506683,-0.860715508,10.25197124,-0.061419602,-0.00106585,-0.008260337,-26,62,83,3,-16
4,1693677681229145600,1.027112484,-0.859518409,10.25197124,-0.061419602,-0.00106585,-0.008127105,-28,41,86,8,-15
0,1693677681280312100,1.023521185,-0.85473001,10.25436592,-0.061952524,-0.001332312,-0.007993874,-18,41,84,8,-14
1,1693677681281312100,1.023521185,-0.85353291,10.26274586,-0.062085759,-0.001332312,-0.007993874,-23,39,87,3,-14
2,1693677681282312100,1.025915384,-0.852335811,10.26274586,-0.062085759,-0.001199081,-0.007993874,-36,32,81,6,-15
3,1693677681283312100,1.029506683,-0.85473001,10.26394272,-0.062085759,-0.001199081,-0.007993874,-23,33,83,8,-12
4,1693677681284312100,1.028309584,-0.85592711,10.26873112,-0.061952524,-0.00106585,-0.007993874,-23,41,87,6,-13
0,1693677681363568700,1.027112484,-0.85353291,10.26035118,-0.062085759,-0.000932619,-0.008260337,-24,36,84,8,-9
1,1693677681364568700,1.023521185,-0.849941611,10.25316906,-0.061952524,-0.000932619,-0.008526799,-26,43,83,7,-18
2,1693677681365568700,1.023521185,-0.848744512,10.25556278,-0.061819296,-0.000932619,-0.008660031,-22,44,83,7,-11
3,1693677681366568700,1.024718285,-0.851138711,10.26035118,-0.061686065,-0.00106585,-0.008793262,-24,35,88,4,-9
4,1693677681367568700,1.025915384,-0.849941611,10.26394272,-0.061819296,-0.001199081,-0.008526799,-28,45,88,9,-7
0,1693677681427257600,1.028309584,-0.845153213,10.25197124,-0.061686065,-0.001465544,-0.008660031,-24,37,83,11,-13
1,1693677681428257600,1.030703783,-0.841561913,10.25316906,-0.061819296,-0.001332312,-0.008793262,-26,38,85,4,-19
2,1693677681429257600,1.028309584,-0.842759013,10.24957752,-0.061686065,-0.001332312,-0.008660031,-23,38,89,4,-11
3,1693677681430257600,1.024718285,-0.841561913,10.25077438,-0.061552834,-0.001199081,-0.008660031,-28,39,85,7,-11
4,1693677681431257600,1.023521185,-0.842759013,10.24838066,-0.061552834,-0.001332312,-0.008660031,-31,45,83,14,-8
0,1693677681485584600,1.030703783,-0.858321309,10.25197124,-0.061686065,-0.001332312,-0.008526799,-24,41,79,6,-14
1,1693677681486584600,1.029506683,-0.85592711,10.25316906,-0.061819296,-0.001465544,-0.008660031,-32,39,82,2,-13
2,1693677681487584600,1.028309584,-0.851138711,10.25436592,-0.061952524,-0.001598775,-0.008526799,-31,42,89,6,-11
3,1693677681488584600,1.028309584,-0.851138711,10.25675964,-0.061952524,-0.001465544,-0.008526799,-22,45,85,8,-8
4,1693677681489584600,1.030703783,-0.852335811,10.26154804,-0.061819296,-0.001732006,-0.008793262,-26,41,86,8,-9
0,1693677681587464100,1.022324085,-0.851138711,10.24359226,-0.062085759,-0.001465544,-0.008393568,-30,34,77,-1,-11
1,1693677681588464100,1.021126986,-0.851138711,10.24359226,-0.062085759,-0.001332312,-0.008260337,-29,36,85,10,-14
2,1693677681589464100,1.022324085,-0.851138711,10.24957752,-0.062218986,-0.001332312,-0.008260337,-26,34,86,12,-13
3,1693677681590464100,1.025915384,-0.849941611,10.25197124,-0.062218986,-0.001199081,-0.008260337,-23,33,85,7,-8
4,1693677681591464100,1.025915384,-0.85353291,10.25436592,-0.062218986,-0.001199081,-0.008260337,-23,45,83,1,-17
0,1693677681638059500,1.025915384,-0.849941611,10.25795746,-0.061552834,-0.000932619,-0.008393568,-28,45,87,-4,-9
1,1693677681639059500,1.024718285,-0.852335811,10.25436592,-0.061552834,-0.00106585,-0.008526799,-23,36,83,6,-13
2,1693677681640059500,1.024718285,-0.849941611,10.25675964,-0.061552834,-0.00106585,-0.008393568,-20,47,84,6,-8
3,1693677681641059500,1.024718285,-0.849941611,10.25795746,-0.061552834,-0.00106585,-0.008393568,-33,51,83,12,-13
4,1693677681642059500,1.024718285,-0.848744512,10.25675964,-0.061419602,-0.00106585,-0.008260337,-22,42,80,6,-7
0,1693677681724365600,1.023521185,-0.852335811,10.26154804,-0.061952524,-0.001598775,-0.008260337,-24,42,80,10,3
1,1693677681725365600,1.025915384,-0.847547412,10.26035118,-0.061952524,-0.001865237,-0.008260337,-30,39,88,9,-8
2,1693677681726365600,1.021126986,-0.847547412,10.26035118,-0.062085759,-0.001732006,-0.008260337,-26,38,87,7,-11
3,1693677681727365600,1.022324085,-0.849941611,10.25795746,-0.062218986,-0.001865237,-0.008127105,-30,46,84,6,-11
4,1693677681728365600,1.022324085,-0.849941611,10.25795746,-0.062085759,-0.001865237,-0.008127105,-36,41,79,6,-8
0,1693677681774208900,1.027112484,-0.85473001,10.25197124,-0.062218986,-0.001465544,-0.008127105,-25,44,84,10,-15
1,1693677681775208900,1.025915384,-0.860715508,10.25556278,-0.062218986,-0.001332312,-0.008260337,-30,42,80,12,-7
2,1693677681776208900,1.022324085,-0.863109708,10.25675964,-0.062218986,-0.001465544,-0.008526799,-26,40,80,13,-13
3,1693677681777208900,1.023521185,-0.863109708,10.25915432,-0.062218986,-0.001598775,-0.008526799,-31,33,87,10,-11
4,1693677681778208900,1.023521185,-0.863109708,10.25556278,-0.062218986,-0.001465544,-0.008660031,-30,39,84,4,-16
0,1693677681834844400,1.023521185,-0.848744512,10.25556278,-0.061819296,-0.001332312,-0.008260337,-24,45,86,10,-8
1,1693677681835844400,1.024718285,-0.849941611,10.25556278,-0.061819296,-0.001199081,-0.008393568,-16,45,83,8,1
2,1693677681836844400,1.025915384,-0.849941611,10.25556278,-0.061819296,-0.001332312,-0.008393568,-28,41,84,0,-7
3,1693677681837844400,1.025915384,-0.851138711,10.26035118,-0.061819296,-0.001465544,-0.008526799,-33,39,87,8,-15
4,1693677681838844400,1.024718285,-0.851138711,10.25915432,-0.061819296,-0.001332312,-0.008393568,-26,39,85,11,-9
0,1693677681895562900,1.013944387,-0.846350312,10.25197124,-0.061952524,-0.001598775,-0.008660031,-23,43,85,10,-13
1,1693677681896562900,1.013944387,-0.842759013,10.25077438,-0.061952524,-0.001465544,-0.008660031,-26,45,84,0,-13
2,1693677681897562900,1.015141487,-0.842759013,10.25316906,-0.062085759,-0.001465544,-0.008793262,-27,36,85,12,-15
3,1693677681898562900,1.013944387,-0.842759013,10.25316906,-0.062085759,-0.001465544,-0.008793262,-26,41,90,11,-13
4,1693677681899562900,1.015141487,-0.847547412,10.25316906,-0.062218986,-0.001465544,-0.008793262,-27,45,87,7,-13
0,1693677681980265700,1.018732786,-0.85473001,10.25675964,-0.062352221,-0.001732006,-0.008526799,-27,43,87,6,-9
1,1693677681981265700,1.017535686,-0.85353291,10.25795746,-0.062352221,-0.001732006,-0.008526799,-23,42,89,7,-15
2,1693677681982265700,1.019929886,-0.852335811,10.25795746,-0.062218986,-0.001865237,-0.008526799,-28,39,90,11,-11
3,1693677681983265700,1.018732786,-0.851138711,10.26035118,-0.062218986,-0.001865237,-0.008393568,-23,41,87,5,-11
4,1693677681984265700,1.017535686,-0.849941611,10.25556278,-0.062085759,-0.001598775,-0.008260337,-26,35,80,7,-13
0,1693677682051867200,1.027112484,-0.859518409,10.25556278,-0.061686065,-0.001332312,-0.008393568,-28,43,88,3,-11
1,1693677682052867200,1.028309584,-0.858321309,10.25436592,-0.061686065,-0.001465544,-0.008526799,-27,32,88,12,-8
2,1693677682053867200,1.024718285,-0.85473001,10.25197124,-0.061686065,-0.001465544,-0.008393568,-29,39,84,2,-9
3,1693677682054867200,1.021126986,-0.85592711,10.25197124,-0.061819296,-0.001465544,-0.008393568,-24,43,85,10,-12
4,1693677682055867200,1.019929886,-0.85592711,10.25556278,-0.061819296,-0.001465544,-0.008393568,-23,51,90,8,-9
0,1693677682110891100,1.018732786,-0.85353291,10.25675964,-0.061686065,-0.001732006,-0.008260337,-31,35,83,8,-14
1,1693677682111891100,1.016338587,-0.852335811,10.26035118,-0.061686065,-0.001732006,-0.008127105,-28,38,77,8,-13
2,1693677682112891100,1.013944387,-0.85473001,10.26513958,-0.061686065,-0.001598775,-0.008260337,-27,43,88,10,-11
3,1693677682113891100,1.016338587,-0.85473001,10.26274586,-0.061686065,-0.001598775,-0.008393568,-24,43,81,9,-7
4,1693677682114891100,1.015141487,-0.851138711,10.26394272,-0.061686065,-0.001598775,-0.008660031,-28,40,88,13,-9
0,1693677682169524300,1.021126986,-0.846350312,10.22922707,-0.062218986,-0.001598775,-0.007993874,-32,35,84,1,-13
1,1693677682170524300,1.022324085,-0.843956113,10.23162079,-0.062218986,-0.001465544,-0.008127105,-26,45,97,8,-7
2,1693677682171524300,1.021126986,-0.839167714,10.23521233,-0.062218986,-0.001465544,-0.008127105,-28,34,88,2,-9
3,1693677682172524300,1.024718285,-0.839167714,10.24000072,-0.062218986,-0.001332312,-0.008127105,-30,34,85,10,-8
4,1693677682173524300,1.023521185,-0.837970614,10.24119759,-0.062218986,-0.001465544,-0.008127105,-28,41,89,4,-13
0,1693677682254503800,1.018732786,-0.847547412,10.24000072,-0.061686065,-0.001465544,-0.008127105,-30,46,83,7,-9
1,1693677682255503800,1.016338587,-0.845153213,10.24239445,-0.061819296,-0.001465544,-0.008127105,-27,40,86,4,-11
2,1693677682256503800,1.016338587,-0.846350312,10.24478912,-0.061819296,-0.001465544,-0.007993874,-8,42,79,11,-8
3,1693677682257503800,1.015141487,-0.847547412,10.24239445,-0.061952524,-0.001332312,-0.008127105,-24,44,85,8,-9
4,1693677682258503800,1.011550188,-0.848744512,10.24239445,-0.061952524,-0.001332312,-0.007993874,-28,39,83,10,-9
0,1693677682331486100,1.024718285,-0.85353291,10.25915432,-0.061952524,-0.001598775,-0.007860643,-18,42,86,10,-8
1,1693677682332486100,1.027112484,-0.85353291,10.26035118,-0.062085759,-0.001465544,-0.007727412,-20,42,83,12,-8
2,1693677682333486100,1.029506683,-0.85353291,10.25915432,-0.062085759,-0.001332312,-0.007727412,-16,49,85,11,-2
3,1693677682334486100,1.028309584,-0.852335811,10.25915432,-0.062085759,-0.001199081,-0.007860643,-22,43,82,11,-8
4,1693677682335486100,1.029506683,-0.85473001,10.26154804,-0.061686065,-0.00106585,-0.007727412,-24,41,90,11,-7
0,1693677682412308100,1.021126986,-0.852335811,10.25915432,-0.062085759,-0.001199081,-0.008260337,-22,43,90,10,-5
1,1693677682413308100,1.023521185,-0.85353291,10.26154804,-0.062085759,-0.001332312,-0.008127105,-26,52,90,13,-7
2,1693677682414308100,1.023521185,-0.851138711,10.26154804,-0.062218986,-0.001332312,-0.008260337,-23,48,89,8,-5
