,timestamp,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
0,1693677712419597400,-0.10295067,2.406172752,10.2028904,0.054491576,-0.026779478,0.037704438,15,35,-20,-24,52
1,1693677712420597400,-0.106541976,2.404975653,10.21007347,0.054225113,-0.026646247,0.037837673,20,30,-27,-30,54
2,1693677712421597400,-0.105344877,2.402581453,10.20887566,0.054225113,-0.026779478,0.037704438,14,40,-25,-22,53
3,1693677712422597400,-0.105344877,2.406172752,10.21007347,0.054225113,-0.026646247,0.03757121,20,41,-29,-21,51
4,1693677712423597400,-0.106541976,2.407369852,10.21246719,0.054225113,-0.02691271,0.037704438,15,34,-23,-18,55
0,1693677712484541300,-0.118512981,2.409764051,10.22084713,0.054225113,-0.026379786,0.03757121,17,34,-29,-24,48
1,1693677712485541300,-0.120907187,2.408566952,10.21725559,0.054358348,-0.026246555,0.037704438,13,39,-23,-22,55
2,1693677712486541300,-0.122104287,2.409764051,10.21965027,0.054225113,-0.026246555,0.037704438,14,36,-20,-27,53
3,1693677712487541300,-0.118512981,2.410961151,10.21965027,0.054225113,-0.026379786,0.037837673,20,40,-18,-18,55
4,1693677712488541300,-0.117315881,2.412158251,10.21845245,0.054358348,-0.026513018,0.037837673,29,43,-23,-21,53
0,1693677712548558700,-0.119710088,2.41694665,10.198102,0.054624807,-0.026246555,0.037970904,20,35,-27,-23,53
1,1693677712549558700,-0.117315881,2.420537949,10.20408726,0.054491576,-0.026246555,0.037970904,11,41,-23,-20,53
2,1693677712550558700,-0.114921682,2.419340849,10.20169353,0.054624807,-0.026379786,0.037837673,19,40,-20,-30,46
3,1693677712551558700,-0.113724582,2.418143749,10.20169353,0.054624807,-0.026246555,0.038104136,18,47,-20,-18,50
4,1693677712552558700,-0.108936176,2.41694665,10.2028904,0.054358348,-0.026113322,0.038104136,20,46,-25,-22,49
0,1693677712627297500,-0.120907187,2.409764051,10.21366405,0.053958651,-0.026779478,0.03757121,-2,31,-30,-23,49
1,1693677712628297500,-0.120907187,2.410961151,10.21366405,0.053692192,-0.026779478,0.037437979,20,41,-23,-31,49
2,1693677712629297500,-0.122104287,2.409764051,10.20887566,0.053692192,-0.026513018,0.03757121,20,42,-24,-17,55
3,1693677712630297500,-0.117315881,2.408566952,10.20887566,0.053692192,-0.026513018,0.03757121,14,37,-21,-24,54
4,1693677712631297500,-0.113724582,2.408566952,10.20528507,0.053825419,-0.026646247,0.037704438,19,36,-22,-24,48
0,1693677712688122600,-0.106541976,2.406172752,10.21007347,0.054225113,-0.026246555,0.037837673,9,37,-24,-19,56
1,1693677712689122600,-0.105344877,2.407369852,10.20767879,0.054091886,-0.026246555,0.037704438,15,40,-23,-23,52
2,1693677712690122600,-0.106541976,2.408566952,10.20887566,0.054358348,-0.026246555,0.037704438,18,36,-21,-27,52
3,1693677712691122600,-0.106541976,2.404975653,10.21007347,0.054491576,-0.026379786,0.03757121,21,41,-28,-24,50
4,1693677712692122600,-0.110133275,2.402581453,10.21127033,0.054491576,-0.026646247,0.037437979,19,31,-24,-30,52
0,1693677712753678800,-0.116118781,2.409764051,10.21127033,0.054358348,-0.026246555,0.038104136,13,44,-23,-24,55
1,1693677712754678800,-0.114921682,2.409764051,10.20767879,0.054358348,-0.025980091,0.037970904,20,45,-21,-19,59
2,1693677712755678800,-0.114921682,2.41335535,10.20408726,0.053958651,-0.026113322,0.037970904,20,36,-21,-23,51
3,1693677712756678800,-0.112527482,2.41574955,10.20408726,0.054091886,-0.025846859,0.037970904,13,33,-23,-28,45
4,1693677712757678800,-0.111330383,2.41694665,10.20528507,0.054225113,-0.02571363,0.037837673,9,33,-27,-26,50
0,1693677712828226500,-0.110133275,2.412158251,10.21246719,0.054225113,-0.025846859,0.037970904,15,32,-27,-22,54
1,1693677712829226500,-0.108936176,2.412158251,10.21246719,0.054225113,-0.026113322,0.037837673,20,41,-23,-22,55
2,1693677712830226500,-0.110133275,2.412158251,10.21127033,0.054225113,-0.026113322,0.037704438,14,32,-28,-30,50
3,1693677712831226500,-0.111330383,2.410961151,10.21366405,0.054358348,-0.026246555,0.037837673,14,45,-22,-31,52
4,1693677712832226500,-0.113724582,2.408566952,10.21725559,0.054358348,-0.026246555,0.037837673,19,34,-28,-20,54
0,1693677712937149600,-0.112527482,2.406172752,10.20528507,0.055024505,-0.026513018,0.037437979,15,35,-23,-20,54
1,1693677712938149600,-0.113724582,2.408566952,10.20767879,0.055157732,-0.025980091,0.037038282,17,37,-25,-19,52
2,1693677712939149600,-0.111330383,2.41335535,10.20648193,0.054091886,-0.025180703,0.037171517,13,43,-25,-23,53
3,1693677712940149600,-0.108936176,2.41574955,10.20408726,0.0528928,-0.024381317,0.037304748,15,31,-25,-30,49
4,1693677712941149600,-0.111330383,2.41574955,10.2028904,0.053159267,-0.024381317,0.037437979,20,35,-22,-19,54
0,1693677712981123200,-0.114921682,2.41335535,10.22683239,0.055157732,-0.027845331,0.037970904,14,39,-27,-26,53
1,1693677712982123200,-0.112527482,2.412158251,10.22563553,0.054624807,-0.027445635,0.037837673,12,42,-21,-27,50
2,1693677712983123200,-0.108936176,2.412158251,10.22563553,0.054358348,-0.026779478,0.037837673,13,37,-28,-30,44
3,1693677712984123200,-0.106541976,2.41455245,10.22324085,0.053958651,-0.026113322,0.03757121,14,33,-27,-23,49
4,1693677712985123200,-0.110133275,2.41574955,10.21605873,0.053825419,-0.025313934,0.037304748,16,36,-22,-24,55
0,1693677713022012500,-0.114921682,2.407369852,10.21007347,0.053958651,-0.025580399,0.03757121,15,39,-21,-19,50
1,1693677713023012500,-0.113724582,2.402581453,10.21486187,0.054225113,-0.025980091,0.037970904,15,32,-22,-19,55
2,1693677713024012500,-0.113724582,2.403778553,10.21605873,0.054491576,-0.026379786,0.038104136,18,37,-23,-23,46
3,1693677713025012500,-0.112527482,2.406172752,10.21007347,0.054758042,-0.026513018,0.038104136,15,41,-15,-26,49
4,1693677713026012500,-0.112527482,2.407369852,10.21007347,0.054624807,-0.026513018,0.038104136,20,37,-25,-22,52
0,1693677713094483900,-0.114921682,2.403778553,10.21246719,0.054358348,-0.025580399,0.037038282,13,37,-23,-19,53
1,1693677713095483900,-0.114921682,2.402581453,10.21366405,0.054225113,-0.025580399,0.037171517,10,40,-30,-28,50
2,1693677713096483900,-0.116118781,2.401384354,10.21725559,0.054091886,-0.025980091,0.037304748,20,36,-25,-26,52
3,1693677713097483900,-0.117315881,2.401384354,10.21965027,0.054091886,-0.026379786,0.037437979,20,40,-25,-23,52
4,1693677713098483900,-0.119710088,2.402581453,10.21366405,0.054225113,-0.026513018,0.03757121,20,36,-21,-18,54
0,1693677713179710600,-0.114921682,2.407369852,10.19570827,0.05489127,-0.026646247,0.037704438,18,38,-25,-30,48
1,1693677713180710600,-0.113724582,2.404975653,10.20049667,0.054624807,-0.026646247,0.037837673,13,33,-23,-22,50
2,1693677713181710600,-0.113724582,2.407369852,10.20767879,0.054358348,-0.026646247,0.037837673,20,40,-21,-22,53
3,1693677713182710600,-0.116118781,2.410961151,10.20887566,0.054358348,-0.026779478,0.037970904,15,40,-18,-17,55
4,1693677713183710600,-0.114921682,2.412158251,10.19570827,0.054758042,-0.02691271,0.038237367,17,39,-22,-30,53
0,1693677713229507400,-0.120907187,2.406172752,10.21366405,0.056223582,-0.028245023,0.037704438,19,36,-19,-22,52
1,1693677713230507400,-0.120907187,2.407369852,10.22802925,0.05595712,-0.028378254,0.037970904,21,40,-24,-21,48
2,1693677713231507400,-0.119710088,2.409764051,10.22443867,0.054624807,-0.028111791,0.038370594,20,44,-16,-18,55
3,1693677713232507400,-0.116118781,2.41455245,10.20767879,0.054091886,-0.027578866,0.038637057,15,43,-20,-20,49
4,1693677713233507400,-0.113724582,2.41694665,10.20169353,0.054225113,-0.027312404,0.037970904,12,33,-29,-27,53
0,1693677713290523800,-0.128089786,2.406172752,10.19451046,0.054624807,-0.025980091,0.037837673,17,37,-22,-20,66
1,1693677713291523800,-0.125695586,2.407369852,10.19211674,0.054758042,-0.026646247,0.038104136,17,43,-24,-18,50
2,1693677713292523800,-0.124498487,2.409764051,10.19091988,0.054758042,-0.027179174,0.038104136,27,41,-21,-19,55
3,1693677713293523800,-0.124498487,2.409764051,10.1933136,0.055024505,-0.027179174,0.038104136,17,40,-21,-22,56
4,1693677713294523800,-0.125695586,2.412158251,10.1933136,0.055290964,-0.027045943,0.038104136,21,37,-26,-20,54
0,1693677713373246200,-0.118512981,2.407369852,10.21127033,0.054091886,-0.025846859,0.037837673,19,43,-19,-22,49
1,1693677713374246200,-0.116118781,2.404975653,10.21007347,0.054091886,-0.025980091,0.037704438,18,44,-23,-24,50
2,1693677713375246200,-0.114921682,2.406172752,10.21246719,0.054358348,-0.026113322,0.03757121,17,43,-23,-23,55
3,1693677713376246200,-0.114921682,2.410961151,10.21486187,0.054358348,-0.026246555,0.037704438,20,39,-31,-19,54
4,1693677713377246200,-0.116118781,2.410961151,10.21725559,0.054624807,-0.026113322,0.037837673,20,33,-20,-20,45
0,1693677713449451000,-0.114921682,2.420537949,10.198102,0.054358348,-0.026513018,0.037304748,21,33,-21,-21,53
1,1693677713450451000,-0.113724582,2.419340849,10.19929886,0.054358348,-0.026379786,0.037304748,20,43,-17,-17,55
2,1693677713451451000,-0.113724582,2.418143749,10.19929886,0.054091886,-0.026379786,0.037304748,20,40,-24,-24,55
3,1693677713452451000,-0.113724582,2.419340849,10.19929886,0.054225113,-0.026246555,0.037304748,19,36,-24,-22,50
4,1693677713453451000,-0.113724582,2.41694665,10.2028904,0.054358348,-0.026379786,0.037437979,19,40,-25,-27,49
0,1693677713521565900,-0.120907187,2.412158251,10.20767879,0.053958651,-0.026513018,0.038104136,19,40,-25,-16,55
1,1693677713522565900,-0.123301387,2.409764051,10.20767879,0.054225113,-0.026513018,0.038104136,20,41,-23,-24,50
2,1693677713523565900,-0.124498487,2.410961151,10.20648193,0.054091886,-0.026646247,0.037970904,19,39,-25,-24,51
3,1693677713524565900,-0.124498487,2.410961151,10.20887566,0.053958651,-0.026646247,0.038104136,18,41,-25,-22,46
4,1693677713525565900,-0.123301387,2.408566952,10.20648193,0.054091886,-0.026779478,0.038104136,18,41,-28,-28,53
0,1693677713573994600,-0.118512981,2.401384354,10.22324085,0.054358348,-0.026513018,0.037970904,21,43,-5,-18,50
1,1693677713574994600,-0.120907187,2.397793055,10.21486187,0.054491576,-0.026513018,0.037970904,16,35,-22,-20,52
2,1693677713575994600,-0.122104287,2.400187254,10.21007347,0.054758042,-0.026379786,0.037970904,13,40,-23,-28,40
3,1693677713576994600,-0.126892686,2.400187254,10.21127033,0.054758042,-0.026379786,0.037704438,19,35,-23,-20,50
4,1693677713577994600,-0.125695586,2.401384354,10.21366405,0.054758042,-0.026246555,0.037837673,20,43,-19,-31,50
0,1693677713671108500,-0.124498487,2.408566952,10.21605873,0.054358348,-0.026513018,0.037704438,9,30,-25,-17,52
1,1693677713672108500,-0.123301387,2.409764051,10.21605873,0.054358348,-0.026379786,0.037837673,17,36,-23,-33,52
2,1693677713673108500,-0.123301387,2.410961151,10.21605873,0.054358348,-0.026379786,0.037704438,15,38,-24,-27,49
3,1693677713674108500,-0.118512981,2.41335535,10.21246719,0.054225113,-0.026246555,0.037704438,12,30,-27,-30,48
4,1693677713675108500,-0.117315881,2.410961151,10.21366405,0.054358348,-0.026246555,0.037970904,20,43,-24,-22,52
0,1693677713714004100,-0.113724582,2.412158251,10.20648193,0.054225113,-0.026113322,0.038104136,18,39,-19,-27,51
1,1693677713715004100,-0.112527482,2.410961151,10.21007347,0.054225113,-0.026246555,0.037970904,18,36,-26,-28,52
2,1693677713716004100,-0.112527482,2.408566952,10.20648193,0.054358348,-0.026246555,0.037970904,13,40,-32,-28,50
3,1693677713717004100,-0.112527482,2.407369852,10.20887566,0.054491576,-0.026246555,0.037970904,20,41,-25,-23,53
4,1693677713718004100,-0.112527482,2.406172752,10.21007347,0.054491576,-0.026113322,0.037970904,20,37,-23,-26,51
0,1693677713797235100,-0.114921682,2.409764051,10.21007347,0.054358348,-0.026246555,0.037970904,20,44,-20,-25,52
1,1693677713798235100,-0.113724582,2.407369852,10.20648193,0.054225113,-0.026246555,0.037837673,14,40,-29,-32,48
2,1693677713799235100,-0.113724582,2.407369852,10.20648193,0.054358348,-0.026246555,0.037837673,19,40,-27,-23,50
3,1693677713800235100,-0.111330383,2.409764051,10.2028904,0.054091886,-0.026113322,0.037837673,20,31,-25,-18,53
4,1693677713801235100,-0.111330383,2.410961151,10.20648193,0.054225113,-0.026246555,0.03757121,19,33,-19,-28,51
0,1693677713863831700,-0.114921682,2.406172752,10.198102,0.054491576,-0.026646247,0.037837673,-1,35,-29,-23,52
1,1693677713864831700,-0.113724582,2.410961151,10.19570827,0.054624807,-0.026513018,0.037837673,14,39,-25,-27,52
2,1693677713865831700,-0.112527482,2.410961151,10.19690514,0.054491576,-0.026513018,0.037837673,21,41,-19,-22,50
3,1693677713866831700,-0.112527482,2.410961151,10.19929886,0.054491576,-0.026513018,0.037970904,21,46,-23,-17,54
4,1693677713867831700,-0.116118781,2.410961151,10.19929886,0.054491576,-0.026513018,0.038104136,9,41,-27,-24,55
0,1693677713925860900,-0.108936176,2.412158251,10.22204399,0.054624807,-0.026779478,0.037704438,14,39,-27,-22,48
1,1693677713926860900,-0.108936176,2.41335535,10.22204399,0.054491576,-0.026646247,0.037704438,19,45,-19,-20,55
2,1693677713927860900,-0.110133275,2.41574955,10.22443867,0.054491576,-0.026379786,0.037704438,25,43,-25,-20,55
3,1693677713928860900,-0.111330383,2.41574955,10.22563553,0.054624807,-0.026379786,0.037837673,20,37,-23,-23,48
4,1693677713929860900,-0.113724582,2.41694665,10.22324085,0.054491576,-0.026379786,0.037704438,19,35,-21,-18,54
0,1693677713984363100,-0.119710088,2.41455245,10.21486187,0.054225113,-0.026246555,0.037437979,17,35,-19,-24,52
1,1693677713985363100,-0.119710088,2.41335535,10.21605873,0.054358348,-0.026379786,0.037437979,-7,40,-28,-22,51
2,1693677713986363100,-0.119710088,2.41455245,10.21965027,0.054358348,-0.026379786,0.03757121,20,42,-16,-24,56
3,1693677713987363100,-0.118512981,2.412158251,10.21725559,0.054358348,-0.026379786,0.037704438,19,36,-21,-26,54
4,1693677713988363100,-0.118512981,2.412158251,10.21486187,0.054491576,-0.026246555,0.037704438,17,35,-21,-26,50
0,1693677714045513800,-0.116118781,2.412158251,10.22802925,0.054091886,-0.026379786,0.037837673,19,36,-28,-23,52
1,1693677714046513800,-0.117315881,2.41335535,10.23042393,0.054091886,-0.026379786,0.037704438,19,41,-19,-27,34
2,1693677714047513800,-0.117315881,2.409764051,10.23162079,0.054225113,-0.026246555,0.03757121,12,41,-27,-16,53
3,1693677714048513800,-0.119710088,2.408566952,10.22922707,0.054225113,-0.026246555,0.03757121,15,38,-25,-24,42
4,1693677714049513800,-0.123301387,2.410961151,10.22683239,0.054358348,-0.026246555,0.03757121,17,35,-23,-27,46
0,1693677714129189400,-0.116118781,2.404975653,10.21246719,0.054358348,-0.026113322,0.037837673,17,41,-27,-22,53
1,1693677714130189400,-0.112527482,2.404975653,10.21725559,0.054358348,-0.026246555,0.037837673,18,42,-29,-26,55
2,1693677714131189400,-0.112527482,2.407369852,10.22084713,0.054358348,-0.026379786,0.037704438,21,41,-17,-22,48
3,1693677714132189400,-0.112527482,2.407369852,10.22324085,0.054358348,-0.026379786,0.037704438,13,32,-31,-24,54
4,1693677714133189400,-0.113724582,2.408566952,10.21965027,0.054225113,-0.026246555,0.037437979,17,37,-25,-23,48
0,1693677714186321400,-0.113724582,2.410961151,10.22443867,0.054225113,-0.026513018,0.03757121,16,41,-22,-28,55
1,1693677714187321400,-0.111330383,2.412158251,10.22443867,0.054358348,-0.026379786,0.03757121,21,41,-25,-26,50
2,1693677714188321400,-0.112527482,2.41335535,10.22324085,0.054491576,-0.026379786,0.03757121,20,36,-24,-27,49
3,1693677714189321400,-0.113724582,2.412158251,10.22802925,0.054358348,-0.026246555,0.037704438,6,33,-28,-28,49
4,1693677714190321400,-0.116118781,2.412158251,10.22802925,0.054358348,-0.026379786,0.037837673,20,40,-31,-23,53
0,1693677714268108700,-0.119710088,2.410961151,10.20648193,0.054358348,-0.026113322,0.037704438,13,41,-21,-19,55
1,1693677714269108700,-0.118512981,2.41455245,10.20528507,0.054358348,-0.025980091,0.037837673,18,34,-24,-26,52
2,1693677714270108700,-0.118512981,2.41455245,10.21246719,0.054358348,-0.025980091,0.037970904,18,39,-25,-19,56
3,1693677714271108700,-0.119710088,2.41455245,10.21845245,0.054491576,-0.025980091,0.037970904,13,40,-25,-20,52
4,1693677714272108700,-0.122104287,2.41694665,10.21725559,0.054624807,-0.025846859,0.037837673,20,44,-21,-20,54
0,1693677714337418600,-0.125695586,2.407369852,10.20049667,0.05489127,-0.026379786,0.037704438,20,33,-20,-22,52
1,1693677714338418600,-0.129286885,2.409764051,10.19929886,0.054758042,-0.026379786,0.037704438,18,35,-21,-22,53
2,1693677714339418600,-0.1316811,2.412158251,10.20408726,0.05489127,-0.026379786,0.037704438,20,39,-23,-24,49
3,1693677714340418600,-0.1316811,2.408566952,10.20648193,0.05489127,-0.026379786,0.037704438,13,43,-29,-22,52
4,1693677714341418600,-0.128089786,2.407369852,10.20648193,0.05489127,-0.026113322,0.037704438,20,36,-24,-20,50
0,1693677714398506300,-0.123301387,2.412158251,10.20648193,0.054758042,-0.026513018,0.03757121,15,35,-25,-32,52
1,1693677714399506300,-0.123301387,2.41335535,10.21486187,0.054758042,-0.026379786,0.037437979,11,30,-18,-26,48
2,1693677714400506300,-0.124498487,2.41455245,10.21725559,0.054758042,-0.026379786,0.037437979,15,35,-23,-28,50
3,1693677714401506300,-0.126892686,2.41455245,10.21725559,0.054624807,-0.026246555,0.03757121,10,44,-28,-26,50
4,1693677714402506300,-0.126892686,2.41574955,10.21366405,0.054624807,-0.026113322,0.03757121,20,42,-25,-18,49
0,1693677714457177300,-0.110133275,2.41335535,10.21127033,0.054624807,-0.026246555,0.038104136,13,42,-21,-23,51
1,1693677714458177300,-0.110133275,2.41574955,10.21007347,0.054624807,-0.026246555,0.038104136,13,36,-24,-26,44
2,1693677714459177300,-0.110133275,2.41335535,10.20528507,0.054624807,-0.026246555,0.038104136,13,35,-20,-24,51
3,1693677714460177300,-0.112527482,2.41335535,10.2028904,0.054758042,-0.026246555,0.037970904,18,39,-24,-17,52
4,1693677714461177300,-0.112527482,2.418143749,10.20887566,0.054758042,-0.026246555,0.037970904,20,45,-18,-18,55
0,1693677714524531700,-0.118512981,2.406172752,10.20169353,0.054358348,-0.026379786,0.037970904,13,31,-23,-20,55
1,1693677714525531700,-0.119710088,2.407369852,10.20408726,0.054358348,-0.026379786,0.038104136,18,35,-33,-32,48
2,1693677714526531700,-0.119710088,2.408566952,10.20767879,0.054358348,-0.026379786,0.037837673,21,37,-22,-24,54
3,1693677714527531700,-0.114921682,2.407369852,10.20528507,0.054358348,-0.026646247,0.037970904,20,47,-23,-26,55
4,1693677714528531700,-0.116118781,2.408566952,10.20528507,0.054225113,-0.026379786,0.037970904,13,35,-22,-22,49
0,1693677714609267100,-0.112527482,2.41694665,10.22084713,0.055024505,-0.026379786,0.037837673,15,31,-31,-24,45
1,1693677714610267100,-0.112527482,2.418143749,10.22563553,0.055024505,-0.026513018,0.037704438,20,43,-19,-17,52
2,1693677714611267100,-0.117315881,2.420537949,10.22324085,0.05489127,-0.026513018,0.037837673,19,37,-24,-23,50
3,1693677714612267100,-0.113724582,2.419340849,10.22563553,0.054758042,-0.026246555,0.037704438,19,33,-21,-10,48
4,1693677714613267100,-0.114921682,2.41694665,10.22922707,0.05489127,-0.026113322,0.037704438,23,37,-24,-27,51
0,1693677714692020100,-0.120907187,2.409764051,10.20767879,0.054624807,-0.025580399,0.037837673,15,36,-23,-26,48
1,1693677714693020100,-0.118512981,2.409764051,10.20887566,0.054491576,-0.025447167,0.037837673,13,36,-24,-24,34
2,1693677714694020100,-0.118512981,2.408566952,10.20408726,0.054758042,-0.025313934,0.037970904,18,31,-24,-19,55
3,1693677714695020100,-0.119710088,2.406172752,10.20528507,0.05489127,-0.025180703,0.037970904,15,36,-24,-27,54
4,1693677714696020100,-0.120907187,2.409764051,10.20887566,0.05489127,-0.025313934,0.037970904,17,30,-25,-22,48
0,1693677714756500200,-0.119710088,2.406172752,10.21127033,0.053692192,-0.025580399,0.037704438,17,33,-21,-28,49
1,1693677714757500200,-0.120907187,2.407369852,10.21486187,0.053825419,-0.02571363,0.037704438,21,39,-28,-17,45
2,1693677714758500200,-0.124498487,2.410961151,10.21605873,0.053958651,-0.02571363,0.037837673,17,44,-20,-20,51
3,1693677714759500200,-0.123301387,2.41335535,10.21605873,0.054225113,-0.025846859,0.037837673,20,40,-21,-27,52
4,1693677714760500200,-0.123301387,2.41335535,10.21605873,0.054091886,-0.02571363,0.037837673,17,37,-25,-28,53
0,1693677714827283000,-0.119710088,2.41574955,10.20767879,0.054225113,-0.02571363,0.03757121,13,39,-25,-27,39
1,1693677714828283000,-0.122104287,2.41574955,10.20648193,0.054491576,-0.025846859,0.037704438,17,41,-16,-18,54
2,1693677714829283000,-0.120907187,2.41694665,10.21366405,0.054624807,-0.025846859,0.03757121,11,40,-24,-23,55
3,1693677714830283000,-0.124498487,2.41574955,10.22683239,0.054624807,-0.025846859,0.037704438,13,39,-17,-20,50
4,1693677714831283000,-0.123301387,2.41694665,10.23281765,0.05489127,-0.025846859,0.037970904,20,35,-30,-27,50
0,1693677714879510600,-0.116118781,2.407369852,10.198102,0.053958651,-0.026246555,0.037837673,19,35,-25,-24,49
1,1693677714880510600,-0.118512981,2.407369852,10.20408726,0.054358348,-0.026513018,0.037704438,20,36,-24,-16,57
2,1693677714881510600,-0.118512981,2.407369852,10.21127033,0.05489127,-0.02691271,0.037970904,20,35,-19,-23,53
3,1693677714882510600,-0.118512981,2.406172752,10.20887566,0.054758042,-0.027445635,0.037970904,20,40,-20,-20,53
4,1693677714883510600,-0.120907187,2.408566952,10.20767879,0.05489127,-0.02797856,0.038104136,10,36,-31,-26,43
0,1693677714993522600,-0.114921682,2.418143749,10.21605873,0.054358348,-0.026646247,0.038237367,17,40,-24,-22,49
1,1693677714994522600,-0.116118781,2.41694665,10.21246719,0.054358348,-0.026513018,0.038104136,21,45,-16,-26,53
2,1693677714995522600,-0.116118781,2.41455245,10.20767879,0.054758042,-0.026379786,0.037970904,19,36,-27,-27,50
3,1693677714996522600,-0.113724582,2.41694665,10.20049667,0.055157732,-0.026779478,0.037704438,17,40,-28,-32,51
4,1693677714997522600,-0.113724582,2.41574955,10.19690514,0.05489127,-0.02691271,0.03757121,21,37,-29,-30,49
0,1693677715020274100,-0.116118781,2.41694665,10.22324085,0.055557426,-0.027578866,0.038237367,20,44,-19,-18,54
1,1693677715021274100,-0.117315881,2.420537949,10.22204399,0.055424199,-0.027312404,0.037970904,18,45,-25,-20,52
2,1693677715022274100,-0.116118781,2.421735048,10.22443867,0.055157732,-0.02691271,0.037837673,20,43,-20,-28,52
3,1693677715023274100,-0.119710088,2.418143749,10.22563553,0.054758042,-0.026246555,0.037704438,19,34,-32,-30,50
4,1693677715024274100,-0.120907187,2.41574955,10.21845245,0.054491576,-0.02571363,0.037704438,13,37,-25,-27,50
0,1693677715084607100,-0.116118781,2.419340849,10.22084713,0.055157732,-0.027179174,0.037970904,21,40,-19,-6,55
1,1693677715085607100,-0.113724582,2.418143749,10.21965027,0.055290964,-0.027578866,0.037970904,20,39,-24,-20,48
2,1693677715086607100,-0.114921682,2.418143749,10.21605873,0.055290964,-0.027578866,0.037970904,20,37,-23,-23,52
3,1693677715087607100,-0.116118781,2.41694665,10.21486187,0.055157732,-0.027179174,0.037837673,15,33,-21,-24,53
4,1693677715088607100,-0.114921682,2.41574955,10.21246719,0.055157732,-0.026779478,0.037837673,13,40,-16,-19,54
0,1693677715151378900,-0.117315881,2.412158251,10.22084713,0.054758042,-0.026513018,0.037970904,20,35,-29,-24,55
1,1693677715152378900,-0.116118781,2.409764051,10.22084713,0.055024505,-0.026646247,0.037837673,19,40,-20,-20,53
2,1693677715153378900,-0.117315881,2.410961151,10.21366405,0.055157732,-0.026513018,0.037837673,18,36,-24,-26,50
3,1693677715154378900,-0.113724582,2.410961151,10.21127033,0.055424199,-0.026646247,0.037970904,20,31,-24,-25,56
4,1693677715155378900,-0.116118781,2.412158251,10.21486187,0.055424199,-0.026646247,0.037970904,21,44,-23,-22,52
0,1693677715219339700,-0.105344877,2.418143749,10.21127033,0.054225113,-0.026513018,0.037837673,15,29,-21,-21,50
1,1693677715220339700,-0.104147777,2.418143749,10.21007347,0.054225113,-0.026513018,0.037837673,20,41,-28,-19,51
2,1693677715221339700,-0.108936176,2.41694665,10.21127033,0.054225113,-0.026379786,0.037837673,15,32,-24,-28,52
3,1693677715222339700,-0.107739076,2.41694665,10.21605873,0.054225113,-0.026646247,0.037837673,15,31,-22,-20,54
4,1693677715223339700,-0.108936176,2.41455245,10.22084713,0.054358348,-0.026513018,0.037970904,20,40,-20,-26,55
0,1693677715296523900,-0.119710088,2.402581453,10.20767879,0.054358348,-0.026246555,0.038104136,19,32,-24,-22,49
1,1693677715297523900,-0.119710088,2.401384354,10.21007347,0.054358348,-0.026113322,0.038370594,19,36,-25,-24,48
2,1693677715298523900,-0.119710088,2.401384354,10.20887566,0.054358348,-0.026379786,0.038370594,17,39,-17,-30,53
3,1693677715299523900,-0.117315881,2.400187254,10.20767879,0.054358348,-0.026513018,0.038237367,15,35,-21,-16,51
4,1693677715300523900,-0.114921682,2.400187254,10.21127033,0.054491576,-0.026646247,0.038237367,13,43,-24,-19,55
0,1693677715355487300,-0.114921682,2.402581453,10.21366405,0.054491576,-0.026646247,0.037704438,6,39,-25,-26,49
1,1693677715356487300,-0.117315881,2.403778553,10.21486187,0.054624807,-0.026779478,0.037704438,19,41,-25,-23,53
2,1693677715357487300,-0.116118781,2.404975653,10.21366405,0.054491576,-0.026779478,0.037704438,17,30,-25,-26,50
3,1693677715358487300,-0.117315881,2.406172752,10.21007347,0.054491576,-0.02691271,0.037704438,20,46,-19,-19,55
4,1693677715359487300,-0.116118781,2.408566952,10.20767879,0.054491576,-0.026779478,0.037837673,19,41,-25,-22,52
0,1693677715413975000,-0.123301387,2.408566952,10.23281765,0.054358348,-0.026246555,0.038503829,15,30,-28,-32,48
1,1693677715414975000,-0.120907187,2.408566952,10.22802925,0.054358348,-0.026379786,0.038370594,20,35,-22,-24,53
2,1693677715415975000,-0.123301387,2.408566952,10.22802925,0.054491576,-0.026246555,0.038370594,17,35,-23,-27,52
3,1693677715416975000,-0.116118781,2.408566952,10.22922707,0.054624807,-0.026379786,0.038237367,18,36,-21,-26,50
4,1693677715417975000,-0.114921682,2.408566952,10.23162079,0.054624807,-0.026513018,0.038237367,20,33,-23,-19,52
0,1693677715489228700,-0.119710088,2.406172752,10.21246719,0.054624807,-0.026379786,0.037437979,15,38,-24,-20,52
1,1693677715490228700,-0.119710088,2.409764051,10.20887566,0.054624807,-0.026246555,0.037437979,20,35,-23,-12,52
2,1693677715491228700,-0.118512981,2.407369852,10.20528507,0.054624807,-0.026379786,0.037171517,20,47,-22,-16,54
3,1693677715492228700,-0.118512981,2.406172752,10.20169353,0.054624807,-0.026379786,0.037304748,20,40,-23,-15,52
4,1693677715493228700,-0.117315881,2.404975653,10.20049667,0.054624807,-0.026379786,0.037437979,16,40,-25,-23,50
0,1693677715558243600,-0.110133275,2.403778553,10.21605873,0.054358348,-0.026113322,0.037304748,14,32,-19,-19,50
